"hhid","PID","s8q02","s8q03","s8q04","s8q06","s8q08","s8q10","s8q12","s8q14","s8q15","s8q16","s8q17","s8q17ab","s8q18","s8q19a","h8q19b_oneDigit","h8q19b_twoDigit","h8q19b_threeDigit","h8q19b_fourDigit","h8q19b_superConfirm","s8q20a","h8q20b_oneDigit","h8q20b_twoDigit","h8q20b_threeDigit","h8q20b_fourDigit","h8q20b_superConfirm","s8q22","s8q22_1","s8q23","s8q24","s8q68","s8q26","s8q27","s8q69","s8q29","s8q30","s8q30b","s8q32","s8q33","s8q70","s8q71","s8q35","s8q72","s8q37","s8q38a","h8q38b_oneDigit","h8q38b_twoDigit","h8q38b_threeDigit","h8q38b_fourDigit","s8q39a","h8q39b_oneDigit","h8q39b_twoDigit","h8q39b_threeDigit","h8q39b_fourDigit","s8q41","s8q42","s8q73","s8q36a","s8q36b","s8q36c","s8q36d","s8q36e","s8q36f","s8q36g","s8q43a","s8q43b","s8q43c","s8q43d","s8q43e","s8q43f","s8q43g","s8q46","s8q77","s8q31a","s8q31c","s8q78","s8q31d1","s8q31d2","s8q79","s8q45b","s8q45c","s8q80","s8q45d1","s8q45d2","s8q100a","s8q100b","s8q100c","s8q100coth","h8q101b_oneDigit","h8q101b_twoDigit","h8q101b_threeDigit","h8q101b_fourDigit","s8q101a","s8q101d","s8q100doth"
"8d8eec5d1fc04309982bbe2873aaf4fe",1,1,,2,1,2,2,2,1,,,,,,"BICYCLE REPAIR AND MAINTENANCE.",9,95,952,9520,1,"BICYCLE REPAIRER",191111,96,960,9609,1,3,,,,,,,,,,,2,2,1,8,7,7,2,,,,,,,,,,,,,,0,8,8,0,8,8,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8d8eec5d1fc04309982bbe2873aaf4fe",2,1,,2,1,2,2,2,1,,,,,,"BAKING MANDAZZI",9,95,951,9510,1,"BAKING AND SELLING MANDAZZI",31111,10,107,1071,1,3,,,,,,,,,,,2,2,1,2,7,7,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8d9c6f8395d54bf9a144891a5a86691b",1,1,,2,2,2,2,1,1,,,,,,"subsistence agriculture",6,63,631,6310,1,"household farm",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,4,5,4,0,4,4,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8d9c6f8395d54bf9a144891a5a86691b",3,2,1,1,2,2,2,1,1,,,,,,"primary teacher",2,23,234,2341,1,"primary school",161111,85,851,8510,1,1,,1,1,1,1,1,1,,12,4,,,,,2,4,1,"subsistence agriculture",6,63,631,6310,"household farm",11111,1,11222,111,6,7,5,0,8,8,8,8,8,0,5,0,0,0,0,0,5,8,1,550000,4,550000,3,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",1,2,3,2,2,2,2,1,1,,,,,,"Subsistence farming",6,63,631,6310,1,"preparing garden for planting sweet potatoes",11111,1,11222,113,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,1,1,1,1,0,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",2,2,3,2,2,2,2,2,0,1,,,,,"Subsistence farming",6,63,631,6310,1,"harvesting simsim",11111,1,11222,111,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",3,1,,1,1,2,2,2,1,,,,,,"Hygiene promoters in the refugee camp",5,53,532,5321,1,"refugee camp",171111,86,869,8690,1,1,,2,2,2,1,1,1,,12,4,,,,,6,96,1,"Operating a grinding mill",8,81,816,8160,"Grinding flour in a refugee camp",71111,47,478,4781,3,5,4,0,8,8,8,8,8,0,2,0,0,0,0,0,2,1,1,455000,4,455000,3,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",4,2,3,2,1,2,2,1,1,,,,,,"Shopkeeper",5,52,522,5221,1,"refugee camp",71111,47,471,4711,1,3,,,,,,,,,,,2,2,1,1,5,4,1,"Subsistence farming",6,63,631,6310,"planting onions",11111,1,11222,113,6,7,5,10,10,10,10,10,10,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",5,2,3,2,1,2,2,1,1,,,,,,"Selling in a shop",5,52,522,5221,1,"Shop",71111,47,471,4719,1,3,,,,,,,,,,,2,2,1,1,5,4,1,"subsistence farming",6,63,631,6310,"harvesting simsim",11111,1,11222,111,6,7,5,8,12,12,12,0,0,0,0,0,0,0,0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
"8da33264dba747cc8715871a5bc5a0b9",6,2,3,2,2,2,2,2,0,1,,,,,"Subsistence farming",6,63,631,6310,1,"harvesting simsim",11111,1,11222,111,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"8dbadd9a257a4740a0e9fe370f8517af",2,1,,2,1,2,2,1,1,,,,,,"bodaboda rider",8,83,831,8321,1,"bodaboda rider",81111,49,492,4922,1,3,,,,,,,,,,,2,2,1,2,5,7,1,"farming",6,63,631,6310,"farming",11111,1,12222,129,6,7,5,0,12,12,12,12,12,12,0,0,0,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
"8dbadd9a257a4740a0e9fe370f8517af",5,1,,2,1,2,2,1,1,,,,,,"selling local waragi",5,52,524,5249,1,"sells local waragi",71111,47,479,4799,1,3,,,,,,,,,,,2,2,1,2,5,1,1,"farming",6,63,631,6310,"grows food crops like maize beans cassava peas and gnuts",11111,1,12222,129,6,7,5,8,8,8,8,0,8,8,3,3,3,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
"8dc61da3ba6e42d082821c42f93386bd",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"SUBSISTENCE CROP FARMING",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,0,0,3,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8dc61da3ba6e42d082821c42f93386bd",2,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8dc61da3ba6e42d082821c42f93386bd",3,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8dd65b7172ee421fa7e2883e90df0951",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTANCE AGRICULTURE",6,63,633,6330,1,"GROWING OF NON PARENIAL CROPS",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"8de60b14dd494f88b1a99e48674c4e9b",1,1,,2,2,2,2,2,0,2,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,15,
"8de60b14dd494f88b1a99e48674c4e9b",2,1,,2,1,2,2,2,1,,,,,,"Retail sale of stone",5,51,516,5169,2,"STONE QUARRYING",21111,8,81222,810,1,3,,,,,,,,,,,2,2,1,2,7,6,2,,,,,,,,,,,,,,0,7,0,7,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8de60b14dd494f88b1a99e48674c4e9b",3,2,2,1,2,2,2,2,1,,,,,,"CASUAL LABOURER IN STONE QUARRYING",9,96,962,9629,1,"STONE QUARRYING",21111,8,81222,810,1,1,,2,2,2,2,2,1,,12,4,,,,,7,8,2,,,,,,,,,,,,,,0,4,4,8,8,0,6,,,,,,,,4,3,,,60000,3,,,,,,,,,,,,,,,,,,
"8de60b14dd494f88b1a99e48674c4e9b",4,1,,1,2,2,2,2,1,,,,,,"Casual laborer in  agricultural products",5,52,524,5249,1,"Wholesale of agricultural products",71111,46,463,4630,1,1,,2,2,2,2,2,1,,9,4,,,,,7,8,2,,,,,,,,,,,,,,0,11,11,12,12,12,12,,,,,,,,4,3,,,40000,4,,,,,,,,,,,,,,,,,,
"8df87ec021f94ad9b03185b5283c279e",1,1,,2,2,2,2,2,0,2,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,13,
"8df87ec021f94ad9b03185b5283c279e",3,2,4,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8df87ec021f94ad9b03185b5283c279e",4,1,,2,1,2,2,2,1,,,,,,"SELLING SAMOSA",5,52,521,5212,,"manufacturing samosa",31111,10,107,1079,,3,,,,,,,,,,,2,2,1,2,7,8,2,,,,,,,,,,,,,,5,8,8,8,8,8,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e1ae70b54e74d8c9cd573923bf74393",1,1,,2,2,2,2,1,1,,,,,,"Subsistence crop farmer",9,92,921,9211,,"Growing of crops",11111,1,11222,119,,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e1ae70b54e74d8c9cd573923bf74393",2,2,1,2,2,2,2,2,0,2,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,19,
"8e20ed2206b440b3b03152cdb731df17",1,2,7,2,2,2,2,1,1,,,,,,"Crop growing and livestock raring",6,63,633,6330,1,"Grows crops like beans and bananas",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,5,5,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e20ed2206b440b3b03152cdb731df17",7,1,,2,2,2,2,1,1,,,,,,"Crop growing and livestock raring",6,63,633,6330,1,"Grows crops like beans and Maize",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,4,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e20ed2206b440b3b03152cdb731df17",8,2,7,2,2,2,2,1,1,,,,,,"Crop growing and livestock raring",6,63,633,6330,1,"Weeding the garden",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e20ed2206b440b3b03152cdb731df17",9,2,7,2,2,2,2,1,1,,,,,,"Crop growing and livestock raring",6,63,633,6330,1,"Grows crops like beans and Maize",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,4,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e275889cf9d4a2d9b918cca0296bf47",1,1,,1,1,2,2,1,1,,,,,,"CLEARING THE LAND FOR AGRICULTURE",6,63,631,6310,1,"SORGHUM MAINLY FOR HOME CONSUMPTION",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,1,"PLANTING TREES FOR NARO",6,61,611,6112,"TREES BY THE NATIONAL AGRICULTURAL RESEARCH ORGANIZATION",11111,2,24222,240,1,1,5,0,2,0,3,5,0,3,0,0,3,3,0,0,5,1,,,,,,,1,9000,2,15000,1,,,,,,,,,,,,
"8e275889cf9d4a2d9b918cca0296bf47",2,2,1,2,2,2,2,1,1,,,,,,"CLEARING THE LAND FOR AGRICULTURE",6,63,631,6310,1,"SORGHUM MAINLY FOR HOME CONSUMPTION",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,3,0,0,3,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e275889cf9d4a2d9b918cca0296bf47",6,2,1,2,1,2,2,2,1,,,,,,"SELLING OWN-BURNT CHARCOAL",9,96,962,9629,1,"CHARCOAL FOR SALE",71111,47,479,4799,1,3,,,,,,,,,,,2,2,1,2,5,8,2,,,,,,,,,,,,,,0,3,3,0,3,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e46484bb7824d3fb6d59fa00e5f96e8",1,2,2,1,2,2,2,2,1,,,,,,"ATTENDANT",9,91,911,9112,1,"municipal offices",191111,96,960,9609,1,1,,2,2,2,2,2,2,6,12,4,,,,,2,4,2,,,,,,,,,,,,,,0,8,8,8,8,8,0,,,,,,,,4,1,80000,4,80000,1,,,,,,,,,,,,,,,,,,
"8e46484bb7824d3fb6d59fa00e5f96e8",6,2,1,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"8e4ef0b5c2d74df082d968580cf7ce91",1,2,2,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,18,
"8e4ef0b5c2d74df082d968580cf7ce91",2,1,,2,1,2,2,2,1,,,,,,"Buying and selling of food stuffs/ fruits and vegetables",5,52,521,5211,1,"Buying and selling of food stuffs/ fruits and vegetables",71111,47,478,4781,1,3,,,,,,,,,,,2,2,1,2,7,7,2,,,,,,,,,,,,,,0,8,8,8,8,8,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e4ef0b5c2d74df082d968580cf7ce91",10,2,2,1,2,2,2,2,1,,,,,,"house helper",9,91,911,9111,1,"domestic helper",191111,96,960,9609,1,1,,2,2,2,2,2,1,,12,4,,,,,7,3,2,,,,,,,,,,,,,,8,8,8,8,8,8,8,,,,,,,,3,1,50000,4,50000,10,,,,,,,,,,,,,,,,,,
"8e4f4884786441eead77d423cf002827",1,2,3,2,1,2,2,2,1,,,,,,"RETAIL SALE OF HARDWARE",5,52,522,5221,1,"TRADE",71111,47,477,4773,1,3,,,,,,,,,,,2,1,1,1,7,4,2,,,,,,,,,,,,,,12,12,15,12,12,12,12,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e4f4884786441eead77d423cf002827",2,2,1,2,1,2,2,2,1,,,,,,"RETAIL SALE OF MAIZE FLOUR",5,52,522,5221,1,"TRADE OF MAIZE FLOUR",71111,47,472,4721,1,3,,,,,,,,,,,2,1,1,1,7,7,2,,,,,,,,,,,,,,0,8,8,0,8,8,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e4f4884786441eead77d423cf002827",3,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e4f4884786441eead77d423cf002827",4,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e4f4884786441eead77d423cf002827",5,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e4f4884786441eead77d423cf002827",11,2,2,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e52b830f34a4d95917857a5d1d57504",1,2,2,1,2,2,2,2,1,,,,,,"builder",7,71,711,7111,1,"House construction",61111,41,410,4100,1,1,,2,2,2,2,2,1,,12,4,,,,,7,6,2,,,,,,,,,,,,,,0,12,12,12,12,12,12,,,,,,,,4,1,20000,2,480000,1,2,,,,,,,,,,,,,,,,,
"8e52b830f34a4d95917857a5d1d57504",2,1,,2,2,2,2,1,1,,,,,,"Substance crop farmer",9,92,921,9211,1,"substance crop farming",11111,1,12222,129,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e5823a045554cedbe0c966d7d21ea02",1,1,,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"8e60108fea1948358dc02668aa99ec99",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE FARMING",6,63,633,6330,1,"SUBSISTENCE FARMING",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,3,4,0,5,5,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8e60108fea1948358dc02668aa99ec99",2,2,1,2,2,2,2,1,1,,,,,,"SUBSISTENCE FARMING",6,63,633,6330,1,"SUBSISTENCE MIXED FARMING",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,5,5,4,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8e70cdad3a9045fdb4d573587bc2ea8f",1,1,,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"8e70cdad3a9045fdb4d573587bc2ea8f",2,1,,1,2,2,2,1,1,,,,,,"farming",6,63,633,6330,1,"Harvesting crops like beans",11111,1,15222,150,1,6,3,,,,,,,,,,,,,,,5,1,"farming",9,92,921,9211,"Harvesting crops like lrish potatoes",11111,1,11222,119,1,7,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,,,,,,,1,3000,2,9000,2,,,,,,,,,,,,
"8e70cdad3a9045fdb4d573587bc2ea8f",3,2,2,1,2,2,2,2,1,,,,,,"Teacher",2,23,234,2341,1,"Primary school teacher",161111,85,851,8510,1,1,,2,2,2,2,1,1,,12,4,,,,,5,4,2,,,,,,,,,,,,,,0,10,10,10,10,10,5,,,,,,,,4,1,200000,4,200000,3,,,,,,,,,,,,,,,,,,
"8e70cdad3a9045fdb4d573587bc2ea8f",4,2,1,2,2,2,2,2,0,2,2,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,11,
"8e70cdad3a9045fdb4d573587bc2ea8f",6,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e7744ee27f547308607af9b6f81ac60",1,1,,2,1,2,2,2,1,,,,,,"MOTORCYCLE CYCLIST",8,83,831,8321,1,"TRANSPORTATION OF PASSENGERS",81111,49,492,4921,1,3,,,,,,,,,,,2,2,1,2,5,8,2,,,,,,,,,,,,,,7,10,10,10,10,10,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e7744ee27f547308607af9b6f81ac60",2,1,,2,1,2,2,2,1,,,,,,"WHOLESALE OF FOOTWEAR",5,52,524,5243,1,"Retail sale of Footwear",71111,47,471,4719,1,2,,,,,,,,,,,2,2,1,2,5,1,2,,,,,,,,,,,,,,9,9,9,9,9,9,9,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
"8e90f50f86204364ab92afa5342cb346",1,1,,2,2,2,2,2,0,1,,,,,"SUBSISTANCE CROP FARMER",6,63,631,6310,1,"COFFEE, BEANS,POTATOES",11111,1,11222,111,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e90f50f86204364ab92afa5342cb346",2,1,,2,2,2,2,1,1,,,,,,"SUBSISTANCE CROP FARMER",6,63,631,6310,1,"GNUTS, BEANS,MAIZE",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8e90f50f86204364ab92afa5342cb346",3,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8e90f50f86204364ab92afa5342cb346",4,2,1,2,1,2,2,2,1,,,,,,"BUTCHER",7,75,751,7511,1,"BEEF BUTCHERY",71111,47,472,4721,1,3,,,,,,,,,,,2,2,1,2,5,4,2,,,,,,,,,,,,,,6,9,9,9,9,9,9,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,
"8ec715ba51ee402f998c3cc182d29deb",1,1,,2,2,2,2,1,1,,,,,,"CULTIVATING OWN FARM",6,63,631,6310,1,"CULTIVATING CROPS LIKE BEANS",11111,1,11222,111,1,6,2,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,4,4,4,4,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8ec715ba51ee402f998c3cc182d29deb",2,2,1,2,2,2,2,1,1,,,,,,"CULTIVATING OWN FARM",6,63,631,6310,1,"CULTIVATING CROPS LIKE BEANS",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,3,3,3,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8ec715ba51ee402f998c3cc182d29deb",3,2,1,2,2,2,2,2,0,2,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,15,
"8ec715ba51ee402f998c3cc182d29deb",4,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8ec715ba51ee402f998c3cc182d29deb",5,2,1,2,2,2,2,2,0,2,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,12,
"8edb52c2aa144083baec4616c6739603",1,2,2,1,2,2,2,2,1,,,,,,"TRUCK DRIVER",8,83,833,8332,1,"TRUCK DRIVER",81111,49,492,4923,1,1,,2,2,2,2,2,1,,12,4,,,,,5,8,2,,,,,,,,,,,,,,12,14,12,11,12,13,10,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,
"8edb52c2aa144083baec4616c6739603",2,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"SUBSISTENCE CROP FARMER GROWING MAIZE AND BEANS",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,4,3,4,4,4,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8ee09f114c144bd192bce8c656660d7e",1,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE FARMING",6,63,631,6310,1,"SUBSISTENCE FARMING",11111,1,11222,119,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,5,5,5,5,4,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8ef19c13bc2c40768f94983065c7ee1c",2,1,,2,2,2,2,2,0,1,,,,,"SUBSISTENCE FARMER",6,63,631,6310,1,"GROWING SORGHUM",11111,1,11222,111,1,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8ef19c13bc2c40768f94983065c7ee1c",3,2,2,2,1,2,2,2,1,,,,,,"SELLING LOCAL BREW",5,52,524,5249,1,"SELLING LOCAL BREW",191111,96,960,9609,1,3,,,,,,,,,,,2,2,1,2,5,8,2,,,,,,,,,,,,,,0,8,8,8,8,8,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
"8ef19c13bc2c40768f94983065c7ee1c",4,2,2,2,1,2,2,2,1,,,,,,"SELLING EGGS",5,52,521,5212,1,"SELLING EGGS",71111,47,478,4781,1,2,,,,,,,,,,,2,2,2,2,5,8,2,,,,,,,,,,,,,,0,8,7,7,8,6,7,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8f151cb7d68d449ca0e9e8f5990e388e",4,1,,2,1,2,2,2,1,,,,,,"BODA BODA RIDER",8,83,831,8321,1,"TRANSPORTATION",81111,49,492,4922,1,3,,,,,,,,,,,2,2,1,2,5,8,2,,,,,,,,,,,,,,8,8,8,0,8,8,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"8f222f9618624d03afb44548f35b8613",1,1,,2,2,2,2,1,1,,,,,,"farming",6,63,631,6310,1,"grows food crops like maize beans cassava peas and gnuts",11111,1,12222,129,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,3,3,3,3,3,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8f222f9618624d03afb44548f35b8613",2,1,,2,1,2,2,1,1,,,,,,"retail trader",5,52,524,5249,1,"sells radio,tourch,belts,vest",71111,47,478,4789,1,3,,,,,,,,,,,2,2,1,2,5,8,1,"farmi g",6,63,631,6310,"grows food crops like maize beans cassava peas",11111,1,12222,129,6,7,5,0,0,0,8,8,0,8,0,4,5,4,4,3,0,4,,,,,,,,,,,,,,,,,,,,,,,
"8f338c193917455f8a807c47274c7b77",1,1,,1,2,2,2,2,1,,,,,,"Tax driver",8,83,833,8331,1,"passenger transportation",81111,49,492,4921,1,1,,2,2,2,2,2,1,,12,4,,,,,7,8,2,,,,,,,,,,,,,,0,12,12,12,12,12,12,,,,,,,,4,1,600000,4,600000,1,,,,,,,,,,,,,,,,,,
"8f3b951b0d984592b4a19027f878b728",1,2,3,1,2,2,2,2,1,,,,,,"POLICE OFFICER",0,991,9911,0,1,"SECURITY",151111,84,842,8423,1,1,,1,1,1,1,1,1,,12,4,,,,,1,4,2,,,,,,,,,,,,,,8,8,8,8,8,8,8,,,,,,,,4,1,270000,4,270000,,,,,,,,,,,,,,,,,,,
"8f3b951b0d984592b4a19027f878b728",2,1,,2,2,2,2,1,1,,,,,,"SUBSISTENCE CROP FARMER",6,63,631,6310,1,"BEANS, CASSAVA",11111,1,11222,111,1,6,3,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,0,6,6,6,6,6,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
"8f3b951b0d984592b4a19027f878b728",3,1,,1,2,2,2,2,1,,,,,,"NURSERY SCHOOL TEACHER",2,23,234,2342,1,"Education",161111,85,851,8510,1,1,,2,2,2,2,2,2,5,12,4,,,,,5,4,2,,,,,,,,,,,,,,0,7,7,7,7,7,0,,,,,,,,4,1,50000,4,50000,,,,,,,,,,,,,,,,,,,
