"hhid","h9q01","h9q02","h9q24a","h9q24b","h9q26","h9q25","h9q27","h9q28","h9q29","h9q30_1","h9q30a","h9q30b","h9q30c","h9q31","h9q32a","h9q32b","h9q32c","h9q33","h9q34","h9q35","h9q36","h9q37","h9q38","h9q03","h9q04","h9q05","h9q06","h9q07","h9q08","h9q09a","h9q09b","h9q10","h9q11","h9q12","h9q13","h9q14","h9q15","h9q15_1","h9q15_2","h9q15_3","s915_4","h9q15_5","h9q16","h9q17","h9q22","h9q22a","h9q22b","h9q23","h9_respondent","h9q30d"
"e326ec2ec92640c6891a66ae99195a02",10,10,4,2600,1,2009,1,3,,,".",".",".",1,96,,,5,2,,1,,4500000,2,10,12,13,15,,8,4,0.1,3,2,,,10,"4","6",,1,60,2,4,23,1,1,1,"2",
"e35e291410e3429e8030fc8a5cbec470",15,15,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,14,12,2,10,2,0.3,1,1,8,"12000",10,"5",,,1,40,2,4,23,1,2,1,"5",
"e378fe587e7b4d6c9d64b0a28ea8e930",16,10,4,5000,1,2013,2,3,,,".",".",".",1,96,,,2,2,,1,,1000000,1,15,12,14,14,6,15,30,0.5,5,2,,,10,"1","4","5",1,80,1,4,23,1,2,1,"1",
"e3ac4aba59bf4669a6c43e9620ed61a0",14,12,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,18,,,,,3,1,1,"27000",13,".",".",".",2,60,1,2,21,1,1,1,"1",
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96",14,12,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,13,12,6,5,5,0.1,3,2,,,10,"1",,,1,40,1,4,22,1,6,1,"1",
"e3c060204eb444b8beb47f9a8d14f4be",10,10,3,0.08,2,2009,2,3,,,".",".",".",2,,,,1,2,,5,1,3000000,2,10,16,14,12,1,6,10,0.1,3,1,1,"3000",10,"2",,,1,60,2,4,23,2,,1,"2",
"e3c2934f05fe4246ace1a3fcead8e23c",10,10,1,500,2,2000,96,96,2000,2,".",".",".",1,1,,,6,2,,1,,1000000,1,10,16,14,14,6,40,3,2,3,2,,,10,"1","2",,1,30,1,2,23,1,1,1,"2",
"e3cb8e87324b48e7948a4c92de4e6428",10,10,3,0.25,2,1989,1,3,,,".",".",".",2,,,,2,2,,1,,2000000,3,10,12,14,16,2,30,15,0.5,7,2,,,10,"6","7",,1,60,2,4,23,2,,1,"2",
"e3df4ed81b844647a2785705089efa3d",16,10,4,100,2,2012,1,3,,,".",".",".",,,,,6,2,,1,,100000,2,15,16,14,14,96,10,30,0.2,8,2,,,10,"1","3",,1,80,1,4,95,,,,"1",
"e3f0203d68b64cad97f8f4318b1ba9ce",10,10,1,15,2,2013,1,3,,,".",".",".",2,,,,1,2,,1,,2000000,1,10,16,14,15,,15,3,0.5,1,2,,,10,"2",,,1,60,2,4,23,2,,1,"2",
"e3fcb32bee474c48b3e89743f9d5b5da",10,10,4,2500,1,1989,4,3,,,".",".",".",1,3,,,2,2,,1,,4000000,3,10,12,13,16,1,60,30,1,10,2,,,10,"5","6","10",2,80,2,2,23,2,,1,"2",
"e3ff9af97d8a4e8c9263bf65f4579d3c",10,10,1,50,2,2008,2,3,,,".",".",".",2,,,,2,2,,1,,8000000,1,10,12,14,16,96,60,20,1.5,5,2,,,10,"3","7",,1,60,2,4,22,2,,2,"7",
"e4033d492e3c416588f2beaa9e61dc2b",10,10,1,120,3,1995,1,3,,,".",".",".",2,,,,1,2,,1,,1000000,2,10,16,14,15,,15,20,0.5,2,2,,,10,"1","3",,1,40,2,4,23,2,,2,"1",
"e40d2859c764459d8bdb21405d2a914f",16,10,,,,,,,,,".",".",".",,,,,,,,,,,3,15,14,14,16,2,30,2,0.2,10,2,,,10,"1","3","5",1,80,2,4,22,1,1,1,"8",
"e419dacda04441629f572c169b8adb83",10,10,3,0.1,1,1992,2,96,1992,1,"1",,,1,3,,,2,2,,1,,2000000,3,10,12,14,14,6,30,30,1,10,1,2,"500",10,"6","7","8",2,80,1,4,23,2,,1,"1",
"e43e78a3c728426ea17f6ffb860618ec",16,10,4,2800,2,2007,1,3,,,".",".",".",2,,,,2,2,,1,,1500000,4,15,14,14,14,2,20,60,0.4,20,1,2,"2000",10,"4","9","10",1,100,1,4,22,1,2,3,"4",
"e44228b11b444500897c4c454abfbc8f",16,10,4,1200,3,2014,1,3,,,".",".",".",2,,,,6,2,,1,,1500000,1,15,14,14,14,6,20,30,0.1,5,2,,,10,"1","3",,1,80,1,4,23,2,,1,"1",
"e47bdb40ab22452297e36155a49be7c9",16,10,4,2500,2,2014,1,3,,,".",".",".",2,,,,1,2,,1,,800000,2,15,14,14,15,,30,0,1.5,3,2,,,10,"2",,,1,100,1,4,23,1,1,1,"1",
"e48081c01f2043bbaf15c313d52109b2",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,14,21,,,,,2,2,,,,".",".",".",,20,1,4,95,,,,"2",
"e4a5f18443664d8e96e26e31bca3ed3a",10,10,1,240,2,2007,1,3,,,".",".",".",2,,,,1,2,,1,,200000,1,15,16,14,14,6,25,5,0.2,2,2,,,11,".",".",".",1,40,2,4,23,1,2,1,"1",
"e4ab96d4b57347b1abe0f124f5164414",10,10,3,0.12,1,2010,2,96,2010,1,"1","2",,2,,,,6,2,,1,,1000000,2,15,16,14,17,1,20,1,0.25,15,2,,,10,"2","7","9",1,80,2,8,23,2,,1,"2",
"e4acad942df64493a48dbaa4e7d42975",16,10,4,50,1,2004,1,3,,,,,,2,,,,2,1,4,5,4,5000000,3,15,14,14,14,6,35,10,0.25,5,2,,,10,"1",,,1,100,1,4,23,2,,1,"3",
"e4b2e8a366bc4274b24a803ec1a2439a",10,10,1,225,2,2002,1,3,,,".",".",".",2,,,,4,2,,1,,450000,1,15,14,14,14,6,20,30,0.4,20,2,,,10,"2","3",,1,80,1,4,23,2,,1,"2",
"e4bebf7a573c46d182a45e358f4d7539",10,10,3,4,2,2017,1,3,,,".",".",".",2,,,,1,2,,1,,15000000,3,10,16,14,15,,30,20,1,3,2,,,10,"1","2",,2,60,1,4,23,2,,1,"1",
"e4c95b54cff646b7b5f9f792bd847e6b",15,16,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,14,16,1,30,5,0.5,5,2,,,10,"2","3","4",1,60,2,2,23,1,1,1,"1",
"e4d98366307d492ba88735b4048963a2",16,10,3,0.12,2,1955,1,3,,,".",".",".",2,,,,6,2,,1,,300000,2,15,16,14,12,96,10,10,0.3,10,2,,,10,"2",,,1,60,1,4,95,,,,"2",
"e4dbb00faed04f81b663c5fa6e6a8a57",10,10,3,0.12,1,9998,2,3,,,".",".",".",1,3,,,2,2,,1,,3000000,4,10,12,13,16,1,60,5,3,5,2,,,10,"3","6",,1,60,2,2,23,2,,1,"7",
"e4e3a4d0ad22411585b7b9164bd0e4e4",15,15,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,12,96,3,5,0.2,5,1,1,"20000",10,"1","3",,1,50,2,2,22,1,5,1,"1",
"e4f6752b054a410b81ddbda0615a4a0e",10,10,4,625,1,2018,1,3,,,".",".",".",2,,,,5,2,,1,,500000,2,10,16,96,16,96,10,2,0.1,3,2,,,10,"1","2",,1,20,1,2,23,2,,1,"1",
"e5000612042949518e8637dd060e82d2",10,10,2,0.25,3,1980,3,96,2008,1,"1",,,1,6,,,1,2,,1,,10000000,3,10,12,13,10,,,,,5,1,1,"21000",,".",".",".",,160,8,1,22,1,2,1,"1",
"e5246c675705464281c5a4e0e267e033",16,10,4,6000,1,2010,2,3,,,".",".",".",1,3,,,2,2,,1,,800000,2,15,16,14,17,6,60,10,0.8,20,2,,,10,"3","4","5",2,80,8,2,23,1,1,1,"2",
"e55295cf328140cc919dee3f90fd2c26",16,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,15,,5,1,0.5,20,2,,,10,"1","2","3",2,120,1,4,95,,,,"1",
"e57cd2e7df2f4dcebe384715e05a7506",10,10,3,0.21,2,2014,1,3,,,".",".",".",2,,,,2,2,,1,,200000,1,15,14,14,14,2,30,10,0.5,3,2,,,10,"1",,,1,40,1,4,23,2,,1,"1",
"e59bee0c68164d04ae0f8fd87fd38c5d",10,10,1,40000,1,9998,2,2,9998,2,".",".",".",2,,,,1,2,,1,,5000000,3,10,12,13,12,6,3,2,0.2,3,2,,,10,"3","4",,1,3,2,2,22,2,,2,"1",
"e5a22292244144b29d4c634518b564ab",10,10,4,3000,2,1990,2,3,,,".",".",".",2,,,,2,2,,1,,6000000,3,10,12,14,15,,5,3,0.2,5,2,,,10,"3","4","5",1,80,2,4,23,2,,1,"1",
"e5c1d3f390f54f94a08174bd3a855feb",10,10,4,50,2,1978,1,3,,,".",".",".",2,,,,2,2,,1,,1500000,1,10,12,14,14,96,30,10,1,3,2,,,14,".",".",".",1,20,8,4,23,2,,1,"1",
"e5e6e5eb521344b78b3e3955a5ee547e",10,10,3,0.25,2,1974,1,3,,,".",".",".",2,,,,2,2,,1,,1400000,1,15,12,14,17,6,15,2,0.1,5,2,,,10,"2",,,1,40,2,4,23,1,3,1,"2",
"e5eefbcbd4654f019f8493839c625660",16,10,3,0.5,2,2012,1,2,2015,2,".",".",".",1,1,,,6,2,,1,,3000000,1,15,14,14,14,6,25,2,0.15,3,2,,,10,"2","3",,1,40,2,4,95,,,,"2",
"e5fcdf01185749418262d3995207bd6b",16,10,4,50,2,2007,96,3,,,".",".",".",2,,,,6,2,,1,,300000,1,10,16,14,14,1,2,20,2.5,5,2,,,10,"1","2",,1,60,2,4,95,,,,"2",
"e60cc7765b564f3eb69bb3b4dab86cc1",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,15,,30,3,0.2,3,2,,,10,"1","2",,1,40,1,2,23,1,4,1,"2",
"e618b3ac3a2c401bb7f01da4a8d6ef22",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,11,,,,,10,1,1,"4000",,".",".",".",,10,1,4,21,1,5,1,"1",
"e64ef7e7439849c4a14cb2f27d3c66c6",16,10,,4,1,1980,1,3,,,".",".",".",2,,,,6,2,,1,,100000,3,15,16,14,14,6,10,5,0.25,2,2,,,10,"1",,,1,15,2,4,23,2,,1,"1",
"e65c7ac1d4c943a4ab1cba34f5139f52",10,10,4,1250,3,1979,2,3,,,".",".",".",2,,,,1,2,,1,,20000000,3,10,12,13,15,,30,5,0.25,5,2,,,13,".",".",".",2,100,1,2,22,2,,1,"1",
"e65d69bcd3684163bf82242478b9490d",16,10,4,30,2,2013,1,3,,,".",".",".",2,,,,4,2,,1,,600000,1,15,16,14,12,96,3,10,0.2,10,1,1,"1000",10,"2",,,1,40,1,4,95,,,,"2",
"e682ccb8371d48d99be0722270a4ec9e",10,10,1,103,2,1962,1,3,,,".",".",".",2,,,,6,2,,1,,300000,2,10,12,14,15,,10,1,0.3,3,2,,,14,".",".",".",1,30,8,4,23,2,,1,"1",
"e68667f29320456dbc1253bbf9ea6963",16,10,1,150,3,2017,2,3,,,".",".",".",2,,,,6,2,,4,6,400000,1,15,16,14,17,1,10,2,0.2,5,2,,,10,"1","2",,1,50,2,4,23,2,,1,"1",
"e6a0927551ff44a1a7cf5e6e8a86483f",10,11,,,,,,,,,".",".",".",,,,,,,,,,,1,10,15,14,14,6,20,30,1,1.5,2,,,10,"1",,,1,20,2,2,21,1,9,1,"1",
"e6a1ab930ab94c25bfc7f19887394705",11,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,12,15,,5,5,0.5,3,2,,,10,"1",,,1,3,2,2,22,1,1,1,"1",
"e6a5de7023e547ffa98bc6f9695d7f4a",10,10,1,50000,2,2011,3,96,9998,2,".",".",".",2,,,,2,2,,1,,40000000,3,10,12,13,16,6,10,20,0.5,5,2,,,10,"6","7",,1,80,2,2,22,2,,2,"1",
"e6c227fc9ae54cb09f5caafc7f0a0242",10,10,1,12,2,1995,1,3,,,".",".",".",2,,,,2,2,,1,,800000,1,10,16,96,15,,5,1,0.2,1,2,,,10,"1",,,1,60,1,4,23,2,,1,"1",
"e6cf98ffcc684351b80071bd49771123",16,10,3,1,2,1980,1,3,,,".",".",".",2,,,,6,2,,1,,800000,4,15,14,14,14,1,50,20,1,5,2,,,10,"1","9","10",1,60,1,4,23,2,,1,"1",
"e72ea78b6fc549c69078ab50b7534dfa",16,10,4,5000,1,2014,2,3,,,".",".",".",1,96,,,5,2,,1,,1000000,1,15,12,14,14,6,15,60,0.5,3,2,,,11,".",".",".",1,60,1,4,23,1,2,1,"2",
"e735e79cc02a45a6bd0231d29105e37f",10,10,4,250,1,1965,2,3,,,".",".",".",1,96,,,1,2,,1,,5000000,1,10,12,14,15,,10,1,0.2,3,2,,,10,"1","2",,1,40,1,4,95,,,,"2",
"e749381b4688442b8722107b3eed2325",15,10,4,1500,1,2008,2,3,,,".",".",".",1,1,,,1,2,,1,,9000000,1,10,12,13,11,,,,,3,1,1,"5600",,".",".",".",,40,2,2,22,1,4,1,"1",
"e75c6ae0c69c482c8d222367f5bd5e58",16,10,3,1,2,2015,1,3,,,".",".",".",2,,,,2,2,,1,,1000000,1,15,14,14,14,6,60,5,0.5,5,2,,,10,"1","2",,1,45,2,4,23,1,4,1,"1",
"e75edd76ef7f44c0ab093aaeb8c31ed7",10,10,3,1,1,1984,1,3,,,".",".",".",1,96,,,2,2,,1,,20000000,3,10,16,14,15,,10,15,0.4,5,2,,,10,"2","3","4",1,80,2,2,23,2,,1,"9",
"e79aebce67fb496f9c4dff082a58a5c4",10,10,1,5000,2,1973,1,3,,,".",".",".",2,,,,2,2,,1,,3000000,3,10,16,14,15,,30,5,0.5,10,2,,,10,,,,1,60,1,1,23,2,,1,"1",
"e7c6fa5ffccd4a8daf5ba128330c8ea4",10,10,3,0.1,2,2013,2,3,,,".",".",".",2,,,,6,2,,1,,2000000,2,10,16,14,15,,10,10,0.2,5,2,,,10,"3","4",,1,40,1,2,23,2,,1,"1",
"e7d42aaa9ad54903a0326845f3e3753f",10,10,1,30,2,1980,1,3,,,,,,2,,,,2,1,1,2,1,200000,2,10,12,14,16,1,30,5,0.5,4,2,,,10,"2","3",,2,60,1,4,23,2,,1,"1",
"e7d8ac9c4fcd4932bc3dde392ebe5872",10,10,3,0.1,3,1988,2,3,,,".",".",".",2,,,,2,2,,1,,15000000,3,10,12,13,15,,10,8,0.2,3,2,,,10,"3","4","5",1,40,1,2,22,1,2,1,"2",
"e806fa286e814b839187c794894b5390",10,12,,,,,,,,,,,,,,,,,,,,,,3,10,11,13,96,96,5,1,0.1,5,2,,,10,"4","9",,1,60,2,2,23,2,,1,"2",
"e80aee20e01945db9f189a0a5f556ec5",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,15,14,14,14,6,30,10,0.5,20,1,1,"2000",10,"1","8","9",1,100,1,4,22,1,1,1,"6",
"e815b5ee94014dcabdc49eca55dc45f8",10,10,1,70,2,2006,4,3,,,,,,1,3,,,6,2,,1,,2000000000,2,10,12,13,11,,,,,2,1,1,"15000",,,,,,100,2,2,22,2,,1,"1",
"e81ac6e7d9c147e9a8ccc1d60133ecca",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,17,1,30,2,1,8,2,,,10,"1","2","3",1,60,2,4,23,2,,1,"2",
"e8756fad4cac48b3b254aacc4ae3773c",10,10,4,95,2,1938,1,1,2015,2,".",".",".",2,,,,2,2,,1,,50000000,3,10,12,10,11,,,,,10,1,1,"30000",,".",".",".",,140,2,4,21,2,,1,"3",
"e8a6a0929098435d81c4df719b8fef01",10,10,4,4200,2,2010,2,3,,,".",".",".",1,96,,,3,2,,1,,35000000,3,10,12,13,16,1,40,1,1.6,2,2,,,12,".",".",".",1,15,2,2,21,2,,2,"1",
"e8b0037756bc432291e424b3cfea17dd",10,10,1,7000,1,2013,2,2,2013,1,"1",,,2,,,,1,2,,1,,100000000,5,11,12,16,10,,,,,5,1,1,"30000",,".",".",".",,100,8,2,11,2,,3,"1",
"e8bab60f6a964d28928e04c3229cb858",11,10,1,45,2,1980,1,3,,,".",".",".",2,,,,6,2,,1,,5000000,4,10,16,14,14,1,15,3,0.5,5,2,,,10,"1","2",,1,100,2,4,23,2,,1,"1",
"e8c0f2b53604435da6a64d60d7c70500",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,13,11,,,,,5,1,1,"6000",,".",".",".",,40,1,1,23,2,,2,"2",
"e8cd11fea02a48ba962682aa97673c02",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,15,12,14,14,6,60,45,1.5,15,1,2,"1000",10,"2",,,1,100,1,4,95,,,,"2",
"e8e2ecd0dc114864a91e5e8a13246465",10,10,3,10,2,1978,1,3,,,".",".",".",2,,,,2,2,,1,,33000000,3,10,12,13,16,1,20,2,0.3,5,2,,,10,"4",,,1,80,1,4,23,2,,1,"1",
"e8e78013770e4919ac20cbf84d2f064c",10,10,3,,,,,,,,,,,,,,,,,,,,,2,15,14,14,16,1,10,0,0.2,10,2,,,10,"3","5",,1,100,2,4,23,2,,1,"2",
"e91144714bfa488d8163dc83d4dfb64d",16,10,4,0.12,1,2007,1,3,,,".",".",".",2,,,,2,2,,1,,4000000,3,15,14,14,14,2,20,5,0.8,10,2,,,10,"1","2","3",2,120,1,4,95,,,,"1",
"e9256764d0b34b499534caebfc1d3f18",10,10,1,290,1,2015,4,96,2015,1,"1",,,1,3,,,6,2,,1,,7000000,2,10,96,14,15,,30,10,0.5,3,2,,,10,"4",,,2,40,1,2,22,2,,1,"1",
"e92f355e0ad94ca3b6124678a7f2355d",16,10,3,1,1,1993,1,3,,,".",".",".",2,,,,2,2,,1,,4000000,1,15,14,14,16,1,40,2,0.3,5,2,,,10,"3","4",,1,80,2,4,23,2,,1,"1",
"e9341cec6e4b4fe7bb53bf0c57219261",10,10,1,48,1,1999,1,3,,,".",".",".",1,96,,,2,2,,1,,3000000,4,10,12,13,13,,,,,10,2,,,,".",".",".",,140,1,4,22,1,2,1,"1",
"e93f0ac029014d75a24d578404e5cac2",10,10,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,14,14,1,30,5,0.5,3,2,,,10,"1",,,1,20,2,1,23,2,,1,"1",
"e9401ac0b3af4f9297955459b4d5f9e6",10,10,4,1000,1,2011,2,2,2011,1,"1","2",,2,,,,2,2,,1,,15000000,2,10,12,14,11,,,,,3,1,2,"2500",,".",".",".",,100,1,4,22,2,,1,"2",
"e946c36eb00d496397975507d9b1d4d1",16,12,,,,,,,,,".",".",".",,,,,,,,,,,1,15,14,14,14,1,20,20,1,5,1,2,"2500",10,"4",,,2,60,1,4,23,1,2,1,"2",
"e94aa6859dd04e1ab0e6e4c4208ba8f7",16,10,1,65,2,1972,1,3,,,".",".",".",2,,,,1,2,,1,,7000000,1,15,14,14,15,,15,3,0.2,3,2,,,10,"1","2",,1,20,1,4,95,,,,"1",
"e9651c8f6e0e46e0a06aea236af32dbc",16,12,,,,,,,,,".",".",".",,,,,,,,,,,1,15,14,14,14,2,10,5,0.2,10,2,,,10,,,,1,40,1,4,95,,,,,
"e9669798567f40eda7dda257201caa1c",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,16,6,30,2,0.5,3,2,,,10,"2",,,1,20,8,2,22,1,3,1,"2",
"e970bd785ccf47f9bdd0229cb2a8fe70",10,10,1,56,1,2012,3,3,,,".",".",".",1,96,,,1,2,,1,,20000000,3,10,12,16,12,6,1,1,0,2,1,1,"10000",15,".",".",".",96,60,2,2,12,2,,3,"2",
"e989ce38013d4150b9ebdeea706c51e2",10,10,,,,,,,,,".",".",".",,,,,,,,,,,1,10,11,13,14,4,20,5,0.25,1,2,,,10,"1",,,2,40,8,2,23,2,,1,"1",
"e9d212e9ec664ab4b8f097a23ef686a5",16,10,4,100,2,2016,1,3,,,".",".",".",2,,,,6,2,,1,,300000,1,15,16,14,14,2,20,5,0.3,5,2,,,10,"1",,,1,20,2,4,95,,,,"1",
"ea01d5e8f08f4443950e8d001f2ee555",16,10,,,,,,,,,".",".",".",,,,,,,,,,,1,15,14,14,15,,30,5,0.5,4,2,,,10,"1","2",,1,60,2,4,23,2,,1,"1",
"ea26df7d299d41a9a05fb1c252dc8c0b",10,12,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,14,15,,60,10,2,0,2,,,12,".",".",".",1,5,1,8,22,2,,1,"1",
"ea28d0b7ecea4af3896b7d5442d731b0",10,10,4,5000,3,2014,1,3,,,".",".",".",2,,,,6,2,,1,,5000000,1,10,12,14,13,,,,,2,2,,,,".",".",".",,40,1,2,23,1,1,1,"2",
"ea3950d8287d45028fc4b7bd56000528",10,10,3,0.5,1,2008,2,2,2008,1,"1",,,2,,,,2,2,,1,,40000000,2,10,12,13,12,2,6,2,0.2,2,1,1,"24000",10,"5",,,1,80,2,2,22,2,,2,"5",
"ea397e6db951493a97da7aff4ab3e8bd",10,10,3,0.2,1,1996,1,96,1996,1,"1",,,2,,,,2,2,,1,,3000000,3,10,12,13,14,6,4,4,0.1,15,1,2,"1500",10,"3","4","6",1,100,1,4,23,1,3,1,"2",
"ea4c617692c24326a31fea0bea550b07",17,10,1,66,2,1995,1,3,,,".",".",".",2,,,,1,2,,1,,3000000,2,15,14,14,15,,30,3,0.5,2,2,,,11,".",".",".",1,20,1,4,23,2,,1,"1",
"ea58e5e4a09245a8b9643cf0668822da",15,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,13,21,,,,,3,2,,,,".",".",".",,40,1,2,22,1,1,1,"2",
"ea659d0ef762451290ac0940bbb82a92",16,10,4,20,2,1950,1,3,,,".",".",".",2,,,,2,2,,1,,5000000,3,15,14,14,14,96,4,3,0.2,10,2,,,10,"2","3","4",2,80,2,4,95,,,,"2",
"ea6d249015ea43fdbb8512fffdcf48a2",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,12,14,15,,30,5,0.5,5,2,,,10,"2","5","6",1,60,1,4,23,1,2,1,"2",
"ea7e503b29d047e4a8c1bbeaacd0bf76",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,16,14,15,,15,1,0.1,1,2,,,10,"2",,,1,100,1,4,22,2,,1,"2",
"ea885a6671b04a6cbdb9f1be0f8f4206",16,10,1,150,2,2002,1,3,,,".",".",".",2,,,,5,2,,2,2,600000,1,15,16,14,14,6,20,60,0.4,2,1,1,"1000",14,".",".",".",1,25,1,4,23,1,1,1,"1",
"ea9b82d9780e473c8604b8aec66ca080",10,10,4,800,2,1989,1,3,,,".",".",".",1,2,,,6,2,,1,,6000000,4,10,96,14,15,,12,3,0.25,10,2,,,10,"6","8","9",1,100,2,4,23,1,2,1,"2",
"ead7dada714d4cb380fe5c6cd04bff9b",10,10,3,0.12,1,2018,3,3,,,".",".",".",1,1,,,2,2,,1,,7000000,2,10,12,13,12,1,10,2,0.3,10,1,1,"15000",10,"3","8",,1,100,2,4,22,2,,1,"8",
"eadb80f8aeba45d0866a12472624e2e0",16,10,,,,,,,,,".",".",".",,,,,,,,,,,1,15,14,14,14,1,50,20,1,6,1,2,"1000",10,"1","2",,1,60,1,4,23,1,3,1,"2",
"eade68c76ba047b5baf1a04f1b3e8641",15,16,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,10,5,0.2,5,1,1,"18000",10,"2",,,1,5,2,2,22,1,3,1,"2",
"eae2e1b290974e1881c7a270047d21f2",10,10,1,20,1,2015,1,3,,,".",".",".",2,,,,1,2,,1,,5000000,2,10,16,13,15,,10,3,0.25,2,2,,,10,"2","4",,1,80,1,2,23,2,,1,"2",
"eaffe221f7af498484ca1e7d39141c7e",10,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,16,96,20,1,1,3,2,,,10,"3","4","5",1,80,1,2,22,1,1,2,"1",
"eb00a49a396a4c12bdeb731b50e87576",15,16,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,16,2,30,5,0.4,5,2,,,10,"2","3","4",1,2,2,2,23,1,1,1,"3",
"eb09690a03c24c7598e5e9cf69bb7a02",10,10,3,0.15,1,2004,1,3,,,".",".",".",1,96,,,1,2,,1,,8000000,2,10,12,11,11,,,,,4,2,,,,".",".",".",,60,8,2,21,2,,2,"3",
"eb158249d5254a339af1383b5c303c8f",10,10,4,5000,1,2012,4,1,2012,1,"16",,,2,,,,2,2,,1,,2500000,2,10,14,14,14,1,40,10,0.5,5,2,,,10,"12","13",,1,60,2,4,23,2,,1,"9",
"eb1dc329fdea4143b743522be5983a01",10,10,3,0.5,1,1974,1,1,2005,2,".",".",".",2,,,,1,2,,1,,9000000,4,10,12,16,14,6,15,30,0.1,6,2,,,14,".",".",".",1,140000,2,1,22,2,,3,"1",
"eb25796e1ad649679055593724664f79",10,10,,,,,,,,,".",".",".",,,,,,,,,,,3,10,16,14,14,6,20,5,0.25,5,2,,,10,"3","4","5",1,3,2,4,23,2,,1,"2",
"eb4fa21365234776a7a9c62f2f101135",10,10,3,1.5,3,1990,2,96,1990,2,".",".",".",2,,,,1,2,,1,,20000000,2,10,12,13,15,,30,2,1.6,2,2,,,10,"1","5","6",1,60,8,2,22,2,,1,"1",
"eb59ef8281a54a08a7c111160e1eb446",13,12,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,13,,,,,2,2,,,,".",".",".",,40,2,4,23,1,15,1,"2",
"eb5a280850794f38a207503b277f9852",10,10,4,140,2,2000,2,3,,,".",".",".",2,,,,6,2,,1,,50000000,2,10,12,13,11,,,,,3,1,1,"5000",,".",".",".",,40,1,2,22,1,2,1,"12",
"eb7073f385eb40a3ba28b2f1914d2a75",10,10,4,112,1,2006,1,3,,,,,,1,3,,,2,2,,1,,400000,1,10,16,96,14,6,20,10,0.8,2,2,,,10,"4",,,1,20,1,4,23,2,,1,"4",
"eb86d0d90edf4c9aa257561e4cff3c37",10,10,3,6,1,2006,2,96,2006,1,"1",,,2,,,,2,2,,1,,18000000,3,10,12,11,14,1,20,30,0.5,5,2,,,10,"6","7",,1,60,1,4,23,2,,1,"1",
"eb95f12c0b6b4cf5ac9bc363bd34d49a",10,10,1,30,2,1991,1,3,,,".",".",".",2,,,,1,2,,1,,4000000,2,10,12,13,14,6,10,3,0.25,3,2,,,10,"1","4","7",1,100,2,4,23,2,,1,"1",
"eba2a5d18be44ae88aff02b66532afd8",10,10,3,2,1,1996,1,2,1996,1,"2",,,1,3,,,2,2,,3,2,12000000,3,10,16,14,14,1,40,10,1.5,3,2,,,10,"4","5","6",1,100,1,4,23,2,,1,"2",
"ebb91e212ced42d99594223f58716544",10,10,4,1200,1,2003,2,3,,,".",".",".",1,96,,,2,2,,1,,5000000,2,10,12,13,96,4,3,1,0.2,5,1,1,"24000",10,"2","3","4",1,80,1,2,21,2,,1,"1",
"ebcbdd6393f1445392d57880f2c6f016",11,10,,,,,,,,,".",".",".",,,,,,,,,,,2,10,12,14,16,2,5,5,0.1,2,2,,,10,"2","3",,1,40,2,4,22,2,,1,"2",
"ec09e97ffa7f41438cd97aa55fb0a63e",15,16,,,,,,,,,".",".",".",,,,,,,,,,,1,10,12,13,96,96,5,1,0.01,2,1,2,"8400",10,"1",,,1,20,1,4,22,1,6,1,"1",
"ec15a19931474a8586a988a15cf99163",10,10,1,10,2,2014,1,3,,,".",".",".",2,,,,6,2,,1,,500000,1,15,14,14,17,1,20,2,0.5,5,2,,,10,"2",,,1,60,2,4,23,2,,1,"1",
"ec2fb6ed30434f11845e1a7e5f0431ee",10,10,1,5000,1,2014,2,96,2016,2,,,,2,,,,5,2,,1,,5000000,1,10,12,14,15,,10,4,0.1,3,2,,,10,"1","8",,1,40,2,2,23,2,,1,"8",
