"hhid","PID","pid_unps","t0_hhid","h2q3","h2q4","h2q5","h2q6","h2q7","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"6c1bd9883eec4044979ad1be8420e48b",3,"P29405-003","H2940502",,,,,,,,,,
"6c1bd9883eec4044979ad1be8420e48b",4,"P29405-004","H2940502",,,,,,,,,,
"6c1bd9883eec4044979ad1be8420e48b",5,"P29405-005","H2940502",1,3,12,,1,21,24,9,1997,5
"6c1bd9883eec4044979ad1be8420e48b",6,"P29405-006","H2940502",2,3,12,,1,13,20,4,2005,5
"6c26f95c9b844536a969e47ede58abba",1,"P39808-001","H3980801",1,1,12,,1,43,10,2,1975,2
"6c26f95c9b844536a969e47ede58abba",2,"P39808-002","H3980801",2,2,12,,1,41,15,9,1977,2
"6c26f95c9b844536a969e47ede58abba",3,"P39808-003","H3980801",2,3,7,15,1,13,2,2,2005,5
"6c26f95c9b844536a969e47ede58abba",4,"P39808-004","H3980801",1,3,12,,1,7,11,2,2011,
"6c2b2395f6c24ef49e70351cf6a51f4e",1,,"H2620703",1,1,12,,1,32,98,98,1986,1
"6c2b2395f6c24ef49e70351cf6a51f4e",2,,"H2620703",2,2,12,,1,30,23,6,1987,1
"6c2b2395f6c24ef49e70351cf6a51f4e",3,,"H2620703",2,3,12,,1,4,25,8,2013,
"6c2b2395f6c24ef49e70351cf6a51f4e",4,,"H2620703",1,3,12,,1,3,16,6,2015,
"6c33e5c766364a01bf91d3288988802f",1,"P41104-001","H4110401",2,1,12,,1,65,15,10,1952,4
"6c33e5c766364a01bf91d3288988802f",2,"P41104-003","H4110401",2,4,12,,1,21,98,98,1997,5
"6c33e5c766364a01bf91d3288988802f",3,"P41104-004","H4110401",2,4,12,,1,11,98,98,2007,5
"6c33e5c766364a01bf91d3288988802f",4,"P41104-005","H4110401",1,4,12,,1,13,98,98,2005,5
"6c33e5c766364a01bf91d3288988802f",5,"P41104-006","H4110401",2,4,12,,1,4,98,6,2013,
"6c33e5c766364a01bf91d3288988802f",6,,"H4110401",2,4,12,,1,2,98,7,2015,
"6c33e5c766364a01bf91d3288988802f",7,,"H4110401",2,4,12,,1,8,98,7,2009,
"6c46bb0e515843ccbd9151bdd525fccc",1,"P30703-003","H3070302",1,1,12,,1,28,19,6,1989,1
"6c46bb0e515843ccbd9151bdd525fccc",2,"P30703-020","H3070302",2,2,12,,1,27,5,5,1990,1
"6c46bb0e515843ccbd9151bdd525fccc",3,"P30703-021","H3070302",1,3,12,,1,6,29,9,2011,
"6c46bb0e515843ccbd9151bdd525fccc",4,,"H3070302",1,3,12,,1,0,11,4,2017,
"6c47c9e23f364985838504b94dcd0f98",1,"P38201-001","H3820101",1,1,12,,2,64,8,11,1953,1
"6c47c9e23f364985838504b94dcd0f98",2,"P38201-002","H3820101",2,2,12,,1,60,19,9,1957,1
"6c47c9e23f364985838504b94dcd0f98",3,"P38201-003","H3820101",1,3,12,,1,22,3,11,1995,5
"6c47c9e23f364985838504b94dcd0f98",4,"P38201-004","H3820101",,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",5,"P38201-005","H3820101",,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",6,"P38201-007","H3820101",,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",7,"P38201-008","H3820101",,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",8,"P38201-009","H3820101",,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",9,"P38201-010","H3820101",2,4,12,,1,7,23,6,2011,
"6c47c9e23f364985838504b94dcd0f98",10,"P38201-011","H3820101",2,3,12,,5,,,,,
"6c47c9e23f364985838504b94dcd0f98",11,"P38201-012","H3820101",1,4,12,,1,6,22,1,2012,
"6c47c9e23f364985838504b94dcd0f98",12,,"H3820101",2,4,12,,1,13,98,3,2005,5
"6c47c9e23f364985838504b94dcd0f98",13,,"H3820101",2,4,12,,1,10,19,8,2007,5
"6c82d38a510147bb8dea2705589e6ad0",1,"P38510-001","H3851001",1,1,12,,1,47,5,11,1971,2
"6c82d38a510147bb8dea2705589e6ad0",2,"P38510-002","H3851001",2,2,12,,1,43,98,98,1975,2
"6c82d38a510147bb8dea2705589e6ad0",3,"P38510-003","H3851001",1,3,12,,1,11,18,5,2007,5
"6c82d38a510147bb8dea2705589e6ad0",4,"P38510-004","H3851001",2,3,12,,1,8,23,2,2010,
"6cd20f63b8e34c9baf5870e84eab5d2a",1,"P20601-008","H2060101",2,2,12,,1,22,28,8,1995,1
"6cd20f63b8e34c9baf5870e84eab5d2a",2,,"H2060101",1,1,12,,1,23,7,8,1994,1
"6cd20f63b8e34c9baf5870e84eab5d2a",3,,"H2060101",2,5,0,20,7,,,,,
"6cd20f63b8e34c9baf5870e84eab5d2a",4,,"H2060101",2,3,12,,1,4,26,9,2013,
"6cd20f63b8e34c9baf5870e84eab5d2a",5,,"H2060101",1,3,12,,1,1,25,12,2016,
"6cdc2865affb46e084bc210198a5d640",1,"P24208-001","H2420801",1,1,12,,1,39,1,11,1979,1
"6cdc2865affb46e084bc210198a5d640",2,"P24208-002","H2420801",2,2,12,,2,39,98,98,1979,1
"6cdc2865affb46e084bc210198a5d640",3,"P24208-003","H2420801",2,3,12,,1,19,10,10,1999,5
"6cdc2865affb46e084bc210198a5d640",4,"P24208-004","H2420801",1,3,12,,1,15,30,5,2003,5
"6cdc2865affb46e084bc210198a5d640",5,"P24208-005","H2420801",2,3,12,,2,11,19,9,2007,5
"6cdc2865affb46e084bc210198a5d640",6,"P24208-006","H2420801",1,3,12,,1,7,2,2,2011,
"6cdc2865affb46e084bc210198a5d640",7,"P24208-007","H2420801",2,3,12,,2,5,15,8,2013,
"6cdc2865affb46e084bc210198a5d640",8,,"H2420801",1,3,12,,2,2,98,8,2016,
"6cdc2865affb46e084bc210198a5d640",9,,"H2420801",1,3,0,1,1,0,17,10,2018,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",1,,"H1971002",2,2,12,,1,28,9,7,1990,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",2,,"H1971002",2,3,8,7,1,10,28,8,2007,5
"6cdd4fcbbcfe414d9686fdd2c404dc8b",3,,"H1971002",1,3,12,,1,6,4,4,2012,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",4,,"H1971002",2,3,12,,1,3,4,3,2015,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",5,,"H1971002",1,1,12,,1,37,18,6,1981,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",6,,"H1971002",2,3,1,1,1,0,2,6,2018,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",1,"P17709-001","H1770901",1,1,12,,2,48,3,8,1969,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",2,"P17709-002","H1770901",2,2,12,,1,35,98,98,1983,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",3,"P17709-004","H1770901",,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",4,"P17709-005","H1770901",2,3,12,,1,13,98,11,2004,5
"6ce5b0c08e9c49b9b1b389ebb52a0d29",5,"P17709-006","H1770901",2,3,12,,1,11,98,10,2006,5
"6ce5b0c08e9c49b9b1b389ebb52a0d29",6,"P17709-007","H1770901",1,3,12,,1,10,30,1,2008,5
"6ce5b0c08e9c49b9b1b389ebb52a0d29",7,"P17709-008","H1770901",2,3,12,,1,5,17,8,2012,
"6d16619450ee48c3b00fa067fdefb8a5",1,"P09705-006","H0970501",1,3,12,,1,13,2,4,2004,5
"6d16619450ee48c3b00fa067fdefb8a5",2,"P09705-005","H0970501",,,,,,,,,,
"6d16619450ee48c3b00fa067fdefb8a5",3,"P09705-001","H0970501",1,1,12,,1,44,17,9,1973,1
"6d16619450ee48c3b00fa067fdefb8a5",4,"P09705-002","H0970501",2,2,12,,1,43,3,2,1975,1
"6d16619450ee48c3b00fa067fdefb8a5",5,,"H0970501",2,10,1,5,1,23,10,5,1994,5
"6d23a1f187fe42b5bc89945312f40c06",1,"P14304-004","H1430403",2,2,12,,1,35,22,12,1982,1
"6d23a1f187fe42b5bc89945312f40c06",2,"P14304-005","H1430403",2,3,12,,1,14,18,6,2004,5
"6d23a1f187fe42b5bc89945312f40c06",3,"P14304-008","H1430403",2,3,12,,1,11,12,11,2006,5
"6d23a1f187fe42b5bc89945312f40c06",4,"P14304-009","H1430403",1,1,12,,1,41,98,98,1977,1
"6d23a1f187fe42b5bc89945312f40c06",5,"P14304-015","H1430403",1,3,12,,1,6,13,10,2011,
"6d23a1f187fe42b5bc89945312f40c06",6,,"H1430403",2,3,0,1,1,0,13,8,2018,
"6d271125688e4ce28b3d41e7a4d8bd63",1,"P29903-004","H2990303",2,1,12,,1,24,9,12,1993,5
"6d271125688e4ce28b3d41e7a4d8bd63",2,"P29903-010","H2990303",,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",1,"P23708-015","H2370801",1,1,12,,1,47,24,12,1970,1
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",2,"P23708-016","H2370801",2,2,12,,2,33,15,12,1984,1
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",3,"P23708-018","H2370801",1,3,12,,1,12,14,10,2006,5
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",4,"P23708-019","H2370801",1,3,12,,1,12,14,10,2006,5
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",5,"P23708-020","H2370801",1,3,12,,1,9,19,9,2009,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",6,"P23708-025","H2370801",1,3,12,,1,3,16,8,2015,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",7,,"H2370801",1,3,12,,1,16,9,10,2002,5
"6d3161443ac04336ace23492e57e319e",1,"P40104-001","H4010401",1,1,12,,1,50,98,98,1968,1
"6d3161443ac04336ace23492e57e319e",2,"P40104-002","H4010401",2,2,12,,1,40,98,98,1978,1
"6d3161443ac04336ace23492e57e319e",3,"P40104-003","H4010401",2,3,12,,2,22,98,98,1996,5
"6d3161443ac04336ace23492e57e319e",4,"P40104-004","H4010401",1,3,12,,1,20,98,98,1998,5
"6d3161443ac04336ace23492e57e319e",5,"P40104-005","H4010401",1,3,12,,1,18,98,98,2000,5
"6d3161443ac04336ace23492e57e319e",6,"P40104-006","H4010401",1,3,12,,1,15,98,98,2003,5
"6d3161443ac04336ace23492e57e319e",7,"P40104-007","H4010401",1,3,12,,1,13,98,98,2005,5
"6d3161443ac04336ace23492e57e319e",8,"P40104-008","H4010401",1,3,12,,1,11,10,4,2007,5
"6d3161443ac04336ace23492e57e319e",9,"P40104-009","H4010401",2,3,12,,1,7,15,12,2010,
"6d392e82536e4b17b058d09c5e05b414",1,,"H2560901",1,1,12,,1,88,98,98,1930,1
"6d392e82536e4b17b058d09c5e05b414",2,,"H2560901",2,2,12,,1,60,98,98,1958,1
"6d392e82536e4b17b058d09c5e05b414",3,,"H2560901",1,4,12,,1,12,98,98,2006,5
"6d392e82536e4b17b058d09c5e05b414",4,,"H2560901",1,4,12,,1,15,98,98,2003,5
"6d62d577102f4e0fa86652fc173d909f",1,"P13208-001","H1320801",2,1,12,,1,53,98,98,1965,4
"6d62d577102f4e0fa86652fc173d909f",2,"P13208-002","H1320801",,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",3,"P13208-003","H1320801",1,3,12,,1,22,6,11,1996,5
"6d62d577102f4e0fa86652fc173d909f",4,"P13208-004","H1320801",2,3,12,,1,18,3,6,2000,5
"6d62d577102f4e0fa86652fc173d909f",5,"P13208-005","H1320801",2,3,12,,2,16,15,3,2002,5
"6d62d577102f4e0fa86652fc173d909f",6,"P13208-007","H1320801",1,4,12,,2,11,4,9,2007,5
"6d62d577102f4e0fa86652fc173d909f",7,"P13208-008","H1320801",1,8,12,,1,71,98,98,1947,3
"6d62d577102f4e0fa86652fc173d909f",8,"P13208-009","H1320801",1,4,12,,1,14,4,7,2004,5
"6d62d577102f4e0fa86652fc173d909f",9,"P13208-012","H1320801",1,4,12,,4,13,7,4,2005,5
"6d62d577102f4e0fa86652fc173d909f",10,"P13208-013","H1320801",,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",11,,"H1320801",2,4,12,,1,4,2,6,2014,
"6d68da2a08ee4f92aee39d86974f0082",1,"P16409-003","H1640902",,,,,,,,,,
"6d68da2a08ee4f92aee39d86974f0082",2,"P16409-007","H1640902",1,1,12,,1,68,98,98,1951,1
"6d68da2a08ee4f92aee39d86974f0082",3,"P16409-008","H1640902",2,2,12,,1,65,98,98,1954,1
"6d68da2a08ee4f92aee39d86974f0082",4,"P16409-009","H1640902",1,3,12,,1,22,15,7,1996,5
"6d68da2a08ee4f92aee39d86974f0082",5,"P16409-010","H1640902",1,3,12,,1,20,3,11,1998,5
"6d744b34367e4b1285aadf0502734121",1,"P24401-004","H2440104",2,1,12,,1,25,8,11,1992,1
"6d744b34367e4b1285aadf0502734121",2,"P24401-014","H2440104",2,3,12,,1,4,21,12,2013,
"6d744b34367e4b1285aadf0502734121",3,,"H2440104",1,2,2,20,6,,,,,
"6d744b34367e4b1285aadf0502734121",4,,"H2440104",1,3,12,,2,2,26,12,2015,
"6d744b34367e4b1285aadf0502734121",5,,"H2440104",1,3,5,1,1,0,25,11,2017,
"6d80eda54c8046fb8018c220f362e6a9",1,"P13310-016","H1331002",1,1,12,,1,37,98,3,1981,1
"6d80eda54c8046fb8018c220f362e6a9",2,"P13310-017","H1331002",2,2,12,,1,37,98,98,1981,1
"6d80eda54c8046fb8018c220f362e6a9",3,"P13310-018","H1331002",2,3,12,,1,13,2,8,2005,1
"6d80eda54c8046fb8018c220f362e6a9",4,"P13310-019","H1331002",1,3,12,,1,11,27,7,2007,5
"6d80eda54c8046fb8018c220f362e6a9",5,"P13310-020","H1331002",2,3,12,,1,9,27,7,2009,
"6d80eda54c8046fb8018c220f362e6a9",6,"P13310-106","H1331002",1,3,12,,1,2,26,9,2015,
"6d80eda54c8046fb8018c220f362e6a9",7,,"H1331002",2,3,1,1,1,0,10,6,2018,
"6d830acf2daa4a81bf954eb34931f39a",1,"P19005-001","H1900501",1,1,12,,1,42,98,12,1975,1
"6d830acf2daa4a81bf954eb34931f39a",2,"P19005-002","H1900501",2,2,12,,1,37,98,98,1981,1
"6d830acf2daa4a81bf954eb34931f39a",3,"P19005-003","H1900501",1,3,12,,1,14,19,1,2004,5
"6d830acf2daa4a81bf954eb34931f39a",4,"P19005-004","H1900501",,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",5,"P19005-005","H1900501",1,3,12,,1,8,11,6,2009,
"6d830acf2daa4a81bf954eb34931f39a",6,"P19005-006","H1900501",2,3,12,,1,5,10,6,2012,
"6d830acf2daa4a81bf954eb34931f39a",7,"P19005-007","H1900501",1,3,12,,1,2,4,6,2015,
"6df584a02481451c958dd783150dfc15",1,"P35301-007","H3530101",2,1,12,,1,40,20,5,1977,3
"6df584a02481451c958dd783150dfc15",2,"P35301-001","H3530101",2,8,12,,1,110,98,98,1908,4
"6df584a02481451c958dd783150dfc15",3,,"H3530101",1,3,12,,1,13,17,1,2005,5
"6df742df056643358cfb5b48d1cc2fa9",1,"P14904-001","H1490401",2,1,12,,1,76,98,98,1942,4
"6df742df056643358cfb5b48d1cc2fa9",2,"P14904-002","H1490401",,,,,,,,,,
"6df742df056643358cfb5b48d1cc2fa9",3,"P14904-005","H1490401",,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",1,"P38509-001","H3850901",2,1,12,,1,45,98,98,1974,2
"6dfa6a5816024c7f966cca87e3bed6f5",2,"P38509-002","H3850901",,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",3,"P38509-003","H3850901",1,3,12,,1,18,98,11,2000,5
"6dfa6a5816024c7f966cca87e3bed6f5",4,"P38509-004","H3850901",2,3,12,,1,16,98,11,2002,5
"6dfa6a5816024c7f966cca87e3bed6f5",5,"P38509-005","H3850901",2,3,12,,1,12,98,12,2006,5
"6dfa6a5816024c7f966cca87e3bed6f5",6,"P38509-006","H3850901",1,3,12,,1,7,1,9,2011,
"6e1b9813d0ca441b84732b02c170252c",0,,"H2440801",,,,,,,,,,
"6e1b9813d0ca441b84732b02c170252c",1,,"H2440801",2,3,0,13,6,,,,,
"6e1b9813d0ca441b84732b02c170252c",2,,"H2440801",1,3,12,,2,11,98,98,2008,5
"6e1b9813d0ca441b84732b02c170252c",3,,"H2440801",1,1,12,,1,48,98,98,1971,1
"6e1b9813d0ca441b84732b02c170252c",4,,"H2440801",1,3,12,,2,9,98,98,2010,
"6e1b9813d0ca441b84732b02c170252c",5,,"H2440801",2,2,3,6,1,42,98,98,1977,1
"6e36743f363a4cdd819cf27aeac8de96",1,,"H1660402",2,1,12,,1,23,13,1,1995,3
"6e36743f363a4cdd819cf27aeac8de96",2,,"H1660402",2,3,12,,1,2,21,8,2015,
"6e36743f363a4cdd819cf27aeac8de96",3,,"H1660402",2,10,0,13,7,,,,,
"6e36743f363a4cdd819cf27aeac8de96",4,,"H1660402",2,3,6,1,1,0,25,10,2017,
"6e36c69388f14f37831e723c7d4fa2fc",1,,"H2441101",2,2,12,,1,36,98,98,1982,1
"6e36c69388f14f37831e723c7d4fa2fc",2,,"H2441101",2,3,0,16,7,,,,,
"6e36c69388f14f37831e723c7d4fa2fc",3,,"H2441101",1,3,12,,1,16,98,98,2002,5
"6e36c69388f14f37831e723c7d4fa2fc",4,,"H2441101",1,3,12,,1,11,2,10,2006,5
"6e36c69388f14f37831e723c7d4fa2fc",5,,"H2441101",1,3,11,10,,,,,,
"6e36c69388f14f37831e723c7d4fa2fc",6,,"H2441101",1,1,12,,1,39,98,98,1979,1
"6e875b72aa294366a4e02397929494ca",1,"P11502-004","H1150203",2,1,12,,1,25,23,2,1993,3
"6e875b72aa294366a4e02397929494ca",2,"P11502-011","H1150203",2,3,12,,1,6,24,5,2011,
"6e8c9d3f6c874230bcbedc3f9f0285a6",1,"P12710-002","H1271002",1,1,12,,1,32,1,1,1986,1
"6e8c9d3f6c874230bcbedc3f9f0285a6",2,"P12710-010","H1271002",2,2,12,,1,25,12,9,1992,1
"6e8c9d3f6c874230bcbedc3f9f0285a6",3,"P12710-011","H1271002",1,3,12,,1,4,1,1,2014,
"6e8c9d3f6c874230bcbedc3f9f0285a6",4,,"H1271002",1,3,12,,1,1,22,8,2016,
"6e8f6671ab714ac3aebab5f540c0d440",1,"P33905-001","H3390501",1,1,8,20,1,43,98,98,1975,2
"6e8f6671ab714ac3aebab5f540c0d440",2,"P33905-002","H3390501",2,3,12,,1,13,98,98,2005,5
"6e8f6671ab714ac3aebab5f540c0d440",3,"P33905-003","H3390501",1,3,12,,1,17,98,98,2001,5
"6e8f6671ab714ac3aebab5f540c0d440",4,"P33905-004","H3390501",2,2,12,,1,41,98,98,1977,2
"6e8f6671ab714ac3aebab5f540c0d440",5,,"H3390501",2,4,12,,1,1,13,4,2016,
"6e9fed759eb24d828cde8e8f85295fa5",1,"P04602-001","H0460201",2,1,12,,1,60,98,98,1958,4
"6e9fed759eb24d828cde8e8f85295fa5",2,"P04602-002","H0460201",2,5,12,,2,89,98,98,1929,4
"6e9fed759eb24d828cde8e8f85295fa5",3,"P04602-003","H0460201",1,4,12,,1,20,98,4,1998,5
"6e9fed759eb24d828cde8e8f85295fa5",4,"P04602-004","H0460201",,,,,,,,,,
"6e9fed759eb24d828cde8e8f85295fa5",5,"P04602-005","H0460201",1,4,12,,1,16,98,98,2002,5
"6e9fed759eb24d828cde8e8f85295fa5",6,"P04602-006","H0460201",2,4,12,,1,14,98,98,2004,5
"6e9fed759eb24d828cde8e8f85295fa5",7,"P04602-007","H0460201",1,4,12,,1,15,98,98,2003,5
"6ea576e77a1444da8af810a7d7d1ff9c",1,"P29002-001","H2900201",1,1,12,,1,59,98,98,1959,1
"6ea576e77a1444da8af810a7d7d1ff9c",2,"P29002-002","H2900201",2,2,12,,1,56,98,98,1962,1
"6ec00f7d379e4cceb131ac9725f35b1a",1,,"H1250601",2,2,12,,1,35,11,10,1982,1
"6ec00f7d379e4cceb131ac9725f35b1a",2,,"H1250601",1,3,0,13,7,,,,,
"6ec00f7d379e4cceb131ac9725f35b1a",3,,"H1250601",1,3,12,,1,23,98,98,1995,5
"6ec00f7d379e4cceb131ac9725f35b1a",4,,"H1250601",2,3,0,16,7,,,,,
"6ec00f7d379e4cceb131ac9725f35b1a",5,,"H1250601",2,3,12,,1,17,14,7,2001,5
"6ec00f7d379e4cceb131ac9725f35b1a",6,,"H1250601",2,3,12,,1,14,14,8,2003,5
"6ec00f7d379e4cceb131ac9725f35b1a",7,,"H1250601",1,3,12,,1,12,22,5,2006,5
"6ec00f7d379e4cceb131ac9725f35b1a",8,,"H1250601",2,3,12,,1,9,13,10,2008,
"6ec00f7d379e4cceb131ac9725f35b1a",9,,"H1250601",2,3,12,,1,8,2,4,2010,
"6ec00f7d379e4cceb131ac9725f35b1a",10,,"H1250601",2,3,12,,1,5,14,9,2012,
"6ec00f7d379e4cceb131ac9725f35b1a",11,,"H1250601",1,3,12,,1,3,22,2,2015,
"6ec00f7d379e4cceb131ac9725f35b1a",12,,"H1250601",1,3,9,1,1,0,10,10,2017,
"6ec00f7d379e4cceb131ac9725f35b1a",13,,"H1250601",1,1,12,,1,51,98,12,1966,1
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",1,"P14304-001","H1430402",1,1,12,,1,42,98,98,1977,1
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",2,"P14304-002","H1430402",2,2,12,,1,31,98,7,1987,1
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",3,"P14304-003","H1430402",2,3,12,,1,13,1,11,2005,5
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",4,"P14304-006","H1430402",2,3,12,,1,11,8,8,2007,5
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",5,"P14304-013","H1430402",2,3,12,,1,6,21,2,2012,
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",6,"P14304-014","H1430402",1,3,12,,1,4,27,2,2014,
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",7,,"H1430402",2,3,12,,1,2,8,2,2016,
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",8,,"H1430402",1,3,9,1,1,0,5,3,2018,
"6eedbaa6dcca4d878447d1c2cab98136",1,"P18603-002","H1860302",1,1,12,,1,31,2,12,1986,1
"6eedbaa6dcca4d878447d1c2cab98136",2,"P18603-011","H1860302",2,2,12,,1,24,27,7,1993,1
"6eedbaa6dcca4d878447d1c2cab98136",3,"P18603-012","H1860302",2,4,12,,1,3,15,7,2014,
"6eedbaa6dcca4d878447d1c2cab98136",4,,"H1860302",1,6,12,,1,13,21,9,2004,5
"6eedbaa6dcca4d878447d1c2cab98136",5,,"H1860302",1,8,12,,1,14,17,8,2003,5
"6eedbaa6dcca4d878447d1c2cab98136",6,,"H1860302",2,3,4,1,1,0,6,2,2018,
"6f035c845d044070b977bfd3ae5bfe18",1,,"76",2,1,12,,1,34,21,11,1984,1
"6f035c845d044070b977bfd3ae5bfe18",2,,"76",2,3,4,15,3,10,21,3,2008,5
"6f035c845d044070b977bfd3ae5bfe18",3,,"76",2,3,4,15,4,12,21,5,2006,5
"6f035c845d044070b977bfd3ae5bfe18",4,,"76",1,3,3,15,4,13,12,6,2005,5
"6f0634b271dd4ebabaca45a0579a1a69",1,"P34107-001","H3410701",1,1,12,,1,45,12,6,1973,1
"6f0634b271dd4ebabaca45a0579a1a69",2,"P34107-002","H3410701",2,2,12,,1,35,98,98,1984,1
"6f0634b271dd4ebabaca45a0579a1a69",3,"P34107-003","H3410701",1,3,4,15,3,17,11,11,2001,5
"6f0634b271dd4ebabaca45a0579a1a69",4,"P34107-004","H3410701",2,3,12,,1,14,13,7,2004,5
"6f0634b271dd4ebabaca45a0579a1a69",5,"P34107-005","H3410701",1,3,12,,1,11,20,10,2007,5
"6f0634b271dd4ebabaca45a0579a1a69",6,"P34107-006","H3410701",2,3,12,,1,9,24,3,2009,
"6f0634b271dd4ebabaca45a0579a1a69",7,,"H3410701",2,3,12,,1,3,12,9,2015,
"6f0634b271dd4ebabaca45a0579a1a69",8,,"H3410701",2,7,12,,1,12,98,98,2007,5
"6f0634b271dd4ebabaca45a0579a1a69",9,,"H3410701",2,3,8,1,1,1,8,11,2017,
"6f0634b271dd4ebabaca45a0579a1a69",10,,"H3410701",2,6,12,,1,18,98,98,2001,5
"6f3b0e49990144ff9e75ee145a362444",1,"P29810-004","H2981004",2,2,12,,1,27,6,8,1990,1
"6f3b0e49990144ff9e75ee145a362444",2,"P29810-022","H2981004",1,1,12,,1,37,15,7,1980,1
"6f3b0e49990144ff9e75ee145a362444",3,"P29810-023","H2981004",1,3,12,,1,3,8,12,2014,
"6f3b0e49990144ff9e75ee145a362444",4,,"H2981004",2,3,12,,1,1,15,9,2016,
"6f3d8a77df14439b95377e51e8300c21",1,"P33710-001","H3371001",2,3,12,,1,56,10,4,1962,5
"6f3d8a77df14439b95377e51e8300c21",2,,"H3371001",2,1,12,,1,88,98,98,1930,4
"6f3d8a77df14439b95377e51e8300c21",3,,"H3371001",1,4,10,12,1,27,9,11,1990,5
"6f3d8a77df14439b95377e51e8300c21",4,,"H3371001",1,7,12,,1,37,98,98,1981,5
"6f3d8a77df14439b95377e51e8300c21",5,,"H3371001",,,,,,,,,,
"6f3d8a77df14439b95377e51e8300c21",6,,"H3371001",,,,,,,,,,
"6f502e1e043449cab9a278cbfd4c30f8",1,,"H2110902",1,1,12,,1,44,28,12,1973,1
"6f502e1e043449cab9a278cbfd4c30f8",2,,"H2110902",2,2,12,,1,29,98,98,1989,1
"6f502e1e043449cab9a278cbfd4c30f8",3,,"H2110902",1,3,12,,1,7,98,7,2011,
"6f502e1e043449cab9a278cbfd4c30f8",4,,"H2110902",2,3,12,,1,4,23,3,2014,
"6f502e1e043449cab9a278cbfd4c30f8",5,,"H2110902",2,3,12,,1,1,10,12,2017,
"6f601a010e1e4af68c6c7a487cc5d460",1,"P40003-001","H4000301",2,1,12,,1,55,14,7,1962,4
"6f601a010e1e4af68c6c7a487cc5d460",2,"P40003-002","H4000301",1,3,12,,1,23,98,98,1995,1
"6f601a010e1e4af68c6c7a487cc5d460",3,"P40003-003","H4000301",,,,,,,,,,
"6f601a010e1e4af68c6c7a487cc5d460",4,"P40003-004","H4000301",,,,,,,,,,
"6f601a010e1e4af68c6c7a487cc5d460",5,"P40003-005","H4000301",,,,,,,,,,
"6f601a010e1e4af68c6c7a487cc5d460",6,,"H4000301",2,8,12,,1,19,98,98,1999,1
"6f601a010e1e4af68c6c7a487cc5d460",7,,"H4000301",2,4,12,,1,2,1,11,2015,
"6f601a010e1e4af68c6c7a487cc5d460",8,,"H4000301",2,4,12,,1,11,98,12,2006,5
"6f60b55f26fb4ce68cfb46773cdd2175",1,,"H1330301",2,1,12,,1,78,1,1,1940,4
"6f60b55f26fb4ce68cfb46773cdd2175",2,,"H1330301",1,3,12,,1,41,2,8,1977,3
"6f60b55f26fb4ce68cfb46773cdd2175",3,,"H1330301",1,3,12,,1,46,98,98,1972,3
"6f60b55f26fb4ce68cfb46773cdd2175",4,,"H1330301",1,4,12,,1,11,98,98,2007,5
"6f60b55f26fb4ce68cfb46773cdd2175",5,,"H1330301",1,4,12,,1,9,98,98,2009,
"6f6a41531ea04b89bdfe4582aa6adc4e",1,"P41002-001","H4100201",1,1,12,,1,59,7,6,1959,4
"6f6a41531ea04b89bdfe4582aa6adc4e",2,"P41002-002","H4100201",1,3,12,,1,29,30,9,1988,5
"6f6a41531ea04b89bdfe4582aa6adc4e",3,"P41002-003","H4100201",2,3,12,,1,23,7,2,1995,5
