"hhid","PID","pid_unps_wave7","s4q02","s4q03","s4q04","s4q04_1","s4q05","s4q06","s4q07","s4q08","s4q09","s4q10","s4q11","s4q12","s4q7_1a","s4q7_1b","s4q07a","s4q07_3_1","s4q7_3","s4q12_1","s4q12_2","s4q13","s4q14","s4q14b","h4q15h","h4q15i","h4q15j","h4q15e","h4q15b","h4q15c","h4q15d","h4q15k","s4h15f","h4q15g_1","h4q15g","s4q16","s4q17","s4q18"
"bce2cbdf226842779f36c61b8f757fa9",2,"2",1,,4,2,2,,41,3,,,,,,,,"CERTIFICATE IN NURSING AND MIDWIFERY",913,,,,,,,,,,,,,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",3,"3",2,2,4,,2,,41,10,,,,,,,,"CERTIFICATE IN AGRICULTURE",899,,,,,,,,,,,,,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",4,"5",2,2,4,,3,,,,40,40,2,3,3,1,3,"CERTIFICATE IN MEDICAL LABORATORY TECHNIQUES",914,1,1,,,,1,,1,1,,1,180000,,150000,4400000,4730000,2,,
"bce2cbdf226842779f36c61b8f757fa9",5,"6",2,2,4,,3,,,,16,30,4,3,,,,,,1,1,,,,1,,1,1,280000,180000,180000,,120000,3600000,4360000,2,,
"bce2cbdf226842779f36c61b8f757fa9",6,"7",2,2,4,,3,,,,13,14,2,3,,,,,,1,1,,,,1,,1,1,60000,90000,30000,,60000,1650000,1890000,2,,
"bce2cbdf226842779f36c61b8f757fa9",7,"9",2,2,4,,2,,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",2,"2",1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",3,"3",2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",1,"1",1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",1,"1",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",2,"2",1,,1,1,2,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",3,"3",2,1,4,,3,,,,33,34,2,3,,,,,,1,1,,,,450000,,150000,600000,60000,45000,60000,,60000,,1425000,2,,
"bd1c08d3f7ad474a8b43305da8b6a540",4,"6",1,,4,2,3,,,,13,14,1,3,,,,,,2,1,1.5,25,1,30000,,13500,,18000,14500,,,,,76000,2,,3
"bd1c08d3f7ad474a8b43305da8b6a540",5,"7",2,2,4,,3,,,,13,14,1,3,,,,,,2,1,1.5,25,1,30000,,13500,,18000,15000,,,,,76500,1,1,3
"bd1c08d3f7ad474a8b43305da8b6a540",6,"8",2,1,4,,3,,,,12,13,1,3,,,,,,2,1,1.5,25,1,30000,,13500,,18000,13000,,,,,74500,1,1,3
"bd1c08d3f7ad474a8b43305da8b6a540",7,"9",2,1,1,,3,,,,0,10,1,3,,,,,,2,1,1.5,25,1,20000,2000,5000,,12000,6000,,,,,45000,2,,3
"bd27f73982f14a068a8210bfb2dbbbc1",1,"1",2,3,4,,3,,,,13,14,2,3,,,,,,2,1,0.5,5,1,210000,,9000,,,18000,,,5500,,242500,2,,3
"bd27f73982f14a068a8210bfb2dbbbc1",2,"2",2,3,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",3,"3",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",4,"4",2,3,4,,3,,,,16,30,2,3,,,,,,2,1,1,15,1,210000,,30000,,15000,45000,,,100000,,400000,2,,3
"bd27f73982f14a068a8210bfb2dbbbc1",5,,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",1,"1",1,,4,2,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",3,"3",2,1,1,,2,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",5,"6",2,1,1,,2,,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",6,"7",2,1,1,,3,,,,13,13,1,1,,,,,,,2,1.5,25,1,15000,,6000,,,7500,,,,,28500,1,1,3
"bd72aee8d4164067b0e2a4fbd4e254a2",9,,1,,1,1,2,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",10,,1,,1,1,3,,,,13,14,1,1,,,,,,,1,1.5,25,1,10000,2000,4000,,15000,8000,,,,,39000,1,1,3
"bd7f6a475cac41cea98b2ce0f43d9c9b",1,"1",2,6,1,,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",3,"6",2,6,4,,3,,,,15,16,4,3,,,,,,2,1,1,15,1,,,9000,,,45000,,,30000,,84000,1,6,2
"bd7f6a475cac41cea98b2ce0f43d9c9b",4,"7",2,6,4,,3,,,,13,14,4,3,,,,,,2,1,1,15,1,,,,,,25000,,,15000,,40000,1,6,2
"bd7f6a475cac41cea98b2ce0f43d9c9b",6,"10",1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",7,"11",2,6,1,,3,,,,10,11,2,1,,,,,,,1,1,15,1,30000,,3000,,,6000,,,7000,,46000,1,6,3
"bd7f6a475cac41cea98b2ce0f43d9c9b",9,,2,6,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",1,"1",2,2,1,,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",2,"2",1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",4,,2,2,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",1,"1",1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",2,"3",1,,4,2,2,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",3,"4",1,,4,2,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",4,"5",1,,4,2,3,,,,15,15,1,3,,,,,,2,1,2,30,1,18000,,,,15000,27000,,,,,60000,1,1,3
"bdb354bb8e6d4a948371343ed30a4078",5,,1,,1,1,3,,,,10,11,1,3,,,,,,2,1,2,30,1,15000,,9000,,12000,3600,,,,,39600,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",1,"1",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",2,"2",1,,2,2,2,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",3,"3",2,2,4,,2,,51,1,,,,,,,,"EDUCATION",110,,,,,,,,,,,,,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",4,"5",2,1,4,,3,,,,32,33,1,1,,,,,,,1,2.5,45,1,510000,60000,90000,,30000,72000,,,,,762000,1,1,2
"bdb4e1273cf948b59b09ae2d8b907fa7",5,"6",2,1,1,,3,,,,11,12,1,1,,,,,,,1,1,15,1,39000,,3000,,,22500,,,,,64500,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",6,"7",2,1,4,,3,,,,12,13,1,1,,,,,,,1,1,15,1,39000,,3000,,,24500,,,,,66500,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",7,"9",2,1,4,,3,,,,10,11,1,1,,,,,,,1,1,15,1,39000,,3000,,,18500,,,,,60500,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",8,"10",2,1,1,,3,,,,1,10,1,1,,,,,,,1,1,15,1,39000,,3000,,,14500,,,,,56500,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",9,"11",2,1,1,,3,,,,1,1,1,1,,,,,,,1,1,15,1,45000,,,,,4000,,,,,49000,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",10,"12",2,1,1,,3,,,,1,10,1,1,,,,,,,1,1,15,1,39000,,3000,,,4200,,,,,46200,1,1,3
"bdb4e1273cf948b59b09ae2d8b907fa7",11,,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb8c4168948429d823bcabe930f0129",1,"1",2,2,4,,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb8c4168948429d823bcabe930f0129",2,"2",1,,4,2,2,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdb8c4168948429d823bcabe930f0129",3,"3",2,2,4,,3,,,,15,16,1,1,,,,,,,1,1,45,1,210000,,17000,,,60000,,,,,287000,2,,3
"bdb8c4168948429d823bcabe930f0129",4,"4",2,2,4,,3,,,,12,13,1,1,,,,,,,1,1,45,1,120000,,,,40000,30000,,,,,190000,2,,3
"bdb8c4168948429d823bcabe930f0129",5,"5",2,2,1,,3,,,,10,11,1,1,,,,,,,1,1,45,1,60000,,,,,12000,,,,,72000,2,,3
"bdb8c4168948429d823bcabe930f0129",6,"6",2,2,1,,3,,,,10,11,1,1,,,,,,,1,1,45,1,60000,,,,30000,12000,,,,,102000,2,,3
"bdb8c4168948429d823bcabe930f0129",7,"7",2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",1,"1",2,8,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",2,"2",2,8,1,,3,,,,12,12,1,1,,,,,,,1,3.2,40,1,1,,1,,,60000,,,1,105000,165000,1,1,2
"bdc980caf79846869af8048b704a6997",3,"3",2,8,1,,2,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",4,"4",2,5,4,,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",5,"5",1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",7,"7",1,,1,1,2,,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",8,"8",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",9,"9",2,8,1,,3,,,,12,13,1,1,,,,,,,1,3.2,40,1,1,,1,,,60000,,,1,105000,165000,1,1,2
"bdc980caf79846869af8048b704a6997",10,"10",2,8,1,,3,,,,10,11,1,1,,,,,,,1,3.2,40,1,1,,1,,,60000,,,1,105000,165000,1,1,2
"bdc980caf79846869af8048b704a6997",11,"11",2,8,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",12,"12",2,7,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",13,"13",2,8,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdc980caf79846869af8048b704a6997",15,,1,,1,1,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",1,"1",1,,1,1,2,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",3,"3",2,1,1,,3,,,,1,1,2,1,,,,,,,1,1,15,1,150000,,,,,12000,,,7500,,169500,2,,2
"bdf2414dcc9e40008d670974bfbb1dda",4,"4",2,1,1,,3,,,,1,1,2,1,,,,,,,1,1,15,1,150000,,,,20000,12000,,,7500,,189500,2,,2
"bdf2414dcc9e40008d670974bfbb1dda",6,,2,1,1,,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",1,"1",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",2,"2",1,,4,2,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be09346eeca74442a692f61ffd8fc074",1,"1",2,2,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be09346eeca74442a692f61ffd8fc074",2,"2",1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be09346eeca74442a692f61ffd8fc074",3,"3",2,2,4,,2,,51,1,,,,,,,,"DIPLOMA IN LAW",421,,,,,,,,,,,,,,,,,,,
"be09346eeca74442a692f61ffd8fc074",4,"5",2,2,4,,3,,,,32,33,2,3,,,,,,1,1,,,,750000,,60000,,45000,58000,,,120000,,1033000,2,,
"be09346eeca74442a692f61ffd8fc074",5,"6",1,,4,2,3,,,,14,15,1,1,,,,,,,1,0.5,10,1,1,,1,,,67500,,,1,205250,272750,1,1,2
"be2216cf68aa4bb6a6aee19d9ea8f5c9",1,"1",1,,1,1,2,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",2,"2",2,1,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",4,"5",2,1,4,,3,,,,12,13,2,3,,,,,,2,1,0.5,10,1,195000,,15000,,,45000,,,12000,,267000,2,,2
"be2216cf68aa4bb6a6aee19d9ea8f5c9",5,"6",1,,1,1,3,,,,11,12,1,1,,,,,,,1,1,20,1,30000,,13500,,,18000,,,12000,,73500,1,1,2
"be2216cf68aa4bb6a6aee19d9ea8f5c9",6,"8",1,,4,2,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",7,"9",2,6,1,,3,,,,0,1,2,1,,,,,,,1,0.4,10,1,50000,10000,2000,,20000,5000,,,2000,,89000,2,,3
"be2216cf68aa4bb6a6aee19d9ea8f5c9",8,"10",2,1,1,,3,,,,12,13,1,1,,,,,,,1,1,20,1,30000,,15000,,,45000,,,12000,,102000,1,1,2
"be37e14d3a894e34b206db1d4020346e",1,"1",2,2,4,,2,,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be37e14d3a894e34b206db1d4020346e",2,"2",1,,4,2,2,,51,1,,,,,,,,"DIPLOMA IN TOURISM",1015,,,,,,,,,,,,,,,,,,,
"be37e14d3a894e34b206db1d4020346e",3,"3",2,2,1,,3,,,,1,1,2,1,,,,,,,1,0.1,5,1,1100000,,,,100000,120000,,,,,1320000,2,,1
"be4e3dfc53034885a1a42d4840817c88",1,"1",1,,4,2,2,,41,1,,,,,,,,"CERTIFICATE IN BUILDING",732,,,,,,,,,,,,,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",2,"2",1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",3,"3",2,1,1,,3,,,,11,11,2,1,,,,,,,1,2,45,1,140000,,,,10000,9000,,,60000,,219000,2,,2
"be4e3dfc53034885a1a42d4840817c88",4,"4",2,1,1,,3,,,,10,10,1,1,,,,,,,1,1.5,60,1,5000,,,,20000,7500,,,,,32500,1,1,3
"be4e3dfc53034885a1a42d4840817c88",5,"5",2,1,1,,3,,,,10,11,2,1,,,,,,,1,2,45,1,140000,,,,10000,9000,,,60000,,219000,2,,2
"be4e3dfc53034885a1a42d4840817c88",6,"6",2,1,1,,3,,,,1,1,2,1,,,,,,,1,2,60,1,5000,,,,10000,6000,,,60000,,81000,2,,2
"be4e3dfc53034885a1a42d4840817c88",7,"7",2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be66986323ae4c40a8bada668061e09b",1,"1",1,,1,1,2,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be803ec37ff24614830415b9108a9487",1,"1",1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be803ec37ff24614830415b9108a9487",2,"2",2,1,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be803ec37ff24614830415b9108a9487",3,"3",2,1,1,,3,,,,0,1,2,1,,,,,,,1,0.1,1,1,300000,,,,35000,24000,,,,,359000,2,,2
"be88971398b34b26bafc41624920e7e5",1,"1",2,2,4,,2,,61,1,,,,,,,,"PHD IN ENTOMOLOGY",899,,,,,,,,,,,,,,,,,,,
"be88971398b34b26bafc41624920e7e5",2,"2",1,,4,2,2,,61,1,,,,,,,,"DEGREE IN VERTINARY",811,,,,,,,,,,,,,,,,,,,
"be88971398b34b26bafc41624920e7e5",3,"3",2,2,4,,3,,,,60,60,1,3,3,1,2,"DEGREE SOCIAL  SCIENCES",300,1,2,,,,2000000,,,600000,,80000,60000,,450000,,3190000,2,,
"be88971398b34b26bafc41624920e7e5",4,"4",2,2,4,,2,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be88971398b34b26bafc41624920e7e5",5,"5",2,2,4,,3,,,,31,32,2,2,,,,,,,1,,,,2250000,,,,,80000,40000,,300000,,2670000,2,,
"be88971398b34b26bafc41624920e7e5",6,"6",2,2,4,,2,,61,1,,,,,,,,"MASTERS DEVELOPMENT STUDIES",229,,,,,,,,,,,,,,,,,,,
"be88971398b34b26bafc41624920e7e5",7,"8",2,2,4,,3,,,,35,50,1,3,2,1,1,"DIPLOMA IN EDUCATION",110,1,1,,,,,,,,,,,,,1000000,1000000,2,,
"be88971398b34b26bafc41624920e7e5",8,"9",2,2,4,,2,,61,1,,,,,,,,"DEGREE BUSINESS ADMINISTRATION",220,,,,,,,,,,,,,,,,,,,
"be88971398b34b26bafc41624920e7e5",9,"15",2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",1,"1",1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",2,"2",1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",3,"3",1,,4,2,3,,,,14,14,1,3,,,,,,2,1,2,25,1,30000,,9000,,17000,18000,,,,,74000,1,1,3
"be8dde780cd14d3aaf9eeaf0332ca597",4,"4",2,1,4,,3,,,,13,13,1,3,,,,,,2,1,2,25,1,30000,,9000,,17000,18000,,,,,74000,1,1,3
"be8dde780cd14d3aaf9eeaf0332ca597",5,"5",2,1,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",6,"6",2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",7,,2,1,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",1,"1",2,2,4,,2,,51,1,,,,,,,,"DIPLOMA IN EDUCATION",113,,,,,,,,,,,,,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",2,"2",1,,4,2,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",4,"4",2,2,4,,3,,,,12,13,1,1,,,,,,,1,2,30,1,,,9000,,11000,40000,,,45000,,105000,1,1,2
"bed3e73713634cebbc2c9bbd8f5cf072",1,"1",2,2,4,,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed3e73713634cebbc2c9bbd8f5cf072",2,"2",1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed3e73713634cebbc2c9bbd8f5cf072",3,"3",2,2,4,,3,,,,12,13,1,1,,,,,,,1,0.7,15,1,,2000,,,10000,20000,,,,,32000,1,1,2
"bed3e73713634cebbc2c9bbd8f5cf072",4,"4",2,2,4,,3,,,,11,12,1,1,,,,,,,1,0.7,15,1,,,,,,20000,,,3000,,23000,1,1,3
"bed3e73713634cebbc2c9bbd8f5cf072",5,"5",2,2,1,,3,,,,1,1,1,1,,,,,,,1,0.7,15,1,80000,,,,10000,5000,,,,8000,103000,1,1,2
"bed3e73713634cebbc2c9bbd8f5cf072",6,"6",2,2,1,,3,,,,1,1,1,1,,,,,,,1,0.7,15,1,80000,,,,,5000,,,,8000,93000,1,1,2
"bed3e73713634cebbc2c9bbd8f5cf072",7,"7",2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed473acc27844feb5141ea3784501de",1,"1",1,,4,2,2,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed473acc27844feb5141ea3784501de",2,"4",1,,4,2,3,,,,11,12,1,1,,,,,,,1,0.3,10,1,,,,,,,,,,,,1,1,2
"bed473acc27844feb5141ea3784501de",3,"5",2,1,1,,3,,,,10,11,2,1,,,,,,,1,1.6,20,1,,,,,,,,,,,,2,,2
"bed473acc27844feb5141ea3784501de",4,"6",2,1,4,,2,,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed473acc27844feb5141ea3784501de",5,"7",2,1,1,,3,,,,1,1,2,1,,,,,,,1,1.6,20,1,,,,,,,,,,,,2,,2
"bed473acc27844feb5141ea3784501de",6,"8",1,,4,2,3,,,,13,14,1,1,,,,,,,1,0.3,5,1,,,,,,,,,,,,1,1,2
"bed473acc27844feb5141ea3784501de",7,"9",2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed473acc27844feb5141ea3784501de",9,,1,,4,2,3,,,,14,15,1,1,,,,,,,1,0.3,5,1,,,,,,,,,,,,1,1,2
"bed8e25a73cd4da5bc9268c678f8ba01",1,"1",1,,4,2,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bed8e25a73cd4da5bc9268c678f8ba01",2,"2",2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"beeb3f06ae924d9aaf19e0ebd2be5f0b",1,"1",2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"beeb3f06ae924d9aaf19e0ebd2be5f0b",2,"2",2,1,4,,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"beeb3f06ae924d9aaf19e0ebd2be5f0b",3,"3",2,2,4,,3,,,,13,14,2,1,,,,,,,1,0.5,10,1,150000,,12000,,,25000,,,,,187000,2,,3
"beeb3f06ae924d9aaf19e0ebd2be5f0b",4,"4",2,2,4,,3,,,,10,11,2,1,,,,,,,1,0.5,10,1,105000,,12000,,,25000,,,,,142000,2,,3
"beeb3f06ae924d9aaf19e0ebd2be5f0b",6,,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bef86061296b4b76b955447d27508c08",1,"1",2,2,4,,3,,,,30,31,4,2,,,,,,,1,,,,750000,,,750000,,129000,120000,,140000,,1889000,2,,
"bef86061296b4b76b955447d27508c08",2,"2",1,,4,2,2,,51,3,,,,,,,,"DIPLOMA IN CLINICAL MEDICINE",519,,,,,,,,,,,,,,,,,,,
"bef86061296b4b76b955447d27508c08",3,"3",2,2,4,,2,,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bef86061296b4b76b955447d27508c08",4,"4",2,2,4,,3,,,,50,50,1,2,2,1,2,"CERTIFICATE IN ELECTRICAL INSTALLATION",530,,1,,,,1200000,,200000,1200000,50000,940000,150000,,120000,,3860000,1,1,
"bef86061296b4b76b955447d27508c08",5,"5",2,2,4,,3,,,,32,33,2,3,,,,,,1,1,,,,600000,,200000,900000,,126000,60000,,350000,,2236000,2,,
"bef86061296b4b76b955447d27508c08",6,"6",2,2,4,,3,,,,10,11,2,3,,,,,,2,1,5,30,8,270000,,10000,,,22200,,,63000,,365200,2,,2
"bef86061296b4b76b955447d27508c08",7,"7",2,2,1,,3,,,,1,1,2,3,,,,,,2,1,5,30,8,270000,,10000,,,16000,,,63000,,359000,2,,2
"bef86061296b4b76b955447d27508c08",9,,2,2,4,,3,,,,33,50,2,2,2,1,1,"CERTIFICATE IN TEACHER TRAINING",113,,1,,,,450000,35000,250000,600000,,130000,60000,,150000,,1675000,2,,
"bef86061296b4b76b955447d27508c08",10,,2,2,1,,3,,,,16,30,1,2,,,,,,,1,,,,500000,,60000,700000,35000,45000,60000,,30000,,1430000,1,1,
"bef86061296b4b76b955447d27508c08",11,,2,2,4,,3,,,,12,13,2,3,,,,,,2,1,4,30,8,270000,,10000,,,20000,,,63000,,363000,2,,2
"bef86061296b4b76b955447d27508c08",12,,2,2,4,,3,,,,14,15,2,3,,,,,,2,1,5,30,8,270000,,10000,,,22000,,,63000,,365000,2,,2
"bf17905834a842e9aec1da4afcef6c60",1,"1",1,,4,2,3,,,,50,50,2,3,3,1,1,"DEPLOMA PRIMARY SCHOOL",110,1,1,,,,600000,100000,100000,,,10000,240000,,2010000,,3060000,2,,
"bf17905834a842e9aec1da4afcef6c60",2,"2",1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf17905834a842e9aec1da4afcef6c60",3,"4",2,2,1,,3,,,,1,1,2,3,,,,,,2,1,3,30,5,90000,,6000,,15000,18000,,,71000,,200000,2,,2
"bf17905834a842e9aec1da4afcef6c60",6,,2,1,4,,3,,,,11,12,2,3,,,,,,1,1,,,,456000,,15000,,,36000,36000,,210000,,753000,2,,
"bf3be37bfc524376819d8ffe6f93ded9",1,"1",2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf3be37bfc524376819d8ffe6f93ded9",2,"2",1,,4,2,2,,41,1,,,,,,,,"Nursery teaching",110,,,,,,,,,,,,,,,,,,,
"bf3be37bfc524376819d8ffe6f93ded9",3,"3",1,,4,2,3,,,,10,11,2,1,,,,,,,1,0.3,15,1,1,,1,,,30000,,,,228000,258000,2,,2
"bf3be37bfc524376819d8ffe6f93ded9",4,"4",2,2,1,,3,,,,1,1,2,1,,,,,,,1,0.3,15,1,1,,1,,,15000,,,,213000,228000,2,,3
"bf72a91253c842b68d0dd23b776d4313",1,"1",1,,1,1,2,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf72a91253c842b68d0dd23b776d4313",2,"2",2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf72a91253c842b68d0dd23b776d4313",3,"4",2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf8c7eba84f14ae2898cfbfd1a2cc161",1,"1",2,2,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf8c7eba84f14ae2898cfbfd1a2cc161",2,"2",1,,1,1,2,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bf8c7eba84f14ae2898cfbfd1a2cc161",3,"3",1,,4,2,3,,,,30,31,1,3,,,,,,1,1,,,,459000,,,240000,35000,45000,30000,,90000,,899000,2,,
"bf8c7eba84f14ae2898cfbfd1a2cc161",4,"4",1,,4,2,3,,,,14,15,1,1,,,,,,,1,1,20,1,156000,,,,16000,30000,,,20000,,222000,1,1,3
