"hhid","h9q01","h9q02","h9q24a","h9q24b","h9q26","h9q25","h9q27","h9q28","h9q29","h9q30_1","h9q30a","h9q30b","h9q30c","h9q30d","h9q31","h9q32a","h9q32b","h9q32c","h9q33","h9q34","h9q35","h9q36","h9q37","h9q38","h9q03","h9q04","h9q05","h9q06","h9q07","h9q08","h9q09a","h9q09b","h9q10","h9q11","h9q12","h9q13","h9q14","h9q15","h9q15_1","h9q15_2","h9q15_3","s915_4","h9q15_5","h9q16","h9q17","h9q22","h9q22a","h9q22b","h9q23","h9_respondent","dwellingVisit"
"c020cfe5c05a4a75b677ec4fc55a256d",10,10,3,0,2,1984,2,3,,,,,,,1,1,,,2,2,,1,,60000000,3,10,12,13,11,,,,,5,1,1,23000,,,,,,80,2,2,21,2,,1,2,1
"c0512c0cad7d4c5c866d72a138ec9d69",10,10,1,1400,2,1988,1,3,,,,,,,2,,,,2,2,,1,,1500000,3,15,12,14,14,6,35,25,0.9,5,1,2,2000,10,1,2,4,1,120,2,4,23,2,,1,1,1
"c057a0ae94a948da99fc510c2ec51e8e",10,10,4,9600,1,1998,2,2,1997,1,1,2,,,1,3,,,1,2,,1,,50000000,3,10,12,13,21,,,,,5,2,,,,,,,,40,2,2,21,1,1,3,1,1
"c07d993a72ec4f05bbcd6fd152c35052",10,10,1,30,2,2016,1,3,,,,,,,2,,,,6,2,,1,,2000000,1,10,11,14,14,6,45,30,0.5,3,2,,,10,2,,,1,60,1,4,23,1,2,1,2,2
"c08223acc5a8485e8de6744a289cc415",15,10,4,3750,1,2015,1,3,,,,,,,1,96,,,3,2,,1,,4000000,1,10,16,14,16,6,20,5,0.4,1,1,1,15000,13,,,,,20,1,4,23,1,2,1,1,1
"c0869f127ed3419f887a4753a8e80f63",10,10,1,15000,2,1967,4,1,2015,1,1,,,,1,3,,,1,2,,1,,50000000,3,10,12,13,13,,,,,5,2,,,,,,,,120,8,2,22,2,,1,1,1
"c08d7f3d06be445f9599a2704a72a3d3",10,10,3,0,1,2001,2,3,,,,,,,1,3,,,4,2,,1,,500000,1,10,12,14,14,1,30,5,30,3,2,,,10,1,,,1,40,1,4,23,1,3,1,1,1
"c0d1b04857314dd488addfd633f906d3",10,10,1,100,1,2004,2,3,,,,,,,1,3,,,2,2,,1,,5000000,3,10,12,14,14,6,15,10,0.2,500,1,2,500,10,3,6,,2,100,1,4,23,2,,1,2,1
"c0f54fb6aef14c8d8096200c4fe48dfd",10,10,1,1400,2,1998,1,3,,,,,,,2,,,,2,2,,1,,3000000,2,15,14,14,15,,30,2,1.5,3.5,2,,,10,2,3,,1,60,1,4,23,1,2,1,1,1
"c0f90710d74c4743a357f0a75edf5015",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,10,5,0.1,2,1,1,18000,10,2,,,1,40,2,4,22,1,2,1,2,1
"c105276c77a147689a5b0e4b1a860c11",16,10,4,2100,2,1970,1,3,,,,,,,2,,,,6,2,,1,,6500000,1,15,14,14,14,6,30,10,0.6,3,1,2,1000,10,2,,,1,60,2,4,23,1,1,1,1,1
"c13d65cf6d1e447cafc940376bb118f1",16,10,1,200,2,1992,1,3,,,,,,,2,,,,2,2,,1,,2000000,3,15,14,14,15,,35,50,1.5,3,2,,,10,3,8,,1,40,1,4,23,2,,1,1,1
"c147f6c2bf0749a1b6976ad60b12ff0e",16,10,4,10,2,2002,1,3,,,,,,,2,,,,2,2,,1,,500000,2,15,16,14,14,6,10,2,0.15,4,2,,,10,1,2,,1,40,2,4,95,,,,1,1
"c14d1c1361d8432b91321f81b83956b2",15,11,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,2,1,1,12000,,,,,,40,2,2,21,2,,1,1,1
"c1547031f9684f01baf77e58b6cbbebb",16,10,3,0,2,1988,1,3,,,,,,,2,,,,5,2,,1,,300000,3,15,16,14,14,96,15,5,0.5,10,2,,,10,2,7,,1,80,1,4,95,,,,2,1
"c160bc82970746518c83fbd77fab9b22",10,10,4,2400,1,2000,1,3,,,,,,,1,3,,,2,2,,1,,16000000,3,10,12,13,14,6,10,5,0.2,5,2,,,10,2,3,4,2,60,2,4,21,2,,1,2,1
"c16c5fa47c774657b70ec783e1ffa873",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,1,3,1,0.2,3,1,1,6000,10,3,,,1,40,2,2,22,2,,1,1,1
"c16d96403d4844d78a43024ca4ff315e",11,10,3,2,2,2005,1,3,,,,,,,1,3,,,2,2,,1,,2000000,2,15,14,14,14,1,15,15,0.1,5,1,1,1000,10,2,,,1,60,1,4,23,1,2,1,1,1
"c19b80977d444d4baea4229850d6883e",10,10,3,0,2,1980,1,3,,,,,,,2,,,,5,2,,1,,200000,1,15,14,14,16,1,6,2,0.1,1,2,,,11,,,,,40,2,4,23,1,2,1,2,1
"c1c101a7b4004711982213dc6c11f2c2",16,10,1,60,2,2008,1,3,,,,,,,2,,,,6,2,,1,,5000000,1,15,13,14,14,1,10,5,0.2,6,2,,,10,1,3,,3,60,2,5,22,2,,1,1,1
"c1cab02df2844dada988b3f8b20be4c6",10,10,3,0,1,9998,2,3,,,,,,,2,,,,2,2,,1,,8000000,2,10,16,14,16,1,30,10,0.5,1,2,,,10,3,,,1,40,2,4,23,2,,1,1,1
"c1d89c0ae646439ba17d94c3581ebb41",10,10,3,0,2,1970,2,3,,,,,,,2,,,,1,2,,1,,2000000,1,10,16,14,15,,30,20,1,2,2,,,10,1,2,,1,40,2,4,23,2,,1,1,1
"c1e0914c45ef425bb761309bf7625bf2",10,10,4,100,1,1980,2,3,,,,,,,2,,,,2,2,,1,,1500000,3,10,16,14,16,2,30,1,0.3,3,2,,,10,3,4,,1,60,2,4,23,2,,1,4,1
"c1f5cb68243e4370ba4103ce526854c7",10,10,4,150,1,2013,1,2,2013,2,,,,,2,,,,2,2,,1,,35000000,2,10,12,13,14,6,10,10,0.2,5,1,2,1000,10,2,3,,1,80,1,4,22,1,2,1,1,1
"c212a28ff79e4ca99099ee42e92a7075",10,10,1,20,2,2005,1,3,,,,,,,2,,,,2,2,,1,,5000000,2,10,14,14,14,6,30,10,1,5,2,,,10,2,5,,1,60,2,4,23,1,1,1,5,1
"c21897c536a245d198ab17088b5c842e",16,10,3,1,2,2015,1,3,,,,,,,2,,,,2,2,,1,,2000000,1,15,16,14,15,,30,4,1,3,2,,,10,1,2,,1,60,2,4,23,2,,1,2,1
"c21ca172b2704a3da90994ff191b0c83",10,10,3,0,1,2013,2,3,,,,,,,1,96,,,2,2,,1,,3000000,2,10,16,14,16,6,30,5,0.5,5,2,,,10,1,2,,1,60,1,2,23,2,,1,6,1
"c22c8886f04f4b3cb0023fe36f332872",10,10,1,162,2,1985,1,3,,,,,,,2,,,,2,2,,1,,1000000,2,15,12,14,15,,40,15,0.3,6,2,,,10,4,5,,1,60,1,4,23,2,,1,1,1
"c2546dd3727f488d94a0a57bdbf1421b",10,10,3,0,1,1974,1,3,,,,,,,2,,,,2,2,,1,,450000,3,15,12,14,14,6,40,60,1.5,20,1,2,1000,10,1,5,,1,120,1,4,23,2,,1,3,1
"c2552b6db5424961a263d36209479e71",10,10,1,2700,3,2000,2,3,,,,,,,1,96,1,,6,2,,1,,12000000,3,10,12,14,16,1,10,1,0.2,3,2,,,10,4,6,7,1,90,1,1,23,2,,1,2,1
"c260e6f3b351439a85dd2b8bbeaa8cf7",16,16,,,,,,,,,,,,,,,,,,,,,,,1,15,16,14,14,6,30,5,1,4,1,2,1000,10,2,,,1,60,2,4,23,2,,1,1,1
"c27fb44de024448e8d117488de51b37b",10,10,3,1,2,1985,1,3,,,,,,,2,,,,1,2,,1,,28000000,2,10,14,14,16,1,120,5,3,5,2,,,10,1,2,,1,60,2,4,23,2,,1,2,1
"c2916169a1454f23aa529b07689da248",10,10,1,0,2,1971,1,3,,,,,,,2,,,,5,2,,1,,8000000,1,10,13,14,14,2,5,5,0.1,3,2,,,10,1,,,1,20,1,4,23,1,3,1,1,1
"c29ccb7007c14dc1a36acf811a01839c",10,10,4,5000,2,1968,1,3,,,,,,,2,,,,2,2,,1,,30000000,2,10,12,13,10,,,,,8,1,1,15000,,,,,,60,2,4,21,2,,2,2,1
"c2a181b861284c4b92bfdf46e3fab83f",10,10,4,4000,2,1997,1,3,,,,,,,2,,,,2,2,,1,,10000000,2,10,12,14,14,6,5,3,0.1,3,2,,,10,2,5,,1,60,2,4,23,2,,1,2,1
"c2aca8d760cb43078a7f97c91fdaaeb9",10,10,1,1500,2,1990,1,3,,,,,,,2,,,,1,2,,1,,500000,2,10,16,14,17,1,30,2,0.5,3,2,,,10,2,3,4,1,40,2,4,23,2,,1,2,1
"c2d4e5e48dc14e2bbea835b367432777",10,10,3,0,1,1990,4,3,,,,,,,1,7,96,,1,2,,1,,50000000,3,10,12,13,11,,,,,3,1,1,23000,,,,,,60,1,2,22,2,,2,2,1
"c2f6df559eb248a3b6a2746425ebf415",15,10,1,800,3,9998,2,2,,2,,,,,2,,,,4,2,,1,,2000000,1,10,12,14,15,,5,1,0.3,1,2,,,10,1,,,1,20,8,2,23,2,,1,1,1
"c2f8f2d050d84e548f55f3fb3385ee82",10,12,,,,,,,,,,,,,,,,,,,,,,,1,15,12,14,15,,15,2,0.2,3,2,,,10,2,,,1,40,2,4,23,2,,1,2,1
"c31b5683d2e54d6fb50776689fbd7149",10,10,4,3500,1,2016,2,3,,,,,,,1,3,,,6,2,,1,,5000000,1,10,12,13,16,2,10,2,0.1,1.5,2,,,10,1,,,1,20,1,4,23,2,,1,1,2
"c3493b9c563d49ca882e3ccc4a5eb4bc",10,10,1,100,2,2019,1,3,,,,,,,2,,,,1,2,,1,,15000000,3,15,14,14,12,6,2,1,0.1,20,1,1,15000,10,3,4,,1,100,1,4,23,1,1,1,8,1
"c355925c84ec4dc5a94e976ba1f06102",10,10,1,1,2,1974,1,3,,,,,,,2,,,,2,2,,1,,500000,2,15,14,14,14,2,30,20,1,10,1,2,1000,10,4,,,1,80,1,4,23,2,,1,2,1
"c3619c9cc0ff496da2d064b12f525722",10,10,4,5000,2,2000,2,3,,,,,,,2,,,,2,2,,1,,10000000,2,10,12,13,16,6,15,2,0.5,6,2,,,10,1,2,3,1,80,1,4,23,1,1,1,2,1
"c36cdc633d9b406c8dbba35ed487d325",10,10,1,30,2,1980,1,3,,,,,,,2,,,,6,2,,1,,2000000,2,10,16,96,15,,20,5,0.5,5,2,,,10,4,5,6,1,100,1,4,23,2,,1,1,2
"c38001d9720a4dcf8d42b8abd3e7aea7",10,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,1,0.1,3,1,1,6000,10,1,3,5,1,40,1,2,22,2,,1,1,2
"c381c58d390c4eb296bbe393e3ad5609",15,11,,,,,,,,,,,,,,,,,,,,,,,2,10,12,13,12,6,10,2,0.2,2,2,,,10,1,2,,1,30,2,2,22,1,3,1,1,2
"c38229ae4b5d4de0bff50c0a4e104f18",16,10,3,8,2,1982,1,3,,,,,,,2,,,,2,2,,1,,12000000,2,15,14,14,15,,14,2,0.4,5,2,,,10,1,2,5,1,80,2,4,23,2,,1,1,1
"c38ed4e9da4241458af9b822239ce2a2",10,10,1,40,2,2009,1,3,,,,,,,2,,,,1,1,2,3,2,,30000000,10,13,13,14,2,20,60,0.5,10,1,2,2000,10,2,3,6,4,120,2,4,23,1,3,1,1,1
"c3bec3af1c4f432fa0c5cb6153099edb",15,10,4,600,1,2013,2,3,,,,,,,1,96,,,1,2,,1,,8000000,2,10,12,13,16,4,30,3,0.5,1,2,,,10,1,2,,1,40,1,1,22,2,,1,1,1
"c3db1a75cf4844b0a93d109bf42a4cc5",16,10,3,0,2,1980,1,3,,,,,,,2,,,,6,2,,1,,200000,4,15,16,14,14,96,20,4,0.5,12,2,,,10,3,6,,1,80,1,4,95,,,,3,1
"c3ddd061cabf4789a892cac3aba2da07",10,10,3,0,2,1936,1,3,,,,,,,2,,,,1,2,,1,,7000000,4,10,16,14,12,6,30,5,0.2,5,1,2,15000,10,1,2,,1,100,1,4,23,2,,1,2,1
"c3e2341ab5334952b63af694bed6d456",10,10,1,200,2,2000,2,3,,,,,,,1,2,,,6,1,2,2,2,4000000,2,10,12,13,14,6,40,30,1,3,2,,,10,1,3,,1,60,1,4,23,2,,1,1,1
"c3e8f523464142f89f75fe23335c2149",15,16,,,,,,,,,,,,,,,,,,,,,,,2,10,12,13,11,,,,,10,1,1,20000,,,,,,40,8,2,21,1,4,1,2,1
"c3eb26f27f1f4d5586980720c0a7f4f5",10,10,4,1500,2,1963,2,3,,,,,,,2,,,,6,2,,1,,8000000,3,10,12,14,12,6,10,5,0.15,4,2,,,10,2,3,4,1,40,1,4,23,2,,1,1,1
"c3f8e9e4053e47f9a71957bdb315a8e8",10,10,4,200,2,2018,2,3,,,,,,,2,,,,4,2,,1,,3000000,1,10,12,14,11,,,,,1,2,,,,,,,,40,2,2,22,1,1,1,2,2
"c3fa2a71206342448acd05c76dd1608a",10,11,,,,,,,,,,,,,,,,,,,,,,,2,10,12,14,16,1,30,3,0.6,60,2,,,10,1,2,,1,3,1,2,22,2,,1,1,1
"c402187d05cb46b7ba63c2a2a4ea34c8",13,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,14,11,,,,,3,2,,,,,,,,60,2,1,22,1,5,1,2,1
"c425499fb492474baadb6d82d3a1ba58",10,10,4,1200,2,2017,2,3,,,,,,,2,,,,6,2,,1,,1000000,2,10,14,14,16,1,15,5,0.1,3,2,,,10,1,2,,1,30,2,2,23,2,,1,1,1
"c446926de7204deeb80ecda6f7bcf719",16,10,1,750,1,1997,1,3,,,,,,,2,,,,2,2,,1,,800000,1,15,16,14,15,,10,2,0.2,3,2,,,10,1,,,1,40,1,4,23,2,,1,1,1
"c454c61410e643ce8eff418dccd3e32b",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,11,,,,,1,1,2,6000,,,,,,20,1,1,22,1,6,3,1,2
"c4594434467a4b8cbf8dab6c5c2a69a7",10,10,4,30000,1,1980,2,3,,,,,,,2,,,,2,2,,1,,1500000,2,10,16,14,17,1,30,5,0.2,2,2,,,10,1,3,,1,20,1,4,23,2,,1,1,2
"c46722124c604781b5f19112c84c83a7",10,10,1,64,1,2010,1,3,,,,,,,1,2,,,1,2,,1,,5000000,3,10,16,14,20,,4,2,0.2,5,2,,,10,2,3,4,1,60,1,2,23,2,,1,1,1
"c46bbb247a09427a8dff859af69ab6d7",10,10,4,100,2,2001,2,3,,,,,,,1,3,,,1,2,,1,,1000000,2,10,12,13,16,1,40,5,1,5,2,,,10,1,5,6,1,60,8,2,23,2,,1,1,1
"c479af7c7ced4f1e863d7665d1246eec",11,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,15,,60,2,2,3,2,,,10,1,,,2,40,8,2,22,1,3,1,2,2
"c49b767324ae47f59df2a60d236b6eb0",10,10,3,0,2,2002,1,3,,,,,,,2,,,,2,2,,1,,12000000,3,15,12,14,14,6,10,2,0.1,5,1,2,2000,10,1,5,,1,140,2,4,23,2,,1,9,1
"c4b6ff81b58f4df9809172ea18f79f7a",11,12,,,,,,,,,,,,,,,,,,,,,,,1,10,16,11,16,1,10,5,0.2,2,2,,,10,2,,,1,20,2,4,23,1,5,1,2,1
"c4b8c9463c1c40efb1d1c36d652aa831",10,10,3,0,2,2000,2,3,,,,,,,2,,,,1,2,,1,,2000000,2,10,12,14,16,1,40,5,1,10,2,,,10,1,2,,1,90,2,4,23,2,,1,1,1
"c4bfd881db4849bcacca22abf8cb7a02",10,10,1,120,2,1991,1,3,,,,,,,2,,,,6,2,,1,,0,2,10,12,13,14,6,10,5,0.5,3,2,,,10,2,3,8,1,60,1,4,23,2,,1,1,1
"c4e1275bcecd4dd1a79acc66ea01d811",10,10,3,0,2,1983,2,96,1997,1,1,,,,1,1,,,1,2,,2,2,500000000,3,10,12,13,11,,,,,5,1,1,8000,,,,,,80,2,2,22,2,,2,1,1
"c4e19cc8b4c6486ea978a911c509f377",10,10,1,5000,1,1999,1,3,,,,,,,2,,,,2,2,,1,,4000000,3,10,12,14,14,6,5,4,0.1,5,2,,,10,3,11,,1,60,1,3,23,1,1,1,6,1
"c500764c2b094d1b91dc9dc8cf49d3aa",10,10,3,3,2,2000,2,3,,,,,,,2,,,,2,2,,1,,8000000,3,10,16,14,12,6,30,3,0.4,5,2,,,10,4,5,6,1,120,1,2,23,2,,1,2,1
"c51efef6d096409fb216b851ce3f6f20",10,10,1,18,2,1979,1,3,,,,,,,2,,,,6,2,,1,,1000000,3,10,12,14,14,6,30,15,0.5,10,2,,,10,2,6,7,2,100,2,4,23,2,,1,1,1
"c5267533e49e433f8474eabc153c6cf4",10,10,4,800,1,1986,1,3,,,,,,,2,,,,6,2,,1,,7000000,1,10,12,14,14,6,15,45,0.4,2,2,,,10,2,,,2,50,1,4,23,2,,1,1,1
"c542d7add8214420897df6776abab710",16,10,3,0,2,1962,1,3,,,,,,,2,,,,6,2,,1,,3500000,3,15,14,14,14,96,20,6,0.5,12,2,,,10,3,4,,1,80,1,4,95,,,,3,1
"c543112060e04f9ba9e340483d9ba8e3",10,10,1,10000,1,2004,4,2,2015,2,,,,,1,96,,,1,2,,1,,20000000,3,10,12,14,21,,,,,3,2,,,,,,,,100,2,2,22,2,,1,1,1
"c551d4e31d6c44daa64e43dd806f1c83",10,10,3,0,2,1991,1,3,,,,,,,2,,,,2,1,2,5,2,4000000,4,15,12,14,12,2,10,5,0.1,8,2,,,10,4,5,7,1,60,2,4,23,1,1,1,7,1
"c5562c10594a4b799ebb07e6defc8519",15,10,1,65,1,2000,1,3,,,,,,,1,1,,,6,2,,1,,12000000,3,10,12,13,14,1,5,7,0.2,10,1,2,1000,10,2,4,,1,80,1,4,22,1,4,1,1,1
"c558d59ecde74d658c636825086bab14",10,10,4,8000,3,1995,1,3,,,,,,,2,,,,2,2,,1,,5000000,3,10,12,14,14,6,10,6,0.03,10,2,,,10,4,5,6,1,100,1,4,23,1,2,1,1,1
"c5597d721ca14aa18469f86740aed62d",15,10,4,1200,1,2004,2,3,,,,,,,1,96,,,1,2,,1,,8000000,2,10,12,13,17,6,3,2,0.1,1,2,,,10,2,6,,1,80,1,1,95,,,,2,1
"c57051707bd44559b93c5403acc7603d",10,10,4,600,1,2000,2,3,,,,,,,1,96,,,1,2,,1,,5000000,1,10,16,14,16,96,90,5,3.2,1,2,,,10,1,,,1,40,1,2,23,2,,1,1,1
"c5a5a13f59374604bbbaaa42b8ae58bc",10,10,1,50,1,2007,1,3,,,,,,,1,3,,,6,2,,1,,2000000,2,10,16,14,15,,14,5,0.5,5,2,,,10,3,5,6,1,100,2,4,23,2,,1,2,1
"c5ada434e67c4e36b566ad82a40a2d22",15,15,,,,,,,,,,,,,,,,,,,,,,,2,10,12,13,12,6,5,3,0.1,2,1,2,6000,10,1,,,1,40,1,2,22,1,4,3,1,1
"c5b88478139b4a96b8a465a59c4dce42",16,15,,,,,,,,,,,,,,,,,,,,,,,2,15,16,14,15,,12,6,0.3,5,2,,,10,3,4,5,1,60,2,4,23,1,4,1,1,1
"c5c063abced0429384ee211597f3156b",16,10,4,200,3,2016,1,3,,,,,,,2,,,,2,2,,1,,600000,1,15,14,14,14,2,5,100,0.1,20,1,2,3000,10,3,,,1,120,1,4,23,2,,1,3,1
"c5f280c7955f41b1a064d07555caf989",16,12,,,,,,,,,,,,,,,,,,,,,,,1,15,12,14,11,,,,,1,2,,,,,,,,40,2,4,22,1,1,1,1,1
"c60685e1e0a840508a2fd4ca315ef5b2",10,10,1,80,3,2009,1,3,,,,,,,2,,,,2,2,,1,,1000000,1,10,16,14,15,,30,6,0.5,3,2,,,10,1,4,5,1,60,2,4,23,1,1,1,1,1
"c6195e760ad248808e6f22c1b336cb2b",10,10,1,5000,1,1992,2,1,2017,1,1,,,,1,96,,,1,2,,1,,15000000,3,10,12,13,14,1,10,30,0.25,3,2,,,10,2,4,5,2,60,1,4,22,2,,2,1,1
"c631319a6e504d1a9d2ef03f438a8395",15,15,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,14,2,30,2,0.1,3,1,2,1000,10,1,3,,2,80,1,4,22,1,3,1,1,2
"c672847bea0742a88fa60f79ce148331",16,10,3,0,2,2011,1,3,,,,,,,2,,,,6,2,,1,,100000,1,15,16,14,14,6,120,30,5,5,2,,,10,2,,,1,20,2,4,95,,,,2,1
"c68e8df09cf346289788bb608f2094d0",10,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,15,,30,5,0.5,3,1,2,1000,10,1,,,1,40,1,4,23,1,7,1,1,2
"c691fbfb9e0a433aa0d5a8f0d09d7436",16,10,1,50,2,1990,1,3,,,,,,,2,,,,2,1,2,5,2,2500000,1,15,14,14,14,96,30,10,2,10,2,,,10,1,,,1,20,2,4,95,,,,1,1
"c6a186256aa242d8ad58c0bf69a4bd26",10,10,4,2000,1,1992,2,2,2016,1,1,,,,1,3,,,1,2,,1,,500000000,5,10,12,13,10,,,,,5,1,1,100000,,,,,,200,8,2,12,2,,2,2,1
"c6b8a07762ad452b806a35c5df42a8f0",10,10,1,100,3,2017,1,3,,,,,,,2,,,,6,2,,1,,700000,1,10,12,14,14,6,10,60,0.25,5,2,,,10,2,,,2,80,1,4,23,1,2,1,2,1
"c6be78d8dbbf42e3874c9f8ac5c61f5c",10,10,3,0,3,2003,1,3,,,,,,,2,,,,2,2,,1,,400000,3,15,14,14,16,1,25,2,0.5,15,2,,,10,1,6,10,1,80,2,4,23,2,,1,1,1
"c6e6881d681f46af9efc2f27e64fcdc4",10,10,4,5000,2,1990,1,3,,,,,,,1,3,,,1,2,,1,,50000000,3,10,12,13,11,,,,,7,1,1,10000,,,,,,70,2,2,22,2,,3,1,1
"c6e697e328b142b0bd4cbb9135607b2c",11,10,4,5000,1,1998,2,1,2018,1,1,2,,,2,,,,2,2,,1,,20000000,3,10,12,13,11,,,,,5,1,1,20000,,,,,,80,2,2,22,1,3,1,2,1
"c6e99adda75b46bf982be5c4e40c1295",10,10,4,480,1,2003,1,3,,,,,,,2,,,,2,2,,2,1,15000000,2,10,12,14,12,1,8,20,0.1,10,2,,,10,3,4,,2,100,1,4,23,2,,1,1,1
"c6f5294fc2be4279bcfb866c48158289",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,18,,,,,3,1,1,12000,13,,,,,40,1,2,22,1,12,1,1,2
"c6f7d03ed47b41b7a01deef790d717c7",10,10,1,1500,2,2000,2,3,,,,,,,2,,,,1,2,,1,,3000000,3,10,12,14,14,6,30,5,0.7,3,2,,,10,3,4,5,1,100,1,2,22,2,,1,1,1
"c6fdaea274514bceab3e47e3b5ecf171",10,10,4,5000,1,1993,1,3,,,,,,,2,,,,2,2,,1,,2000000,2,15,16,14,14,6,10,5,0.2,4,2,,,10,3,4,5,1,120,1,4,22,1,2,1,1,1
"c70dd1803b324b92b2796bb328ff2f5c",10,10,1,150,1,1996,1,3,,,,,,,1,2,,,2,2,,1,,1500000,2,10,12,14,14,6,4,2,0.1,4,2,,,10,2,,,1,60,1,4,23,2,,1,1,1
"c733fc061f9b4380b26345c6b2aa88cd",16,10,3,0,2,2014,1,3,,,,,,,2,,,,2,2,,1,,2500000,1,15,13,14,14,6,30,5,0.5,4,2,,,10,2,,,1,80,1,4,95,,,,1,1
"c74969fb51ae4e04bec6101dcbcea596",10,10,1,14,3,2013,1,3,,,,,,,2,,,,2,2,,1,,4000000,2,10,16,14,15,,15,4,0.4,3,2,,,10,2,3,,1,40,2,4,95,,,,2,1
"c750b07c2ad94e189166ce5e4e05951a",10,10,4,6000,2,1990,2,3,,,,,,,2,,,,6,2,,1,,25000000,1,10,12,13,12,6,10,5,0.2,2,1,1,10000,10,1,,,1,20,1,4,22,2,,1,1,1
"c75b833712cc44b39d08fd45d1b9db63",10,10,4,250,2,2005,1,3,,,,,,,2,,,,6,2,,1,,1000000,2,15,14,14,14,2,15,10,0.4,5,1,2,1000,10,1,,,1,40,1,4,95,,,,1,2
"c7632c0a1cb842ec904cfc3c3324aaf7",10,10,4,4000,2,2004,2,3,,,,,,,2,,,,2,2,,1,,850000,2,15,16,14,15,,30,20,1.5,5,2,,,10,2,3,,1,60,2,4,23,2,,1,2,1
"c76b396bcdd9442ca1ed14ef29faa909",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,2,3,0.01,1,1,1,15000,10,1,3,6,1,50,1,2,22,1,1,1,1,1
"c77eec233dd34f078d3856a95b984616",16,10,3,1,2,1997,1,3,,,,,,,2,,,,2,2,,1,,5000000,3,15,14,14,15,,20,0,0.4,20,1,2,1000,10,2,4,5,1,80,1,4,23,2,,1,2,1
"c799f641078c40128b46b30b0306b96f",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,14,2,10,30,0.1,6,2,,,10,1,2,,2,40,1,4,22,1,10,1,1,1
"c8283d2ebfbe45b391dc40c872eb144f",15,16,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,12,6,5,2,0.02,0,1,1,6000,10,1,,,1,20,8,4,21,1,9,1,1,1
"c85b148132f44909ae6cac0a78676239",10,10,3,2,2,1990,1,3,,,,,,,2,,,,1,2,,1,,8000000,3,10,12,13,14,6,10,3,0.2,10,2,,,10,4,7,,1,120,2,4,23,2,,2,7,1
"c8c4a9e0dbad4d3188d4482fca26d9fc",11,12,,,,,,,,,,,,,,,,,,,,,,,1,10,12,13,14,2,30,30,0.6,2,1,2,1000,10,1,,,1,20,1,4,23,1,2,1,1,1
"c8d27e13b1764c378183c91d44e54ffb",10,10,4,1200,2,1986,1,3,,,,,,,2,,,,2,2,,1,,800000,3,10,13,13,16,1,2,4,0.1,10,2,,,10,2,4,,1,80,2,3,23,2,,1,4,1
"c9038d38b39d47299216f5845b740344",10,10,4,1800,2,2010,2,3,,,,,,,2,,,,2,2,,1,,500000,2,10,16,14,21,,,,,3,2,,,,,,,,40,1,4,23,2,,1,1,1
"c9043b10ed134a71941db76ee6f16f04",10,10,1,1500,2,1981,1,3,,,,,,,2,,,,2,2,,1,,1000000,2,15,12,14,17,5,30,2,0.5,5,2,,,10,2,3,4,1,80,2,4,23,2,,1,2,1
"c90638389f0e484ebd387b5a368c0e59",15,12,,,,,,,,,,,,,,,,,,,,,,,1,10,13,13,12,6,5,1,0.1,2,1,1,8000,10,1,2,,1,30,2,2,23,2,,1,1,1
"c91a597b687f4a5eaeae505dc3188892",16,10,4,200,2,1994,1,3,,,,,,,2,,,,6,2,,1,,3500000,2,15,14,14,16,1,30,3,1,5,2,,,10,1,,,1,60,2,4,95,,,,1,1
"c9272b4495e44403895fb09be8251cfa",16,12,,,,,,,,,,,,,,,,,,,,,,,2,15,14,14,14,5,10,7,0.1,5,2,,,10,1,,,1,120,1,4,21,2,,1,1,1
"c9627b14a21745cd9fa607adb757bcff",10,10,4,4500,1,1992,2,3,,,,,,,1,3,,,1,2,,1,,40000000,2,10,12,13,11,,,,,5,1,1,15000,,,,,,80,8,2,22,2,,1,2,1
"c984a7d89061419ab57fca5feedbbb6c",10,10,1,12000,2,1993,1,3,,,,,,,2,,,,2,2,,1,,4000000,2,10,12,13,14,6,15,10,0.3,5,1,2,500,10,2,4,,1,100,2,4,23,1,2,2,2,1
"c9b5223c60574c27896d40d0ee98594e",16,10,1,100,3,2012,1,3,,,,,,,2,,,,1,2,,1,,5000000,1,15,16,14,15,,5,3,0.1,3,2,,,10,1,2,,1,80,1,5,23,1,1,1,2,1
"c9bab04ae0f2433091a57580deb97448",10,10,1,225,2,2013,1,3,,,,,,,2,,,,6,2,,1,,14000000,2,10,13,14,15,,60,55,1,6,2,,,10,1,,,1,80,1,4,23,2,,1,1,1
