"hhid","hhidold","batch","region","regurb","subreg","district","dc_2018","s1aq02a","cc_2018","s1aq03a","sc_2018","s1aq04a","pc_2018","urban","response_status","year","month","day","wave","wgt"
"eb1f1dc0ec804c4d9793864ad696ca2e","8d7c2ed61f4743769df94f042f927101",231,1,10,3,"MITYANA",115,"MITYANA",2,"KALANGAALO",2,"KIRYOKYA",7,0,1,"2019","09","17",8,5050.7517200389
"eb25a1ffa3cf4f5daba8c028bb6455b2","6d3161443ac04336ace23492e57e319e",758,3,31,9,"ALEBTONG",323,"MOROTO",1,"ALEBTONG TOWN COUNCIL",4,"NAKABELA",3,1,1,"2019","12","13",8,753.134571061014
"eb407e083d2c4b6bbb83c325837d877c","c13b7476c8ab495899c5c614d4f96e1f",658,3,30,11,"NEBBI",310,"NEBBI MUNICIPALITY",2,"CENTRAL DIVISION",2,"NAMTHIN",3,0,1,"2020","02","18",8,7531.34485470489
"eb48e110606540e2a20e0e53b55f3ba9","23f174f359df441baa0a8f74e693287b",997,4,40,14,"IBANDA",417,"IBANDA",1,"RUKIRI",9,"MABONA",4,0,1,"2019","09","12",8,910.868272918113
"eb4ce2d307eb48beb5116ec9df05d2fe","550728480cdd444ab7789c9a1aef22c3",1074,4,40,12,"KAGADI",427,"BUYAGA",2,"BWIKARA",2,"NYAMASA",4,0,1,"2019","07","02",8,910.868272918113
"eb69150ec411452ca3da511a12e2961b","47d69bd96a9d4f9997891303469af8a6",477,2,20,6,"MANAFWA",223,"BUBULO",1,"BUKUSU",8,"BUMAEFE",10,0,1,"2019","08","13",8,888.204769776538
"eb81879eb8a64ed6bfaffcba8e7d8003","2353319aa97d462c9e3c06c17aeb4da9",960,4,40,15,"RUKUNGIRI",412,"RUBABO",1,"NYAKISHENYI",3,"NGOMA",7,0,1,"2019","09","19",8,2277.17060652803
"eb95a69a2b174a44b349e649944d666b","e4e3a4d0ad22411585b7b9164bd0e4e4",612,3,31,8,"KOTIDO",306,"KOTIDO MUNICIPALITY",2,"CENTRAL DIVISION",1,"KOTIDO CENTRAL",1,1,1,"2020","02","18",8,627.612106888126
"eb9d7c8c0d1744ca8a44fb487d6c5bbc","c474386357fc4669a3a796b5790f5060",171,1,10,2,"WAKISO",113,"BUSIRO",1,"KATABI TOWN COUNCIL",5,"NALUGALA",4,0,1,"2020","02","23",8,1562.03021397728
"ebaadb561b21465e90808f36c51b2041","db75bdb80a6f496fa1b125836376002c",963,4,40,15,"RUKUNGIRI",412,"RUJUMBURA",2,"BWAMBARA",3,"KIKONGI",4,0,1,"2020","01","22",8,1518.11383870836
"ebb85b6c7d9e47a59b567a335d28f49e","a22f86959d5f4e45a6239b6eae656526",1079,4,41,12,"KAKUMIRO",407,"BUGANGAIZI",1,"KASAMBYA",5,"KAKAYO",1,1,1,"2019","05","28",8,4554.34151612507
"ebc0193e87d54628a69a3eb487d230bd","bfdf0d66403440ceab439b1e1c47cdea",,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"NSOONO",4,0,1,"2020","01","27",8,888.204816837604
"ebc7593e3bb245278d64c8b778f16188","b662cf458bbc4eeeab9aa57e0b14188a",984,4,40,14,"IBANDA",417,"IBANDA",1,"ISHONGORORO",2,"BIRONGO",1,0,1,"2019","05","15",8,1301.24038988302
"ebca481cda3f44b8994ce28537e65ac6","c4d8aa1a98a9434e81101f58a0d1024f",357,2,20,4,"KAMULI",205,"BUGABULA",1,"BALAWOLI",1,"KASOLWE",3,0,1,"2019","12","19",8,4441.02384888269
"ebda0df9a90c4719a06189fdaa983424","d24fa50d02c041969a42102d8ebdadc9",,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"NSOONO",4,0,1,"2020","01","28",8,888.204816837604
"ebdc74e5b4274ccfa1decb1e841ed111","a526ccb69a994786b51e2ab938d19a67",49,1,11,1,"KAMPALA",102,"KCCA",1,"NAKAWA DIVISION",5,"BANDA",1,1,1,"2020","02","11",8,1268.77923843691
"ebe9024cda2c457199f42334c99bc0e1","6c47c9e23f364985838504b94dcd0f98",506,2,20,4,"NAMAYINGO",230,"BUKOOLI",1,"BUYINJA",5,"NSOONO",4,0,1,"2020","01","27",8,888.204769776538
"ebeb4068415d4c50beaf62978184a866","8a627d794b3240638fa31e67d85fa282",271,1,10,2,"BUTAMBALA",119,"BUTAMBALA",1,"KALAMBA",4,"KITIMBA",3,0,1,"2019","05","12",8,1122.38926180716
"ec06fa5313c74da893df368fb6ea31e3","10c39a24e0784c66897740bdbc426cc8",351,2,20,4,"JINJA",204,"KAGOMA",3,"BUDONDO",1,"KIBIBI",3,0,1,"2019","04","02",8,8882.04769776538
"ec16361d869e40628761b03b6ccdcd4b","45e2ee95fc5d43209952a116c1df9f91",888,4,41,13,"KASESE",406,"KASESE MUNICIPALITY",3,"NYAMWAMBA DIVISION",3,"SCHEME",7,1,1,"2019","12","16",8,1730.07399174288
"ec2c82a1f1b44889ac83f5c1684bb358","ff7f438610154b37af2e9bfb1117aeed",765,3,30,8,"AMUDAT",324,"POKOT",1,"AMUDAT",1,"AMUDAT",1,0,1,"2020","01","29",8,327.732968385024
"ec4104b7e2854bd1a4def486e51e9b66","0fd53ca28fec43eea667c453445091b8",20,1,11,1,"KAMPALA",102,"KCCA",1,"RUBAGA DIVISION",3,"LUBAGA",4,1,1,"2020","01","15",8,2537.55876907565
"ec60d031a9ca4f45bfc7105f11a085d5","fbf0e22f82ce426595c83c236a69796b",1032,4,40,14,"KIRUHURA",419,"KAZO",1,"KAZO TOWN COUNCIL",6,"KAZO",3,0,1,"2019","07","12",8,10380.4439504573
"ec6988a4f8cc4f078d4aac5e526fdb24","7fe25d5c499543fdb78afd80e0e0593f",39,1,11,1,"KAMPALA",102,"KCCA",1,"MAKINDYE DIVISION",4,"BUZIGA",2,1,1,"2019","08","05",8,3806.33800751256
"ec757c338d2a4d41a98729e3fd1667c8","2c86f891acf047ed8097ca1b4e2755e6",137,1,10,2,"RAKAI",110,"KOOKI",2,"KAGAMBA",4,"KAGAMBA",1,0,1,"2020","01","19",8,1010.15039429581
"ecb2b965be814193a99ac136cac076db","d43c0b17384c4c26988ab6832f0df331",1011,4,40,14,"ISINGIRO",418,"ISINGIRO",2,"BIRERE",1,"KASAANA",2,0,1,"2019","09","15",8,1138.58545479852
"eccd103934df483391a1e31c609f342f","57cd47f350184759914c44d7045f55f5",881,4,40,13,"KASESE",406,"BUSONGORA",2,"BUGOYE",1,"IBANDA",2,0,1,"2020","01","18",8,828.062093840921
"ecde7f67c5a645b4aa4e10fc13dfe256","961acc2528504c18a9d30e4cf5e45087",946,4,41,14,"NTUNGAMO",411,"RUHAAMA",3,"KITWE TOWN COUNCIL",2,"KABIMBIRI",2,1,1,"2019","08","12",8,1138.58537903127
"ecf7512e98904f4ea9e84d35ef6b3b89","febd79cd037249d4a69ed18fb4fe8058",171,1,10,2,"WAKISO",113,"BUSIRO",1,"KATABI TOWN COUNCIL",5,"NALUGALA",4,0,1,"2019","08","16",8,1562.03021397728
"ed2b480c4ef44338a0f1cd3fc71049a1","008ffc050d4e47c7920e9c7c2e35887a",753,3,30,10,"AGAGO",322,"AGAGO",1,"LIRA PALWO",8,"AGENGO",2,0,1,"2020","01","22",8,403.363656261988
"ed4104e086db496a82f8399bf1cc6fb9","ed5332f749ec4618a26cfc5d1e22f4b3",130,1,10,3,"MUKONO",108,"NAKIFUMA",3,"KASAWO",1,"KABIMBIRI",1,0,1,"2019","08","06",8,1262.68801382311
"ed4170a70ffd48a1842c33c77bcd72b8","cbd2d0ab9b564af39cedaff8c11c2c2e",443,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUMALIMBA",9,"BUMULISYA",2,0,1,"2019","11","04",8,888.204708946794
"ed423aeba23f4e3fa6071235bb8b0d30","c84b673ff1804b62a4766dcfffa77d48",866,4,40,13,"KABAROLE",405,"BURAHYA",2,"HAKIBAALE",3,"KIBASI",3,0,1,"2019","09","19",8,1301.24054141752
"ed78dc302bec4f5cb422d7ea0389b6d6","e65d69bcd3684163bf82242478b9490d",646,3,30,8,"MOROTO",308,"MATHENIKO",1,"NADUNGET",2,"NAITAKWAE",6,0,1,"2019","04","14",8,582.636404793577
"ed9ab55f902c4f7caa511af3ed85dd25","632545c257874a7ab6311d70e74321bc",676,3,30,11,"YUMBE",313,"ARINGA",1,"ARIWA",2,"RIGBONGA",5,0,1,"2019","08","10",8,749.103906454083
"ed9c584fca2a452b81b2f6167ba947cb","94e6a25eca10407abdafce6da5066ea9",733,3,30,9,"OYAM",321,"OYAM",1,"ACABA",3,"DOGAPIO",4,0,1,"2020","01","16",8,1747.90921438073
"edc2e1593f6a4124833981d7ffad0744","ce74a4e77b014782bd500a79139e5a37",763,3,30,9,"ALEBTONG",323,"MOROTO",1,"APALA",7,"OBIM",3,0,1,"2019","08","20",8,2621.86344911658
"edeba237a7d5418ba6e9462b64e594f6","76ea480fd75d4498aadd45c79980bfaf",602,3,31,10,"GULU",304,"GULU MUNICIPALITY",2,"PECE DIVISION",4,"TEGWANA",3,1,1,"2019","08","14",8,7531.34571061014
"ee1180a3b9074cb39680a4cd7f776831","923f4bc18b3a42239cc0f71ed72ef092",395,2,20,5,"PALLISA",210,"AGULE",3,"KAMEKE",6,"OMUROKA",4,0,1,"2019","06","28",8,986.894215676039
"ee1feb4c08014f8f9ace130cedce1e8d","6d744b34367e4b1285aadf0502734121",661,3,30,11,"NEBBI",310,"PADYERE",3,"NDHEW",5,"ABAR WEST",2,0,1,"2019","05","28",8,5243.72749416039
"ee36fa57cb6d4605b9f68594ab365125","f89547489810449ba079b23094d240b3",933,4,40,14,"MBARARA",410,"RWAMPARA",3,"NDEIJA",3,"NYAKAIKARA",6,0,1,"2019","11","02",8,1821.73654583623
"ee5f7be787074fc0b18ed33fb179ae5c","0367b97ab6cb487095e018a1ffdf17a9",379,2,20,7,"KUMI",208,"KUMI",1,"ONGINO",7,"OBOTIA",13,0,1,"2019","06","26",8,555.127981110336
"ee784cd3d9c24467840e10f8885f1cc1","7d656817b8644f7ab76dd8459b867159",845,4,4,12,"HOIMA",403,"BUGAHYA",1,"BUHANIKA",1,"KIKEREGE",3,,1,,,,8,9108.68242611213
"ee8761c1019844b0ac2fa10fac80e8e8","c199d6c8627c4ba5a60087a3b5bca4d6",260,1,11,3,"BUIKWE",117,"NJERU MUNICIPALITY",3,"NJERU DIVISION",1,"NJERU WEST",4,1,1,"2019","09","14",8,1562.03008437376
"eebacd4a1e944411a7c22e017fc4a86c","04e3098df42742428550ed1754b3cce9",66,1,10,3,"KIBOGA",103,"KIBOGA",1,"KIBIGA",5,"KIZINGA",5,0,1,"2020","01","24",8,1010.15031048242
"eebb9fb0770e4f3fbc946be8ec9b3221","1eb28777f39148c7a2a3a36617f9a251",300,1,10,2,"LWENGO",124,"BUKOTO",1,"NDAGWE",8,"MPUMUDDE",2,0,1,"2019","06","30",8,2525.37602764623
"eebd9c02e4734a699bdedce972b62997","b291bd0276d84ec28cc37e4055dbdf38",547,3,31,11,"ARUA",303,"AYIVU",2,"DADAMU",4,"ODULUBA",5,1,1,"2020","01","24",8,2621.86374708019
"eec360a607e14114bcef211b95f9b555","5a95a6b5d20246efa7213e89c9878278",,3,30,8,"NAPAK",327,"BOKORA",1,"LOTOME",3,"LOMUNO",3,0,1,"2019","06","30",8,1310.93162613075
"eef6cf10e723440d97c6e62a0aa8c834","b02f9de063c1412c9c9803b138f671be",438,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUWALASI",15,"BUGUSEGE",2,0,1,"2019","12","18",8,986.894215676039
"ef0a15a0c2af4180a49af84a930da18c","d8c475280c224728b4435381ac82cfe5",994,4,40,14,"IBANDA",417,"IBANDA",1,"NYAMAREBE",8,"BIHANGA",1,0,1,"2019","05","12",8,9108.68363838813
"ef7824deb6a0462a85dfa6fa70d75091","67ce8c2b5f374703859698b086e274d3",653,3,30,11,"MOYO",309,"WEST MOYO",2,"METU",4,"PAMUJO",6,0,1,"2019","08","07",8,582.636404793577
"efa37075909c4cb992583ee14a73ceb5","a3cc75ede5e34fffaebf209f905f54cc",643,3,31,9,"LIRA",307,"LIRA MUNICIPALITY",2,"OJWINA DIVISION",3,"KAKOGE WARD",4,1,1,"2019","06","30",8,7531.34571061014
"efb36feed8cd4c9bbcce49d6216f4356","6e8c9d3f6c874230bcbedc3f9f0285a6",14,1,10,1,"KAMPALA",102,"KCCA",1,"KAWEMPE DIVISION",2,"MULAGO II",17,0,1,"2020","02","26",8,7612.67601502512
"efb9d4c28b0041ccab65e041bfe1ab04","9ede9c1b174644b29ae79b85c41661bd",646,3,30,8,"MOROTO",308,"MATHENIKO",1,"NADUNGET",2,"NAITAKWAE",6,0,1,"2019","04","14",8,582.636404793577
"efda549a21ce40e9ab37b51ff6859eb1","20eff2f68f514a169a4d565c7e03c714",1043,4,40,14,"BUHWEJU",420,"BUHWEJU",1,"NYAKISHANA",7,"KABEGARAMIRE",1,0,1,"2020","01","13",8,9108.68303225013
"efe385efe16344d3a8575b23a84b8e8a","2aec52ee5834414abf0b648fd8248ac4",222,1,11,2,"WAKISO",113,"NANSANA MUNICIPALITY",6,"NANSANA DIVISION",4,"OCHIENG",1,1,1,"2019","12","06",8,1562.03021397728
"f007f200e725440eb1a91446fa8e8410","17e4e8ad886f40a2ac66453002b2d901",702,3,30,9,"DOKOLO",317,"DOKOLO",1,"AGWATA",3,"ADWOKI",2,0,1,"2020","02","18",8,1747.90921438073
"f0126b881e10446aba73ec9b7b04d60a","885f34fec90d45c9b754bdb340c19612",676,3,30,11,"YUMBE",313,"ARINGA",1,"ARIWA",2,"RIGBONGA",5,0,1,"2020","01","16",8,749.103906454083
"f0140d1a02934616abda777e9e8ffce9","d2ba390d4fe24148bc5824f972e23852",612,3,31,8,"KOTIDO",306,"KOTIDO MUNICIPALITY",2,"CENTRAL DIVISION",1,"KOTIDO CENTRAL",1,1,1,"2020","02","17",8,627.612106888126
"f016f8e2d778465a9be41bd417d7bcfa","9f9de503f33d4f40bfe0a2fc2d27f481",8,1,11,1,"KAMPALA",102,"KCCA",1,"KAWEMPE DIVISION",2,"KAWEMPE II",6,1,1,"2019","09","14",8,7612.67601502512
"f0293cd185b34a4a946ab1b2fcda62b8","034e9ec479764a228fa3ebdd8d359cf0",315,1,10,3,"KASSANDA",107,"KASSANDA",3,"KITUMBI",5,"KIJUNA",7,0,1,"2019","06","28",8,1122.38934562055
"f040c1a3626f48e6870fc087ea2d733e","d78dcc31ed2c4b29b5f19ae1a54b8798",685,3,30,8,"ABIM",314,"LABWOR",1,"ALEREK",3,"OTUMPILI",4,0,1,"2019","07","06",8,1747.90921438073
"f05999c84e3942db932adffa4ec24804","39188f8ad93d48efb2c49ae5d71350bb",886,4,40,13,"KASESE",406,"BUSONGORA",2,"MUHOKYA",12,"KAHENDERO",1,0,1,"2019","04","11",8,3036.22767741671
"f067d9ab90c14e808bdfe85780114ca8","28e84f72b4134aa9828ea477592d1acc",525,3,30,9,"APAC",302,"MARUZI",2,"AKOKORO",1,"AWILA",5,0,1,"2019","12","07",8,1747.90906539893
"f06c6438ae0448e18a76122f8dcac2ab","568375ecda864d8180fe9238a48219dd",997,4,40,14,"IBANDA",417,"IBANDA",1,"RUKIRI",9,"MABONA",4,0,1,"2020","02","19",8,910.868272918113
"f096f28dd4c44a19a27374c884994693","4b0364703cb2492f8cb2bc0ed7d0c904",750,3,30,9,"OYAM",321,"OYAM",1,"NGAI",10,"OMACH",6,0,1,"2020","01","16",8,5243.72689823317
"f098f571aa67476d8107ae0d183c5a10","2f144f92a2b64dcdb520dec89307cd53",47,1,11,1,"KAMPALA",102,"KCCA",1,"MAKINDYE DIVISION",4,"SALAAMA",20,1,1,"2020","01","11",8,7612.67543062145
"f0a874e9e24144bc81cb11bb22f5e6f9","01dfba97dd29447f9a82aef0f59237de",468,2,20,6,"NAMISINDWA",223,"BUBULO",1,"MAGALE",21,"BUSIMAOLYA",3,0,1,"2019","07","01",8,2220.51192444134
"f0aeaa7590ce4f6dbd68b17380d33db5","b48b9a0ba44a4b6faa325f788c6ab58a",580,3,30,11,"ARUA",303,"VURRA",5,"LOGIRI",3,"LAZEBU",4,0,1,"2019","12","17",8,1048.74549883208
"f0af4f68b5094cda94c066c337e4e3f7","6ce5b0c08e9c49b9b1b389ebb52a0d29",480,2,20,6,"BULAMBULI",225,"BULAMBULI",1,"BULAAGO",3,"DOOBA",4,0,1,"2020","01","17",8,1480.34120185457
"f0c6d81726b24ec3b676a07b587b5876","6c33e5c766364a01bf91d3288988802f",886,4,40,13,"KASESE",406,"BUSONGORA",2,"MUHOKYA",12,"KAHENDERO",1,0,1,"2020","02","18",8,3036.22767741671
"f0d023b52fe14b8989067a909e26ffb9","3a65779f731b448e8d12f09bb29ba1da",954,4,40,14,"NTUNGAMO",411,"RUSHENYI",4,"NGOMA",2,"KIYANJA",2,0,1,"2019","12","11",8,1138.58537903127
"f0d064b16cde4eeaa5d143b20ad4288a","edfe36ca9a824841bf6884ec58bdc06e",753,3,31,10,"AGAGO",322,"AGAGO",1,"LIRA PALWO",8,"AGENGO",2,1,1,"2019","09","24",8,403.363656261988
"f10aaca018df42218e821c48e4dee33f",,,3,30,9,"OTUKE",329,"OTUKE",1,"OLILIM",6,"ANGETTA",3,0,1,"2019","05","19",8,655.465913277173
"f1158a3456ab4e49b1997a40f392f15d","a26d61fb2b1f40bd946d993fbe213afd",951,4,40,14,"NTUNGAMO",411,"RUHAAMA",3,"NYAKYERA",4,"KATARAAKA",2,0,1,"2019","12","10",8,1301.24038988302
"f135b7607bcb4d48b9da2f31ee6b243c","36d9d14d7aa7487ca61a79d253be89ac",740,3,30,9,"OYAM",321,"OYAM",1,"KAMDINI",6,"JUMA",1,0,1,"2019","04","10",8,873.954532699463
"f13922ff0d4c4c47a59fd6636ebc85dc","a1b71b4a577545898b0de219292b849d",1009,4,41,14,"IBANDA",417,"IBANDA MUNICIPALITY",2,"KAGANGO DIVISION",3,"KYARUHANGA",4,1,1,"2019","12","15",8,5190.22197522864
"f1478e7c160b4aeaaa23d79b41de533c",,,4,40,13,"NTOROKO",424,"NTOROKO",1,"KARUGUTU",5,"LTOJO",2,0,1,"2019","04","13",8,1301.24042501713
"f1537f5ea95d4d959ec54619ab6155b0","09eb11716b004f3db526ff17444387ae",1133,2,20,4,"BUGIRI",201,"BUKOOLI NORTH",2,"NANKOMA",11,"NANKOMA",5,0,1,"2019","09","21",8,8882.04769776538
"f15612a3728044c980b9902165fb9a6c","659602bd105841448261dad147393608",837,4,40,14,"BUSHENYI",402,"IGARA",2,"NYABUBARE",8,"NYABUBARE",5,0,1,"2019","09","17",8,1518.11383870836
"f171f84d7be14d03b9e33814248f6191","680ac310041e4db891e0bfd9a67fabba",997,4,40,14,"IBANDA",417,"IBANDA",1,"RUKIRI",9,"MABONA",4,0,1,"2020","02","29",8,910.868272918113
"f1a246dbafa04cecb4bcaba5de6b60be","4c7406b949ec470caa6013420fe234e4",136,1,10,2,"RAKAI",110,"KOOKI",2,"KACHEERA",3,"LYAKISANA",6,0,1,"2019","12","17",8,1122.38934562055
"f1bac1a45bbb4e31bece21102e3365f5","2e005c9d33a1496889bc2668de51f031",704,3,30,8,"KAABONG",318,"DODOTH",1,"KAABONG TOWN COUNCIL",2,"CAMPSWAHILI",2,0,1,"2020","01","24",8,941.418213826268
"f1cac5a98aae4c17ac94679f00abe78d","fa1991a9e53e466f8f9854fe2abb3c74",168,1,11,2,"WAKISO",113,"BUSIRO",1,"KATABI",2,"KISUBI",2,1,1,"2019","10","31",8,7810.1511994899
"f1d296ce63224de6abfc65c43945ceb3","9014f13214bd4feab479150b5d8426ac",1158,3,30,11,"PAKWACH",310,"JONAM",1,"WADELAI",6,"RAGEM LOWER",4,0,1,"2020","02","15",8,5243.72749416039
"f1f4dfae64ae44059ac6c0a0e317756d","0b195170755f4768ac89c0dc1d08645a",844,4,40,12,"HOIMA",403,"BUGAHYA",1,"BUHANIKA",1,"KATEREIGA",2,0,1,"2019","05","27",8,1821.73669737073
"f20bd85229e04e3885d1df2bd3088172","22844fe158ea44cfae5adc224aa11ad0",851,4,40,12,"HOIMA",403,"BUGAHYA",1,"KITOBA",5,"KIRAGURA",5,0,1,"2019","08","09",8,535.804853051728
"f215dd002d43407ea37b7f707819f2b1","76d643a79966413eae99dbf4082f198e",1020,4,40,14,"ISINGIRO",418,"ISINGIRO",2,"NYAKITUNDA",9,"RUHIIRA",7,0,1,"2019","07","02",8,910.868348685363
"f24b385216a84b38a04f370efb3add76","cd876ff2891e4fefa60e026952666e6c",264,1,10,3,"BUIKWE",117,"NJERU MUNICIPALITY",3,"NYENGA DIVISION",2,"TONGOLO",6,0,1,"2019","11","03",8,5050.7517200389
"f263258652d14019a52c5e93cf7534b4","56ab3a7b94d5404ea4e8644962793957",228,1,10,3,"MITYANA",115,"BUSUJJU",1,"MAANYI",4,"KIMULI",2,0,1,"2020","01","16",8,2525.37586001945
"f279aa085de74b92808543dede51f4e4","4b768c5d5c20471abb7dda957b1fa202",343,2,21,4,"JINJA",204,"BUTEMBE",1,"BUGEMBE TOWN COUNCIL",1,"KATENDE",3,1,1,"2019","05","14",8,3211.47987963642
"f291a0d067164a56a7d38444192dcb84","a618865e661243c7bc2307e28374c42a",147,1,10,2,"SSEMBABULE",111,"MAWOGOLA",2,"LWEBITAKULI",2,"NAKASENYI",6,0,1,"2020","01","17",8,1443.0719439578
"f2c976c605a648c09d8c384f156411ba","74ce981dfc7b4d619b0ea820ef708e41",1086,4,40,15,"RUKIGA",404,"RUKIGA",4,"KASHAMBYA",3,"KITANGA",3,0,1,"2019","08","07",8,1301.24038988302
"f2d85c98d2604389b4dd5232f1274d74","f0353287f6fc44e8a3faf63cec17e7de",148,1,10,2,"SSEMBABULE",111,"MAWOGOLA",2,"LWEBITAKULI",2,"NAKASENYI",6,0,1,"2019","08","13",8,10101.5034400778
"f2dac975f02f4372b7d9744ad5829f8a","e6a0927551ff44a1a7cf5e6e8a86483f",1,1,10,2,"KALANGALA",101,"KYAMUSWA",2,"MAZINGA",4,"BUTULUME",2,0,1,"2019","07","05",8,3367.16803686164
"f2db2de9c4da43f1a16280cd2f1165db","44ebea5645ea4fe2b4e1003dfcd112ef",431,2,20,4,"MAYUGE",214,"BUNYA",1,"BUKABOOLI",2,"BUGUMYA",2,0,1,"2019","07","08",8,1110.25596222067
"f30b131f3ee1472695bb2a1843f5468e","1a202f1842434ed6a844137614d526b3",871,4,41,13,"KABAROLE",405,"FORT PORTAL MUNICIPALITY",3,"EASTERN DIVISION",1,"KITUMBA",2,1,1,"2019","11","10",8,10380.4432596898
"f31ba30a632b445b89e8999afa9205e8","8f222f9618624d03afb44548f35b8613",626,3,30,9,"LIRA",307,"ERUTE",1,"AROMO",5,"ARWOTOMITO",4,0,1,"2019","12","14",8,2621.86344911658
"f3463ce64a5c4aa0987b20dc77350154","78507656167c48d88aee2be5922f5911",295,1,10,2,"LWENGO",124,"BUKOTO",1,"KYAZANGA TOWN COUNCIL",4,"NAKATEETE",4,0,1,"2019","04","07",8,841.791925402021
"f3500470a3d04cefa59a3157c34c1d54","cb3b6de30e3a41c589907a9e7be73103",172,1,11,2,"WAKISO",113,"BUSIRO",1,"KATABI TOWN COUNCIL",5,"NKUMBA",5,1,1,"2019","10","30",8,1952.53779987248
"f35dbdb99fea42939321b23fcb13f79b","380bdacf70714f4ba70fade5a804c3cc",343,2,21,4,"JINJA",204,"BUTEMBE",1,"BUGEMBE TOWN COUNCIL",1,"KATENDE",3,1,1,"2019","05","12",8,3211.47987963642
"f38300e74a4d44f09454ccb310dc32a4","a7c90864ae8741868cf2ff3322173b5d",858,4,41,15,"KABALE",404,"KABALE MUNICIPALITY",1,"NORTHERN DIVISION",2,"RUTOOMA",3,1,1,"2020","02","09",8,10380.4439504573
"f38ecc6b896540aba8753926d7c6b040","8aaf398f6af041cdbc4958e2577d14b1",51,1,11,1,"KAMPALA",102,"KAMPALA CAPITAL CITY AUTHORITY",1,"NAKAWA DIVISION",5,"BUKOTO I",3,1,1,"2020","01","30",8,2537.55876907565
"f3923892ad1a49209b6fc24154331467","d237e99579c04d388f8b3c31996f98e9",829,4,40,14,"BUSHENYI",402,"IGARA",2,"BUBAARE",1,"MUGARUTSYA",4,0,1,"2019","12","09",8,10380.4439504573
"f393d386e8ff4962997d9e2f461c102f","e0512732c95543e29d14d72a8d5ba7f7",238,1,11,3,"MITYANA",115,"MITYANA",2,"BUSUNJU TOWN COUNCIL",6,"BUSUNJU TOWN BOARD",3,1,1,"2019","08","07",8,3905.07534053791
"f39c780683064d9fa3cf16948fab8360","f2202a9e0ea849329605f081e564d9cd",842,4,40,12,"HOIMA",403,"BUGAHYA",1,"BUHANIKA",1,"KATEREIGA",2,0,1,"2019","11","01",8,4554.34121305607
"f3a0c5bac8584f529c6dcd3c7d7124c0","fd0e33af905a497fbe63e799df9765f1",875,4,40,13,"KABAROLE",405,"FORT PORTAL MUNICIPALITY",3,"SOUTHERN DIVISION",2,"KIJANJU",3,0,1,"2019","08","14",8,1297.55549380716
"f3b1e622720347379a4d317552a5ca26","f6640bf10aaf42db95c6de959704bb8e",971,4,40,15,"KANUNGU",414,"KINKIIZI",1,"RUGYEYO",16,"KASHOJWA",1,0,1,"2020","01","27",8,1301.24038988302
"f3cca769897e485b8c62f9c77f5557fa","51f8e3e3a3bd4110af3bb137ddc8b25c",464,2,20,6,"NAMISINDWA",223,"BUBULO",1,"MAGALE",21,"BUKIBETI",1,0,1,"2019","12","15",8,888.204769776538
"f3e177ed6e204c6190cbbad629d4d5b0","acea3bfd05804e8c9aab357dfacfd8af",265,1,11,3,"BUIKWE",117,"NJERU MUNICIPALITY",3,"NYENGA DIVISION",2,"TONGOLO",6,1,1,"2019","04","06",8,1115.73583009705
"f3e25476d3ef4186b63ac96dc0eea8f3","83ce8374498f4ed59337e5c85a1dab1b",473,2,20,6,"NAMISINDWA",223,"BUBULO",1,"NAMBOKO",26,"BUMULIKA",2,0,1,"2019","12","12",8,8882.04769776538
"f3f51829df004c009a9ced4738d7f322","9a129715d6b94c28a3cc6eff06df1976",96,1,10,2,"MPIGI",106,"MAWOKOTA",1,"BUWAMA",1,"NABITEETE",9,0,1,"2020","01","21",8,1122.38926180716
"f4051f6bf98a4360aab6caa95fdb55ba","c984f4ff8323492bb3d8f04ccbec1b69",513,2,20,7,"SERERE",232,"SERERE",2,"KYERE",3,"KANGODO",4,0,1,"2019","05","16",8,1776.40966121256
"f414f05324d84246b506b355efab596b","6b9262f4195d431bb7337e350e5935d9",205,1,11,2,"WAKISO",113,"KYADONDO",4,"KASANGATI TOWN COUNCIL",6,"MASOOLI",6,1,1,"2020","01","30",8,1301.69186658165
"f42c0fdf3a1b49528c19b94008b05d0c","26368fde9fa44dd19e101c0b2efaebf0",384,2,21,7,"KUMI",208,"KUMI MUNICIPALITY",2,"SOUTHERN DIVISION",2,"TANK",8,1,1,"2019","05","28",8,2676.23330634434
"f43132b1c6bd482083bd9c621c0070b1","82aab144d0564f0787a6d7edbe04a2ac",396,2,20,5,"PALLISA",210,"AGULE",3,"KAMEKE",6,"OMUROKA",4,0,1,"2019","12","08",8,986.894215676039
"f45c2a602e0d4609abdd5d9c8224734f","6ea576e77a1444da8af810a7d7d1ff9c",904,4,40,12,"MASINDI",409,"BURULI",2,"PAKANYI",3,"LABONGO",5,0,1,"2019","12","09",8,3036.22767741671
"f45e47063a174cd796397077ac56afec","7a9ea29cf2f04263af8967c944ab5e0d",438,2,20,6,"SIRONKO",215,"BUDADIRI",1,"BUWALASI",15,"BUGUSEGE",2,0,1,"2019","12","18",8,986.894215676039
