"hhid","s17q01","s17q02","s17q03","s17q04","s17q05","s17q06","s17q07","s17q08","s17q09","s17q10A","s17q10B","s17q10C","s17q10D","s17q10E","s17q10F","s17q10G","s17q10H","s17q10I","s17q10J","s17q10K","s17q10L","s17q11A","s17q11B","s17q11C","s17q11D","s17q11E","s17q11F","s17q11G","s17q11H","s17q11I","s17q11J","s17q11K","s17q11L","s17q11M","s17q11X"
"9ac9f70b4da04da78e87b87f6d198e61",1,1,1,1,4,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b02eb4b0fd64853af791dec2b9bc539",1,1,2,2,3,1,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b13de6b59dd4203b4c5554fae128724",2,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b1763bd2b9b4fe8b790486a096ef979",1,2,2,2,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b183b2a67c4436781be3b7fe5425ccd",1,1,1,1,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b2ee4a1c47f42b3b3f84e2adb626c7d",1,1,2,2,2,1,3,3,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,,,,,,,
"9b529dee82f24c7ea945a5c46845748b",2,1,1,1,3,5,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b74b0f62de44be7a02f160a5ba08557",1,2,2,2,2,2,96,9,1,1,1,1,1,,,,,,,,1,1,,,,,,,,,,,,,
"9b7563f2016849e6ae51d19aca1ef392",1,1,3,1,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b88844902cf4adb8c24f3bc03d2db42",2,1,2,1,2,2,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9bbb958c03ec4a389217d56bc53182ec",1,1,3,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9bcd26b7a9444954a0ec7a92ac5451fb",2,2,2,2,3,1,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9bd1860b508146b3884cd20046df32cc",2,2,1,1,3,2,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9be879f175da4225806fd3c44667aac3",1,1,2,2,2,1,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c1c4c2d1ec449de9542c6b09cf43e01",1,1,1,1,4,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c2388cce582456c8880ed97716d9b4e",1,1,2,1,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c2fe212087149379638d83fba8fa0ff",1,1,1,1,3,2,,,1,,,,,,1,1,1,1,1,,,,,,,1,,,,,,,,1,
"9c404252ae6644f381425f4d556632ba",1,2,2,2,2,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c4b2b70e3944e408f72094f249cb5a8",2,1,1,1,3,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c53e5a4d54a44e68778cb51b6fc40ae",2,1,1,2,3,2,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c6f798b6064405691e41dce5791aaa1",1,1,2,2,3,2,2,2,1,,,,,1,1,,,,,,,,,,,1,,,,,,,,,
"9c836313ac414ff3942db65defab726f",5,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c92c41e2886404084d6eaae15bfa141",5,1,2,1,3,2,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9ca4f0e0d23a46e2ad1e2765fa85878f",1,1,3,1,2,2,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,
"9cce9051cded44efa35fb13624ada0ea",2,1,2,1,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cd59c0742ed47cdabdf3e3b1f8d226a",2,1,1,1,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cdf579305d145c599d0315528822ba3",1,1,2,2,2,2,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9ce14d1635fd4fe78ab5a5cccfbcddfc",1,2,3,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cf4084fbcd44026b3e39be93b069b0a",1,1,2,1,2,2,,4,1,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,
"9d28b9e037f646af8d0ffa74fbee26ca",1,1,3,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d36de5ee53f4a1ca591cb09082a86d0",1,1,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d60158b372846398a2b0ee7e5cdf26c",1,1,2,1,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d6695859b5e4334b1200b076920ecac",2,1,2,1,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d716a68dbf64a0a88e338829fc98f42",1,1,2,2,3,1,96,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d7180d90f7a49bc8dae77bfa6e9c30d",2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d94bc4df700422e9871c90bae9858b1",1,2,3,2,2,5,,,1,,,,,,1,1,,,,,,,,,,1,,,,,,,,,1
"9da3836174fb48d1bc2c6a5643c1c7d4",1,2,2,2,2,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9dc451335e534c9084e29c29c74eb9ee",1,1,1,1,3,2,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9dd0ecce1e484e9b82267c6a530782b9",1,1,2,2,2,1,9,9,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,
"9dd8f3958c3342f58d5e2be07c843c70",1,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9dfa261f071f4bea941f85a00131b209",1,1,2,1,2,2,,3,1,,,,,,,,,1,1,1,,,,,,,1,,,,,,,,1
"9e3c7166bcbe4daf94dd2ea74abba9f6",1,1,2,1,2,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e47a5951ea1431e813d916b9aa600a3",5,1,2,2,3,2,3,,1,,,,,1,1,,,,,,,1,,,,1,1,,,,,,,,
"9e5b1526f35f46eab13af6bf34d2f7f8",2,1,2,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e6b3a11bb654bc8aeae3a9f14180788",2,1,2,2,2,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e960379cd1d4a61b8caf792d5b610cd",1,1,2,2,1,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9eb87a01395b45ac9a4854b346d2fd02",2,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9eba24ef0cd44e578f623b42daadd8c2",2,1,2,1,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9eba52050a0049a08e8af4883a44e392",1,1,1,1,3,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9ed7a2676781477b94f81f605ddf1b91",2,1,1,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f198ca574884c7091adc9cd134a3ea3",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f2173b43a5d48a38d0598ab9c2dd4b9",1,1,3,2,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f2b19d489c64381aaddfb4cce02568d",1,1,2,2,2,2,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f2b5369bc5e4a8f941af972f91ea329",1,1,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f3451aed30948a1b6530ac48207f274",1,1,2,1,3,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f414e2c5d0e41c290bdfd85a29bfd6f",1,1,2,2,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f5ad7852a0a42169e52d6b64dde7e4e",1,1,2,2,3,2,5,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f6e5cc31cff4887aab71e590f1b042a",1,1,3,1,2,2,,,1,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,
"9f80522ee9de40008a38c9e4a25ec6ca",2,1,2,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f838ebb94fd4325b29a9c0af5d4dfed",1,1,2,1,2,1,,4,1,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,
"9f88cdbe9120482eb342fabcd8cc942e",6,1,2,1,2,2,,4,1,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,
"9f8f454ed1364911ab89b8c4f16237ab",2,1,2,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fab9456d6564f0199e9d3bddef4d6da",1,1,2,1,2,3,,1,1,1,,,,,,,,,,1,1,1,,,,1,,,,,,,,,
"9fb78c3c78404927b8f33d3a6aafdbaf",1,1,2,1,2,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fc5c52e8b5b4f4fbb4b629aa641322f",1,1,2,1,3,2,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fcd129c95c544e69efeca0bd3c3b8d8",1,1,1,1,3,2,,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fd0c6d9b69a47c195fb0028536e94f0",1,1,2,1,2,1,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fd857088d244d02842c0e7f0f0d774e",1,1,2,2,1,1,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fddb7f5bc8049d6a47683f9ee9f059b",1,1,2,2,2,1,,,1,1,1,1,,,,,,,1,1,1,1,,,,1,,,,,,,,,
"9fe30174b19447308593d82df6e56e21",2,1,1,1,3,1,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"9fe8b4b2662f40bd9c37442c19160aba",1,1,2,1,1,3,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0080aeee9294a69b56fa37eee7c5600",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a03671a2c2ff401f94830d5548a804f9",2,1,2,1,2,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0424edcbfcb43f0803923adce6375e4",6,1,1,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a068544ea2794bdca721e080a992c8f2",2,1,1,1,2,2,,3,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,
"a08468e3285942ccabfcc602d47ffe2d",1,1,2,1,2,2,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a09fcceb110d4fbd94291a67ff6db4dd",2,1,2,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0a00a2d0f3c48fca8bfbe77704ee217",1,1,1,1,3,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0c97672aa9a451dbca797f24ef2ea8f",2,1,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a0eebd7a23d247bb98143b7343562c0f",2,1,3,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a10070397462429aa7bba3447710a8be",2,1,2,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a10b883d774b4ad5973e34bed51f0de9",2,1,2,1,3,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a11818ca5e604f3cb76bcd190414943c",2,2,2,1,3,5,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1272871d88c46d39390075ee56429de",1,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a138dfb2f8d64c30b1284f156a032990",5,1,2,2,2,1,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1628b77ba6e44afa92db1f0b985d6b1",1,1,1,1,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a16ed4e1a42244a2b105fe704ec890ad",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a171d0dda45341a8b32993e89fa61618",1,1,1,1,3,2,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1a09533a6734afeafea296fcb40d61f",2,1,2,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1c428fcc6c84be48150936eac2fa9b1",3,2,2,2,1,1,,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
"a1cef5f8f14b49a7b7d9ff348c483481",1,1,2,2,2,2,11,11,1,1,1,1,1,1,1,,,,,,,1,,1,,,,,,,,,,,
"a1eb89c276174cec88ee6cfbaaa3ac7a",4,1,2,1,3,2,4,4,1,,,,,,,1,1,,,,,1,,,,,,,,,,,,,
"a1f4bdfc16314591ae07c3e1aa6c20bf",1,1,2,2,3,1,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a20abcc5141a4324bdfd913442ba7c74",1,1,2,1,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a20d042853d14207a6d8fd60663a234e",2,1,2,1,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a20eb7aa426f4d66a5c2c8e0dd06e5b0",2,1,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a22faaa40bbb4ee3aa81d09ec5ee93ee",2,1,2,1,3,1,,3,1,,,,,,1,1,,,,,,1,,,,,,,,,,,,,
"a2537eed6b3a45bda7cef1e83993d7cf",1,1,2,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a253a93dccd642c9a9ced4b737a30f07",4,1,1,2,3,1,7,7,1,,,,,1,1,1,,,,,,1,,,1,,,,,,,,,,
"a2d7dfb3d3d24024b5490df37ca083d9",1,1,3,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a2d8600a7bbf44c9b630a2d8c4b465f2",2,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a333dbaff12d49f1923968e6efc23d24",1,1,2,2,2,2,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a34811ae5dc5429aa501aa90e10fca56",1,1,2,1,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a380dcac18c7409aa2674ee74cae9901",2,1,2,1,3,1,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a3854296881447e3b50417cdd8e3e4b9",2,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a386a83ffe3f4ba1bd76dee8a9892cb9",1,1,2,2,3,1,,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a399a30d9dfc41f484784fa549684c46",1,1,2,2,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a3aa8987edac4de486425f4b97409b9b",1,1,1,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a3b83a591eaa41b7bc61371b1837cd37",4,1,1,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a3bb8e0be4ae482fa1b966785d45ecc4",1,1,1,1,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a3f06a0a2fca4ffc9bc3458f3f57f38d",5,1,2,2,2,2,3,3,1,,1,1,1,,,,,,,,,1,,,1,1,1,,,,,,,,
"a3f3ee1c2a1b48ca86fd6faf9922f72a",3,1,1,1,4,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a40f971414b64ea88a3625232d1991c5",2,1,2,2,3,1,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a43617ac64974636ab88bfda51727916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a45e2caa22b64dcd8c217a0b58482ede",2,1,2,2,3,1,6,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a470f17e5d5842248fbbd8a30de5ef5b",1,1,1,2,3,1,,5,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,
"a47c8925889a4d4db71a72544a72725e",1,2,2,2,3,1,,9,1,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,
"a4b02fec7bd140b3bedc21904617351a",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a4c19dde7ac34680b1659848ce2a2763",2,1,1,1,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a4f7d649e1e84934909ab70ab448c36d",2,1,2,2,2,2,7,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a534e722545046a19b2fd366c00d8b79",1,1,3,1,2,2,,,1,,,,,,,1,1,1,1,1,1,,,,,1,,,,,,,,,1
"a54fdf215157451c88ae09ffec1a26f5",2,1,2,2,2,2,11,3,1,,,1,1,1,,,,,,,,1,,,1,,,,,,1,,,,
"a5712e96e4db498384f3d7469078d847",1,1,1,2,1,1,,11,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,
"a59919020a7c4a9b846ad05a32e22092",1,1,2,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a5c1728bb041435f8123e46e908a4e57",1,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a5d1f92dd1da47f48c7193492a8e2e08",1,1,2,2,3,2,4,4,1,,,1,1,1,,,,,,,,,,,,1,1,,,,,,,,
"a5d4abe8a996457a8cff84d9ad08224c",1,1,1,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a5f68ddc07ac47298d03718f5af2bdaa",2,1,2,1,3,1,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a5f9c696260d498d97d20ea3fb91889d",1,1,2,2,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a5fd27ad3bb44033b4b0158933dcd89f",1,1,2,1,3,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a617dc93e43a4cf5ae9dda47241c5c66",1,2,2,2,2,1,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a63eb513466a4890a63ef1ecd2c83a84",2,1,1,2,3,2,4,4,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,
"a69436528a1142ab8ed8ac9db30e498c",3,1,1,1,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a69aac0bcfac499cb796600f699b9040",1,1,2,2,3,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a6a4bc9460134b4bb4187f88c591fb06",2,1,1,1,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a6dfcd52178f4df38c63f9b8de7cc0b4",1,1,2,2,2,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a6e1dbbb1c59467787fc64ffa5068b3e",1,1,2,2,2,2,,2,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,
"a707bcb84ef641a98fc303e1ec5c6472",1,1,2,2,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a708f6e043834f67b5ea68540ac89682",1,1,2,2,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a70bc5a3415c4931a7838a03ed27fcf1",1,1,2,1,2,1,4,,1,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,
"a712dd31d92242d1bc853de7972460ad",1,2,2,2,2,2,,,1,1,1,1,1,1,1,1,,,,,,1,,,,1,,,,,,,,,
"a71666bb30484bc1911e0dc85a42ea48",1,1,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a722393425134d81ab32eb45df149c58",2,1,2,1,3,2,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a7265792807844acac1423d2e3d2785e",2,1,1,1,3,1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a73ed07efcc0466d9f70bebc82a1c3e0",4,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a74eca7ac668455b8973706d7727c292",5,1,1,1,2,2,11,11,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,
"a75a0f25487947518decdc92c75b0daa",2,2,1,2,3,1,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a77784734a724e8e965b5c1eb21ed1c5",2,1,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a77f47876cb64317971cebc12353aa9b",2,1,1,1,3,2,4,,1,,1,1,1,1,1,,,,,,,1,,,,1,,,,,,,,,
"a7813791ed3e4fc88d7aaf44b987abe3",1,1,2,1,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a781818a849a471ab6c71a96bfe2da95",1,1,3,1,0,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a78868abf3bc42d489361eee2c728d5f",3,2,2,2,2,1,2,9,1,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,
"a7f5ea241ac341649741d4867759c386",1,1,1,1,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8043a9030fc4646a179febf94f960ef",1,1,1,1,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a826837ab1764e4aac5b3163af8f2356",1,1,2,1,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a82d1013ea2f4f168a864e028bab5d9f",1,1,2,2,2,2,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a844449b20814f93b8542b62fd72bacd",1,1,1,1,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8547d88b9084fd2986c67b5ee20b9d2",1,1,3,2,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a856368934e24214ab3693d295afaa1d",1,1,1,1,3,2,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a87976736a2d41f8a2609ace2c0b87d6",2,1,2,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a89b04d7344e4f81b0ef8bb9030a24d2",2,2,2,2,2,1,3,,1,1,1,1,,,,,,,,,,1,,,1,,1,,,,,,,,
"a89e18fab188488abcd0cb20a1480dff",1,1,2,2,3,2,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8b1fb8599ea4624997929d194df9851",1,2,2,2,2,2,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8c379ec546c46eda7a39007a56f90fd",2,1,3,1,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a8dbe11b4a394c2f8c9194b649677d13",1,1,3,2,1,2,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1
"a8f288b8aa41463486f98c62334e6498",2,1,1,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a90f129f68434e1489a7dfda046d1a13",2,2,3,1,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a90f7b9132e543c0b3fe38644a753d5b",1,1,3,1,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a947bded848b4960b979075e02823e0b",2,2,2,2,3,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a9645d5b9bda47f780c1333f9f59af34",2,1,2,2,3,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a983278448b344489b12dc0725752a0f",1,1,2,2,3,2,7,3,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,
"a98bfa571a1e411084f4ea8a2d041cc2",1,1,3,1,3,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"a9c0c29641dc4bcf9a8cfb4b0de4fff1",2,1,1,1,3,2,96,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa03153c2a6447189ce7525ca0091ffb",1,1,1,1,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa136df8e8504d02a32269f50817d1b3",1,1,1,1,3,2,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa38fc880e904ba2ac46d9a9800110d6",1,1,1,1,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa3ab803a21d443092f5f8dadd80ace8",2,1,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa56d40288b04762a4c0413843523017",10,1,1,1,3,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa661ee424734440896beda39bd8c16a",1,1,1,1,3,2,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aa83e1cf46b94f75b9c21e14e5148cfa",1,1,3,2,2,1,,,1,1,,1,,,,1,,,,,,,,,1,1,,,,,,,,,
"aa88e2861d72422c9383e39a28cd6b18",1,1,3,1,4,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aaa693dd621d4735a9f4c38f3f52fd47",1,2,2,2,2,1,7,7,1,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,
"aac4b6d386d94fd99021cdd494df48ce",1,1,2,2,3,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aaf20234393e4b348471518086ecc9ae",1,1,2,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",1,1,1,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ab13ca14ee2847d19f419f2738366c55",1,1,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ab3961f1b648474d9f43429f5b7d1246",1,2,2,2,2,3,,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
"ab6172b948584ebe8fbc79736257ce9e",1,1,2,2,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ab73cccce96548df9170e9d87167ed6c",1,1,2,1,2,2,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"abba7c9d177a4a199469c6fa95c053fb",2,1,2,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"abc2eb27b6f84b218491f190f7bd8dc6",2,1,2,1,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"abf364c5626d4e649ac20f4e8cef6935",1,1,1,1,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ac2a25517e0242418fc38f028b3d521d",2,1,2,2,2,1,11,,1,1,1,1,1,1,,,,,,1,1,1,,,,1,,,,1,,,,,
"ac4fef7c8179461385ba9aed679d4dcb",1,1,1,1,2,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1
"ac676794ee4c4e75966b34a47434ee1c",1,1,2,1,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ac69f32d47824a328f80c63f576d3cbf",2,1,1,2,3,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ac6e0ef78e9b4d72ae477124a87e24b9",1,2,2,2,2,1,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,
"ac73ab2ead5a4ebfb0068b94ff752312",2,1,2,1,3,2,,6,1,,,,,,,1,1,1,1,,,1,,,,,,,,,,,,,
"ac7c017773394b21bda7d7a841668f50",1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ac89362def814e00a9040268a886aec7",1,1,3,1,2,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"ace3cb5f9c744f5987751f79d906599a",1,1,2,2,2,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"acf39bf029504f5e8dcedba3100d2c39",1,1,2,2,2,2,,11,1,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,,
"acfd9733bf3547429840ea79464086ce",2,1,1,1,4,2,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
