"HHID","district_code","urban","region","regurb","rotate","HHID_old","equiv","hsize","nrrexp30","cpexp30","welfare","plinen","ctpline","hpline","spline","poor_13"
"H39006-04-01","309",0,3,30,0,,0.863699972629547,1,371634.75,152588.875,176668.84375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39007-04-01","309",0,3,30,0,,5.10103332996368,6,214934.71875,88168.546875,17284.44921875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39008-04-01","309",0,3,30,0,,3.14353334903717,4,297867.15625,122082.5390625,38836.08984375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39009-04-01","309",0,3,30,0,,3.9885333776474,5,184824.4375,75738.1328125,18988.96875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39010-04-01","309",0,3,30,0,,0.869499981403351,1,192461.53125,78969.53125,90821.7734375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39101-04-01","310",0,3,30,0,,2.73916664719582,4,366821.15625,148365.15625,54164.33984375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39102-04-01","310",0,3,30,0,,2.75639998912811,3,271635.8125,109691.5625,39795.2265625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39103-04-01","310",0,3,30,0,,3.70709997415543,4,464360,187414.640625,50555.59375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39104-04-01","310",0,3,30,0,,2.79249998927116,4,334164.96875,135337.515625,48464.64453125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39105-04-01","310",0,3,30,0,,1.10766665637493,2,208168.4375,84127.8359375,75950.5,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39106-04-01","310",0,3,30,0,,6.45663331449032,8,282411.40625,114394.4140625,17717.34765625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39107-04-01","310",0,3,30,0,,2.27916666865349,3,239445.71875,96951.8671875,42538.296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39109-04-01","310",0,3,30,0,,0.874333322048187,1,263914.125,106912.6640625,122279.0703125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39110-04-01","310",0,3,30,0,,0.773800015449524,1,93969.8828125,38069.359375,49197.9296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39301-04-01","312",0,3,30,0,,2.6108333170414,4,351463.8125,142738.9375,54671.79296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39302-04-01","312",0,3,30,0,,3.37916670739651,5,250748.84375,102113.8671875,30218.65234375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39303-04-01","312",0,3,30,0,,1.74479997158051,2,125925.609375,51156.2265625,29319.25,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39304-04-01","312",0,3,30,0,,6.74983328580856,9,242427.5,98603.3046875,14608.2578125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39305-04-01","312",0,3,30,0,,4.05213332176209,5,221541.96875,90060.265625,22225.39453125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39307-04-01","312",0,3,30,0,,4.21116663515568,7,88880.125,35809.00390625,8503.345703125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39308-04-01","312",0,3,30,0,,2.87993332743645,4,445158.21875,179072.765625,62179.484375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39309-04-01","312",0,3,30,0,,4.42413330078125,5,787432,317122.8125,71680.2109375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39310-04-01","312",0,3,30,0,,5.86983329057693,8,707691.375,285056.09375,48562.89453125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39401-04-01","314",0,3,30,0,,6.68543326854706,8,222249.609375,89440.140625,13378.361328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39402-04-01","314",0,3,30,0,,2.61393332481384,3,263465.65625,105603.2890625,40400.14453125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39403-04-01","314",0,3,30,0,,3.70693331956863,5,392980.1875,158059.71875,42638.94140625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39404-04-01","314",0,3,30,0,,3.04703333973885,5,265282.75,106445.7890625,34934.23828125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39405-04-01","314",1,3,31,0,,2.12369999289513,3,982812.375,404893.84375,190654.921875,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39406-04-01","314",0,3,30,0,,6.35176664590836,8,342372.75,135290.296875,21299.6328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39407-04-01","314",0,3,30,0,,3.5115333199501,5,250540.734375,98559.015625,28067.23046875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39408-04-01","314",1,3,31,0,,2.74673330783844,4,184216.5625,73727.3125,26841.81640625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H39409-04-01","314",1,3,31,0,,4.08203333616257,6,989263.125,399456.125,97857.140625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39410-04-01","314",1,3,31,0,,4.72993329167366,6,827808.4375,329956.125,69759.1484375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39501-04-01","317",1,3,31,0,,6.4929666519165,8,821147.75,334196.0625,51470.47265625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39502-04-01","317",1,3,31,0,,2.64756661653519,3,127846.875,51735.39453125,19540.734375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H39503-04-01","317",1,3,31,0,,7.37503337860107,11,405130.28125,163974.875,22233.78125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H39504-04-01","317",1,3,31,0,,2.13083332777023,3,226898.375,91744.109375,43055.5078125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39505-04-01","317",0,3,30,0,,4.66143327951431,6,1252248.875,517423.1875,111000.875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39506-04-01","317",0,3,30,0,,4.93356665968895,7,257984.21875,104403.90625,21161.953125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39507-04-01","317",1,3,31,0,,3.96660001575947,6,288961.4375,117016.9375,29500.564453125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H39509-04-01","317",1,3,31,0,,2.98153334856033,4,344664.75,139608.109375,46824.265625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H39510-04-01","317",1,3,31,0,,2.93659994006157,4,197336.359375,79889.3125,27204.697265625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H39601-04-01","318",0,3,30,0,,5.4209665954113,7,424475.03125,172747.84375,31866.61328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39602-04-01","318",0,3,30,0,,4.6761666238308,7,178092.1875,72505.0234375,15505.2265625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39603-04-01","318",0,3,30,0,,6.05943325161934,8,106172.7578125,43277.25,7142.12841796875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39604-04-01","318",0,3,30,0,,4.21583333611488,6,205016.328125,82595.7109375,19591.787109375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39605-04-01","318",0,3,30,0,,5.63776659965515,8,173273.234375,70528.34375,12509.9794921875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39606-04-01","318",0,3,30,0,,3.28249999880791,5,153874.78125,62810.625,19134.99609375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39607-04-01","318",0,3,30,0,,2.55783335864544,4,170308.796875,68618.234375,26826.703125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39608-04-01","318",0,3,30,0,,3.45766663551331,5,151398.03125,60987.890625,17638.453125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39609-04-01","318",0,3,30,0,,7.34930002689362,11,152192.0625,61108.78125,8314.912109375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39610-04-01","318",0,3,30,0,,7.18070003390312,10,147166.0625,59180.59375,8241.619140625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39701-04-01","319",0,3,30,0,,3.88910001516342,5,401297.4375,163892.828125,42141.58203125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39702-04-01","319",0,3,30,0,,3.36809998750687,4,274252.09375,111592.3125,33132.125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39703-04-01","319",0,3,30,0,,2.86079996824265,3,327249.21875,133371.125,46620.21875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39704-04-01","319",0,3,30,0,,1.72643327713013,2,185602.203125,75328.7421875,43632.58203125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39705-04-01","319",0,3,30,0,,2.91249999403954,4,543069.375,220912.671875,75849.84375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39706-04-01","319",0,3,30,0,,2.98993331193924,4,413824.46875,166727.90625,55763.0859375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39707-04-01","319",0,3,30,0,,4.10966667532921,6,319772.90625,128791.9921875,31338.79296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39708-04-01","319",0,3,30,0,,1.6365333199501,2,203436.296875,81977.4140625,50092.11328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39709-04-01","319",0,3,30,0,,3.1332666426897,5,403456.25,162485.578125,51858.203125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39710-04-01","319",0,3,30,0,,6.22343337535858,9,381320.40625,153618.28125,24683.84765625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39801-04-01","320",0,3,30,0,,3.7800999879837,5,309702.1875,121980.2109375,32269.04296875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39802-04-01","320",0,3,30,0,,3.32159997522831,5,444656.90625,174685.328125,52590.71875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39803-04-01","320",0,3,30,0,,1.1259999871254,2,150199.78125,59285.2265625,52651.1796875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39804-04-01","320",0,3,30,0,,2.24653327465057,3,681111.875,269782.0625,120088.1640625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39805-04-01","320",0,3,30,0,,2.54253333806992,3,213169.28125,85464.8359375,33614.046875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39806-04-01","320",0,3,30,0,,2.34176662564278,3,146220.4375,55935.640625,23886.0859375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39807-04-01","320",0,3,30,0,,4.24176663160324,6,237205.9375,90848.296875,21417.560546875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39808-04-01","320",0,3,30,0,,3.00843328237534,4,420534.125,160832.734375,53460.62890625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39809-04-01","320",0,3,30,0,,5.47176669538021,8,255719.25,97816.40625,17876.568359375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39810-04-01","320",0,3,30,0,,0.773800015449524,1,250965.265625,95720.59375,123701.9765625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39901-04-01","322",0,3,30,0,,5.02843326330185,7,261415.90625,106547.0859375,21188.923828125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39902-04-01","322",0,3,30,0,,7.98300002515316,11,360762.40625,147054.015625,18420.896484375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39903-04-01","322",0,3,30,0,,6.58583329617977,9,841529.5,342893.3125,52065.2890625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39904-04-01","322",0,3,30,0,,0.86273330450058,1,102098.1015625,41587.1640625,48203.9609375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39905-04-01","322",0,3,30,0,,4.56903332471848,6,183728.0625,74982.3046875,16410.978515625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39906-04-01","322",0,3,30,0,,4.10059994459152,5,138636.625,55839.56640625,13617.4140625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39907-04-01","322",0,3,30,0,,7.5514332652092,10,594932.875,239392.9375,31701.65625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39908-04-01","322",0,3,30,0,,2.47393327951431,3,128194.140625,51612.71484375,20862.61328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H39909-04-01","322",0,3,30,0,,4.88093337416649,6,622823.875,250839.9375,51391.796875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H39910-04-01","322",0,3,30,0,,1.86176663637161,2,163378.234375,65794.9296875,35340.05078125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40001-04-01","322",0,3,30,0,,2.85416667163372,4,404009.4375,159583.09375,55912.32421875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40002-04-01","322",0,3,30,0,,1.57273328304291,2,147204.890625,57868.33203125,36794.75390625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40003-04-01","322",0,3,30,0,,2.01036661863327,3,129673.9375,52220.546875,25975.6328125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40004-04-01","322",0,3,30,0,,2.76800000667572,4,155728.171875,61348.80859375,22163.5859375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40005-04-02","322",0,3,30,0,,2.75059998035431,3,340640.71875,139680.40625,50781.796875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40006-04-01","322",0,3,30,0,,2.82916665077209,4,160291.015625,62080.11328125,21942.896484375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40007-04-01","322",0,3,30,0,,4.94913327693939,6,559808.875,215325.734375,43507.765625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40008-04-01","322",0,3,30,0,,3.21343332529068,5,221841.734375,85262.1953125,26533.052734375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40009-04-01","322",0,3,30,0,,1.87916666269302,2,382308.25,147620.90625,78556.578125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40010-04-01","322",0,3,30,0,,1.9076666533947,3,166433.828125,63693.1640625,33387.99609375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40101-04-01","323",1,3,31,0,,6.03326669335365,8,217456.09375,85784.9453125,14218.65625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H40102-04-01","323",1,3,31,0,,1.51546669006348,2,121494.2109375,47905.07421875,31610.7734375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40103-04-01","323",1,3,31,0,,5.92030002176762,8,213726.21875,84428.0859375,14260.7783203125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H40104-04-01","323",1,3,31,0,,7.07170003652573,9,275955.0625,109956.53125,15548.8115234375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H40105-04-01","323",1,3,31,0,,4.89559996128082,6,462388.125,182985.4375,37377.53125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40106-04-01","323",1,3,31,0,,6.70916670560837,9,375429.5,148969.6875,22203.90234375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H40107-04-01","323",1,3,31,0,,3.2015999853611,5,207463.5,81835.203125,25560.720703125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,1
"H40108-04-01","323",1,3,31,0,,2.71289998292923,3,298738.40625,118413.2890625,43648.234375,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40109-04-01","323",1,3,31,0,,5.45416663587093,7,564128.3125,223093.015625,40903.2265625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40110-04-01","323",1,3,31,0,,1.77863335609436,2,164255.359375,64572.12890625,36304.3515625,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40201-04-01","323",0,3,30,0,,3.06136664748192,4,420648,170526.765625,55702.82421875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40202-04-01","323",0,3,30,0,,3.88343328237534,5,332464,134438.5625,34618.48046875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40203-04-01","323",0,3,30,0,,3.72309996187687,6,185023.28125,74715.984375,20068.21875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40204-04-01","323",0,3,30,0,,5.0600999891758,7,382629.96875,154815.578125,30595.359375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40205-04-01","323",1,3,31,0,,0.86273330450058,1,389171.625,158509.375,183729.28125,11463.4453125,16304.146484375,21257.646484375,30234.173828125,0
"H40206-04-01","323",0,3,30,0,,5.17263329029083,7,372788,150540.78125,29103.31640625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40207-04-01","323",0,3,30,0,,4.63459992408752,6,492665.125,199546.171875,43055.75,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40208-04-01","323",0,3,30,0,,2.44596660137177,3,372574.6875,150576.40625,61561.10546875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40209-04-01","323",0,3,30,0,,4.71843326091766,7,629430.9375,254917.953125,54025.97265625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40210-04-01","323",0,3,30,0,,6.47503331303597,9,263538.71875,106701.7109375,16478.943359375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40301-04-01","323",0,3,30,0,,3.91993333399296,6,315158.28125,126957.0546875,32387.5546875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40302-04-01","323",0,3,30,0,,2.39916664361954,4,153240.4375,61459.71484375,25617.109375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40303-04-01","323",0,3,30,0,,6.40906667709351,8,257132.265625,103150.8515625,16094.51953125,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40304-04-01","323",0,3,30,0,,4.01326659321785,6,164481.953125,65822.0078125,16401.10546875,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,1
"H40305-04-01","323",0,3,30,0,,0.773800015449524,1,298877.46875,121552.640625,157085.34375,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
"H40306-04-01","323",0,3,30,0,,3.07263326644897,4,359738.65625,142063.59375,46235.12890625,11463.4453125,15610.2099609375,21257.646484375,28947.34765625,0
