"interview__key","EA_code","community_needs_id","s6dq1","s6dq2","s6qd3","s6dqd4","s6dq5","s6dq6","s6dq7","s6dq08a","s6dq08b","s6dq08c","s6dq09","s6dq10","s6dq11","s6dq12a","s6dq12b","s6dq12c","s6dq13","s6dq14","s6dq15","s6dq16","s6dq17a","s6dq17b","s6dq17c","s6dq17_oth0"
"85-31-22-31","4ba54fb88a534722877835b1045a512d",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-31-22-31","4ba54fb88a534722877835b1045a512d",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-31-22-31","4ba54fb88a534722877835b1045a512d",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-31-22-31","4ba54fb88a534722877835b1045a512d",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",103,1,1,1,,1,1,1,101,,,1,1,2017,109,,,0,0,,1,1,0,1,1
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",101,1,1,1,,1,1,1,104,,,1,4,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",106,1,1,1,,1,1,1,104,,,2,5,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",105,1,1,1,,1,9,1,104,107,,1,1,2016,105,,,277000000,0,,1,0,1,0,0
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",110,1,1,1,,1,1,1,104,,,2,1,2017,109,,,0,0,,2,,,,
"35-28-58-28","4cdaf79caf624178b5eadc9be94a36aa",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"74-16-21-77","4cf59369cdf24583a27873140b200861",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"91-91-63-66","4d5ac1450c634c6ca704f0e8848cc443",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",103,1,2,2,1,,,,,,,,3,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",109,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",101,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",106,2,2,2,1,,,,,,,,1,2017,103,,,,0,,2,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"00-95-07-36","4dd6d629e3ae4f8d89147cbaf0a79f8f",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",102,1,1,1,,2,,,104,,,2,5,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",103,1,1,1,,2,,,104,,,2,1,2017,103,,,0,0,,2,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",101,1,1,1,,2,,,104,,,2,1,2015,103,,,0,0,,2,,,,
"98-74-07-23","4ecbd2e7063b4921af2e0b7e0a8db0ce",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",103,1,1,1,,1,96,1,101,,,2,5,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",101,1,1,1,,1,1,1,101,,,2,5,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"85-33-44-23","4ece7adab00c4cf2bef7f7a13841c000",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"36-09-12-99","4fead528c43a425c8ead7ad9e02285fe",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",109,1,1,1,,1,6,2,106,,,2,3,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",106,1,1,1,,1,4,2,103,106,,2,3,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"83-55-75-67","50915c4977d44997a241f9e364f0a753",101,1,1,1,,1,9,1,104,106,103,1,1,2018,102,104,,0,0,,2,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",106,1,1,1,,2,,,106,,,1,1,2015,103,,,0,0,,1,1,0,0,1
"80-32-55-46","511e248a967448a89f871d73acff14a4",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"80-32-55-46","511e248a967448a89f871d73acff14a4",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"71-61-98-83","53fd71c2301f43f8873de4f1f0eace0c",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"32-71-89-73","54405a9ba99d4e618e87548191c47c14",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",106,1,1,1,,1,1,1,101,,,2,4,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",101,1,1,1,,1,1,2,101,,,2,5,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",107,1,1,1,,1,1,1,101,103,107,2,3,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"72-32-17-28","54c10aa0c5a84733aa4d36847a5906e3",104,1,1,1,,1,1,1,101,106,105,1,1,2013,104,102,,20000000,20000000,1,2,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"02-73-44-22","56ad9167bff0445f93a7fbaced2e3152",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"03-45-89-44","56c850451863421290489c656c6356a1",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"41-24-08-74","56d5e1c386f34ef68f31280d6a7d8f46",101,1,2,1,,2,,,104,,,2,4,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",106,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",110,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",103,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",102,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",101,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",105,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",108,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",109,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",111,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",104,,,,,,,,,,,,,,,,,,,,,,,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",107,,,,,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",106,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",101,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",102,1,1,1,,2,,,103,,,2,3,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",106,1,1,1,,1,1,2,103,104,,1,4,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",105,1,1,1,,1,1,2,103,102,,2,4,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",101,1,1,1,,2,,,104,,,2,4,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",106,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",110,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",107,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",101,1,1,1,,2,,,103,,,2,4,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",103,1,1,1,,2,,,103,,,2,5,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",108,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",106,1,1,1,,1,1,1,101,,,1,1,2017,101,,,0,0,,1,1,0,1,0
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",105,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",111,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",104,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",102,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",107,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",109,2,2,2,2,,,,,,,,,,,,,,,,,,,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",103,2,2,2,2,,,,,,,,,,,,,,,,,,,,
