"t0_hhid","LiveStockID","hhid","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq05a","s6aq05b","s6aq05c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"2",6,"8e5823a045554cedbe0c966d7d21ea02",1,1,,1,4,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"2",10,"8e5823a045554cedbe0c966d7d21ea02",3,1,,1,,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,2,1
"H3810401",2,"8e70cdad3a9045fdb4d573587bc2ea8f",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H3810401",5,"8e70cdad3a9045fdb4d573587bc2ea8f",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"H3810401",1,"8e70cdad3a9045fdb4d573587bc2ea8f",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"H2340501",10,"8ef19c13bc2c40768f94983065c7ee1c",1,2,,2,4,2,0,,,2,,,2,0,0,0,0,0,1,0,,0,,0,6,5,1
"H2360703",10,"8f151cb7d68d449ca0e9e8f5990e388e",2,4,,4,,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,1,1
"H2360703",7,"8f151cb7d68d449ca0e9e8f5990e388e",1,4,,4,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1
"H1950602",10,"8f884f10378545f2bdd297e2031b631c",1,2,,2,,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,450000,0,1,6,1
"H1960802",10,"8fba984fdcb34aff98a0b0f5fa9e7202",3,2,3,2,3,1,0,,,2,,,0,0,3,0,0,0,0,0,,0,,0,5,6,1
"H1960802",7,"8fba984fdcb34aff98a0b0f5fa9e7202",2,2,3,2,3,1,0,,,2,,,0,0,2,0,0,0,0,0,,0,,0,1,5,1
"H3420801",10,"8fc75288824d48999070272acd64296a",1,1,,2,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3420801",7,"8fc75288824d48999070272acd64296a",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,400000,0,5,,2
"H3420801",6,"8fc75288824d48999070272acd64296a",0,,,,,,0,,,2,,,0,1,0,0,0,1,0,0,,0,,0,1,5,2
"H4151001",10,"902ab53c518a4023b8153bf5e1aa12fa",3,1,9,9,1,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,2,1
"H3931001",10,"9071fd7767284b7aaf52d96b02285f6e",2,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,1,1
"H3931001",9,"9071fd7767284b7aaf52d96b02285f6e",2,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"H3931001",7,"9071fd7767284b7aaf52d96b02285f6e",4,1,,1,2,2,4,1,2,2,,,3,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3980101",10,"9076071102c748668d2c4fa16a360ac9",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H2201401",7,"90896177d9ab4f9cb640ed0d26102b68",1,1,2,2,1,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H2201401",10,"90896177d9ab4f9cb640ed0d26102b68",4,1,,1,2,2,0,,,1,2,120000,4,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1430202",10,"9120019c770b41bb84ace09dbd0887bb",1,1,,1,,2,1,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H1430202",6,"9120019c770b41bb84ace09dbd0887bb",1,1,,1,,2,1,1,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"H4200101",10,"91d6755d336d4fd0abe7eb483faa423a",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,2,1
"H4200101",6,"91d6755d336d4fd0abe7eb483faa423a",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,1,1
"H1270801",4,"91e617af4db540cea7459ac0c20adab8",1,2,,2,,2,0,,,2,,,1,0,0,0,0,0,0,1,400000,1,600000,0,6,2,1
"H2061004",9,"92788551b8104147bea89eb3f69fa327",1,1,2,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H2061004",10,"92788551b8104147bea89eb3f69fa327",3,1,2,3,1,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2061004",7,"92788551b8104147bea89eb3f69fa327",3,1,2,3,1,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2061004",6,"92788551b8104147bea89eb3f69fa327",4,1,2,2,3,2,0,,,2,,,2,2,0,0,0,0,0,0,,0,,0,1,2,1
"H4280201",2,"92e30209b31c4ab3b1c932b133d4b3b1",1,1,,1,,2,0,,,1,3,1200000,1,0,0,0,0,0,0,0,,0,,0,1,4,2
"H4280201",4,"92e30209b31c4ab3b1c932b133d4b3b1",2,1,,1,,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"H4280201",5,"92e30209b31c4ab3b1c932b133d4b3b1",22,1,,1,,2,0,,,1,3,1200000,23,1,0,0,0,0,0,0,,2,1250000,0,1,,2
"H4280201",1,"92e30209b31c4ab3b1c932b133d4b3b1",4,1,,1,,1,0,,,1,3,100000,6,0,0,0,0,0,0,0,,2,800000,0,1,,2
"H0631001",7,"932411dfa35a404c9d6fa18ea27b115c",0,,,,,,0,,,2,,,3,0,0,0,0,0,3,0,,0,,0,1,,1
"H0631001",6,"932411dfa35a404c9d6fa18ea27b115c",2,1,7,1,6,1,0,,,1,2,0,0,2,0,0,0,0,0,0,,0,,0,1,,1
"H0631001",10,"932411dfa35a404c9d6fa18ea27b115c",2,1,7,,,2,0,,,1,2,0,7,0,0,0,0,0,5,0,,0,,0,1,,1
"H2200601",10,"940eea86ddac4bf6b37255a9a3f61d5a",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H2200601",6,"940eea86ddac4bf6b37255a9a3f61d5a",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"H2200601",7,"940eea86ddac4bf6b37255a9a3f61d5a",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2200601",9,"940eea86ddac4bf6b37255a9a3f61d5a",1,1,2,1,2,2,0,,,2,,,0,0,0,0,0,0,0,1,400000,0,,0,1,2,1
"H3591001",7,"942067d8a7de4ed68124024723fddf6c",3,1,2,2,,2,0,,,1,2,90000,3,0,0,0,0,0,0,0,,0,,0,1,5,2
"H3591001",10,"942067d8a7de4ed68124024723fddf6c",7,1,2,2,,2,0,,,1,2,210000,0,7,0,0,0,0,0,0,,0,,0,1,2,1
"H3591001",9,"942067d8a7de4ed68124024723fddf6c",3,2,,2,,2,0,,,1,2,90000,3,0,0,0,0,0,0,0,,0,,0,6,1,1
"H1641001",7,"9467dbc180ae48b7a9a634766d5f6a06",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1641001",9,"9467dbc180ae48b7a9a634766d5f6a06",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1641001",6,"9467dbc180ae48b7a9a634766d5f6a06",1,1,,1,,1,1,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1641001",10,"9467dbc180ae48b7a9a634766d5f6a06",3,1,,1,,1,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"H4010801",7,"94baa03b72d8492894456868a3a33cfb",2,1,,,,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,8,1
"H4010801",9,"94baa03b72d8492894456868a3a33cfb",1,1,,,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"H2170901",10,"94d4f02347254835b037ffa097c37b56",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2170901",7,"94d4f02347254835b037ffa097c37b56",0,,,,,,0,,,2,,,2,0,0,0,0,0,2,0,,0,,0,4,6,1
"H3690201",6,"94fe8b7d63524f1294468b62ca211148",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"H3690201",10,"94fe8b7d63524f1294468b62ca211148",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H2311001",6,"950f795e94c446529cc9776e1f1c7aa6",1,1,2,1,,1,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,8,5,1
"H2311001",8,"950f795e94c446529cc9776e1f1c7aa6",2,1,2,1,,2,0,,,2,,,2,0,0,0,0,0,0,1,850000,1,950000,0,1,8,1
"H2311001",10,"950f795e94c446529cc9776e1f1c7aa6",1,1,2,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,9,1
"H1250901",7,"95273ec43706465d82378855f0c61ac5",1,1,14,5,14,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,600000,0,9,1,2
"H1250901",9,"95273ec43706465d82378855f0c61ac5",1,1,14,5,14,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,9,1,2
"H3990601",9,"952915b13afe42e09666a7166b950f9b",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"H3990601",7,"952915b13afe42e09666a7166b950f9b",2,1,,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1310301",7,"9577e263d2da4321be0d17643d1e75a9",2,1,,4,15,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1310301",10,"9577e263d2da4321be0d17643d1e75a9",1,1,,4,15,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"H1261101",2,"958a368fa116418996e7711693042b45",1,1,,1,,2,0,,,2,,,2,0,0,0,0,0,1,0,,0,,0,1,5,1
"H1261101",5,"958a368fa116418996e7711693042b45",2,1,,1,2,2,0,,,2,,,3,0,0,0,0,0,1,0,,0,,0,2,1,1
"H1261101",1,"958a368fa116418996e7711693042b45",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,,1
"H2650901",5,"9667f85b9b2c47129792d5848c182b3b",1,15,,15,,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,800000,0,1,2,2
"H2480501",10,"97b6abc54c7b4163b70a45c8750081ac",1,2,,7,,1,0,,,2,,,0,0,0,0,0,0,0,1,450000,0,,0,1,5,1
"H4270901",6,"97dbb65730814c03b57d13186021dcad",1,2,,2,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"H4270901",10,"97dbb65730814c03b57d13186021dcad",9,2,,1,2,2,0,,,2,,,10,0,0,0,0,0,0,0,,1,750000,0,1,,1
"H1491001",7,"98014e07486c4f7887d1afb8546919fc",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"H3600401",9,"9834be0072104008a2788b64689b3bd5",0,,,,,,2,1,2,2,,,0,0,0,0,0,0,0,0,,0,,0,6,,1
"H1320501",9,"9871dbdcec2343c685be4cceea0015f9",1,1,8,1,8,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,2,5,1
"H1320501",10,"9871dbdcec2343c685be4cceea0015f9",1,1,8,1,8,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H3840401",7,"993244dcd47c4a5193c160a2532f80a4",3,2,,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"H4140401",10,"999fad39eecf4a9f9b3372cdba1e52d9",1,1,,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,1000000,0,1,,1
"H3740901",5,"9aea58f72c1c428d8ce3ef2250967bbf",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,3,1
"H3520802",5,"9afc9d8cadc54af0b4da94f33ec8ec62",2,2,,2,,1,0,,,1,2,600000,2,0,0,0,0,0,0,0,,0,,0,1,2,1
"H1300603",9,"9b81afb9f2314aceaf0a79c60a3452ac",0,,,,,,8,1,2,1,3,48000,0,0,0,0,0,0,0,0,,0,,0,1,2,2
"H1300603",8,"9b81afb9f2314aceaf0a79c60a3452ac",3,1,2,1,2,2,0,,,1,3,48000,3,0,0,0,0,0,0,0,,0,,0,1,,2
"H1300603",7,"9b81afb9f2314aceaf0a79c60a3452ac",1,1,2,1,,2,8,1,2,1,3,48000,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1300603",6,"9b81afb9f2314aceaf0a79c60a3452ac",1,1,2,1,2,2,7,1,2,1,3,48000,0,1,0,0,0,0,0,0,,0,,0,2,,1
"H1300603",10,"9b81afb9f2314aceaf0a79c60a3452ac",3,1,2,1,2,2,7,1,2,1,3,48000,3,0,0,0,0,0,0,0,,0,,0,1,2,2
"H3210801",6,"9b91d76f77fd43f58e3e620645139638",2,1,2,1,2,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,2,6,1
"H3210801",7,"9b91d76f77fd43f58e3e620645139638",2,1,2,1,2,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,6,,1
"H3210801",10,"9b91d76f77fd43f58e3e620645139638",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,2,6,1
"H1400404",7,"9bbceb52edd64161a52fd6228b646fb0",0,,,,,,0,,,2,,,1,0,0,1,0,0,0,0,,0,,0,1,,2
"H1400404",10,"9bbceb52edd64161a52fd6228b646fb0",0,,,,,,0,,,2,,,1,0,0,0,0,0,1,0,,0,,0,1,,2
"H1400404",6,"9bbceb52edd64161a52fd6228b646fb0",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,250000,0,1,,2
"H2980302",10,"9c46a867c52748f19dd83e517d003c53",4,1,,1,,2,0,,,1,2,70000,4,0,0,0,0,0,0,0,,0,,0,6,,1
"H2980302",6,"9c46a867c52748f19dd83e517d003c53",1,1,,1,,2,0,,,1,2,70000,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H1430203",9,"9d32794676c248ddaaa4c3fc8a35520b",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H1430203",7,"9d32794676c248ddaaa4c3fc8a35520b",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,450000,0,1,6,1
"H0510101",1,"9d4bb69584544bc2a758cac87fbb24da",1,1,3,1,7,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H0510101",5,"9d4bb69584544bc2a758cac87fbb24da",1,1,3,1,7,2,0,,,2,,,0,0,0,0,0,0,0,1,1500000,0,,0,1,5,2
"H1500601",9,"9d6182b62416405ea5966b5c70f02cdb",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,3,1,1
"H1500601",10,"9d6182b62416405ea5966b5c70f02cdb",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,3,1
"H2460502",10,"9dab23b69a8f448c8d4054876d154504",5,1,2,1,2,1,0,,,2,,,4,1,0,0,0,0,0,0,,0,,0,6,4,1
"H2460502",8,"9dab23b69a8f448c8d4054876d154504",3,1,,1,,1,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,6,4,1
"H0750901",2,"9dfb92ad1de74379be1318b90ae02fc2",1,1,,1,,2,1,1,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2460301",10,"9ec342f4c8994bbd8469be0601269b62",1,1,7,7,8,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2460301",7,"9ec342f4c8994bbd8469be0601269b62",1,1,7,7,8,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,4,6,1
"H1180401",10,"9efe1cf26ca94f2fa93372acad13f008",2,1,,1,,2,0,,,2,,,5,0,0,0,0,0,2,0,,1,650000,0,1,2,2
"H1180401",6,"9efe1cf26ca94f2fa93372acad13f008",2,1,,1,,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"H4000401",10,"9f7baf58a8494ec5aa35ffe6a6e6d055",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H4000401",7,"9f7baf58a8494ec5aa35ffe6a6e6d055",1,1,,1,,2,1,1,2,2,,,1,0,0,0,0,0,0,0,,0,,0,5,1,1
"H4000401",9,"9f7baf58a8494ec5aa35ffe6a6e6d055",2,1,,1,2,2,2,1,2,2,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"H4000401",6,"9f7baf58a8494ec5aa35ffe6a6e6d055",0,,,,,,0,,,2,,,0,1,0,0,0,0,1,0,,0,,0,1,5,1
"H3700401",9,"9fa8226062fc4570aad60bca7599f88f",1,1,2,,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H4050101",10,"9fd55f084f264a2ba1a0de2752b91626",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"H4050101",6,"9fd55f084f264a2ba1a0de2752b91626",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3721001",5,"a01dae8d1b104d79b35b56c0b3952ba1",2,1,2,1,2,2,0,,,2,,,1,1,0,0,0,0,0,0,,0,,0,2,3,1
"H1150501",6,"a04f863bd90d4040a89eb70d5cb62936",1,2,,2,5,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"H1150501",9,"a04f863bd90d4040a89eb70d5cb62936",2,2,,2,5,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,600000,0,1,,2
"H1731001",9,"a08435dd2e1b4ecd81cef70d913547f6",0,,,,,,0,,,2,,,1,0,0,0,0,0,0,0,,1,700000,0,1,5,1
"H1731001",10,"a08435dd2e1b4ecd81cef70d913547f6",1,1,,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1731001",6,"a08435dd2e1b4ecd81cef70d913547f6",1,1,,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H3520501",10,"a137aae864774513851b92e975408b33",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H3520501",6,"a137aae864774513851b92e975408b33",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"H0500802",2,"a158399c538c44bfa8a6351495edc574",0,,,,,,0,,,2,,,1,0,0,0,0,0,1,1,350000,1,1100000,0,1,,1
"H2441001",7,"a16cea0862ad4867ab08784b63b48b83",3,1,,1,4,2,0,,,2,,,2,1,1,0,0,0,0,0,,0,,1,4,1,1
"H2441001",10,"a16cea0862ad4867ab08784b63b48b83",4,1,,1,3,2,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,4,1,1
"H2360601",8,"a17352a477084c70957fdb7f08f9ae2d",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"H1500401",7,"a1894fd4a0664a18bece8ad149aa1c51",1,5,,5,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,3,1,1
"H0810202",10,"a22f86959d5f4e45a6239b6eae656526",3,1,6,1,6,2,0,,,2,,,3,0,0,0,0,0,0,0,,0,,0,1,2,2
"H0810202",9,"a22f86959d5f4e45a6239b6eae656526",1,1,6,1,6,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H0810202",7,"a22f86959d5f4e45a6239b6eae656526",4,1,6,1,6,2,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,1,,2
"H1630802",10,"a236c2812da940f29860b0925ae6aa80",2,1,2,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,350000,0,2,6,1
"H1630802",7,"a236c2812da940f29860b0925ae6aa80",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,6,1,1
"H2280701",8,"a2808d4f7723482399f6a9414f940907",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,8,,1
"H1320401",9,"a2c9cb46fa3a46cfbbcb826ab0c76a65",2,1,,1,5,2,0,,,2,,,0,2,0,0,0,0,0,0,,0,,0,2,,1
"H3030601",2,"a34b8cd55c814a87abeac5738a7dcc42",2,1,,21,1,2,0,,,2,,,4,0,0,0,0,0,0,0,,2,1200000,0,1,,1
"H3030601",5,"a34b8cd55c814a87abeac5738a7dcc42",25,1,,21,1,2,0,,,2,,,30,0,0,0,0,0,0,0,,5,1500000,0,1,2,1
"H3030601",1,"a34b8cd55c814a87abeac5738a7dcc42",14,1,,21,1,2,0,,,2,,,4,14,0,0,0,0,4,0,,0,,0,1,,1
"H1890401",10,"a3894f57774e412097228a1463863b24",2,1,2,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,300000,0,1,5,2
"H1890401",8,"a3894f57774e412097228a1463863b24",2,1,2,1,2,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"H1890401",6,"a3894f57774e412097228a1463863b24",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"H2480201",6,"a41c841b85a547f5ac1e647818b6b038",1,1,2,1,3,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"H2480201",10,"a41c841b85a547f5ac1e647818b6b038",1,1,2,1,3,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H1420701",7,"a5028542ae704031b75c86beddf01682",2,1,2,1,2,2,0,,,2,,,3,0,0,0,0,0,0,0,,1,750000,0,1,6,1
"H4031001",8,"a5967c6dd1324ac8812ab9145fc7e551",1,1,2,1,2,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,8,,1
"H3930401",7,"a5a0a4f9192242dc9e3a6d04ff5e5519",1,1,,1,3,2,0,,,2,,,2,0,0,0,0,1,0,0,,0,,0,1,5,1
"H1860201",10,"a66fabab284e442f854573f5af151301",4,1,2,1,2,2,0,,,2,,,5,0,0,0,0,0,0,0,,1,520000,0,1,5,2
"H1860201",7,"a66fabab284e442f854573f5af151301",1,1,2,1,2,2,0,,,2,,,2,0,0,0,0,1,0,0,,0,,0,5,4,2
"H1670401",10,"a698ff352a4b4132a8e5893d28fc9893",2,1,2,2,1,2,0,,,2,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"H2501101",10,"a6dccd0cbc4d46be9dba48df0f201dbe",2,1,,1,,2,0,,,2,,,4,0,0,0,0,0,1,0,,1,300000,0,1,5,2
"H2240601",8,"a6edcc19d99c492e961fc5eb91ace8e0",1,1,,,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,8,,1
"H1440701",6,"a74f848f2a854a9497e2837bc0ddee06",1,1,2,1,2,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,5,6,1
"H1440701",10,"a74f848f2a854a9497e2837bc0ddee06",1,1,,1,,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,120000,0,6,5,1
"H3770201",7,"a7c9abfc9f554aea92ba06bce7e69ead",1,1,2,6,18,2,0,,,2,,,2,0,0,0,0,0,0,0,,1,900000,0,1,5,2
"H3770201",10,"a7c9abfc9f554aea92ba06bce7e69ead",5,1,2,6,18,2,0,,,2,,,5,0,0,0,0,0,0,0,,0,,0,1,2,2
"H1271001",5,"a7e06f1f3a6d49c7925de7f9fe1393fb",1,1,,1,,2,0,,,1,2,5000,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"H1271001",4,"a7e06f1f3a6d49c7925de7f9fe1393fb",1,1,,1,,2,0,,,1,2,5000,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"47",2,"a822bbc2f2cf48e6a23f48cebbf84e79",1,1,,1,,1,0,,,2,,,2,0,0,0,0,0,0,0,,1,1200000,0,1,5,2
"H4280801",2,"a845618242c74e298836dc3241671088",3,1,,1,,2,0,,,2,,,1,1,0,0,0,0,1,2,400000,0,,0,1,5,1
"H4280801",5,"a845618242c74e298836dc3241671088",20,1,,1,,2,0,,,2,,,25,3,0,2,0,0,1,0,,5,800000,0,1,2,1
"H3630901",5,"a85ee3859a5844fd8f97ebaa937b7a5f",4,1,,1,,2,0,,,2,,,4,0,0,0,0,0,0,0,,0,,0,2,1,1
"H3630901",4,"a85ee3859a5844fd8f97ebaa937b7a5f",1,1,,1,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"H3630901",2,"a85ee3859a5844fd8f97ebaa937b7a5f",1,1,,1,,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H1331001",10,"a894f48689f341e78201c609d5031e2b",1,2,,7,8,1,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"H1331001",8,"a894f48689f341e78201c609d5031e2b",0,,,,,,2,7,8,2,,,0,0,0,0,0,0,0,0,,0,,0,1,5,1
"H4210601",10,"a92037ce1f3944b4ba9cc9473b7045c8",4,1,3,1,3,2,0,,,2,,,7,0,0,0,0,0,0,0,,2,500000,1,1,3,1
"H4210601",6,"a92037ce1f3944b4ba9cc9473b7045c8",1,1,3,1,3,2,0,,,2,,,0,2,0,0,0,0,1,0,,0,,0,1,5,1
"H3760601",5,"a9474f8fbe7e4bceb7d43cf236e40394",1,2,,2,6,2,0,,,2,,,2,0,0,0,1,0,0,0,,0,,0,1,,2
"H3760601",1,"a9474f8fbe7e4bceb7d43cf236e40394",1,2,,2,6,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"46",7,"a95dcba3f0ce4bbe854a0eb463b4514a",1,1,,1,,2,0,,,2,,,1,0,0,0,0,0,0,0,,0,,0,6,1,1
"H1910901",10,"a98acb91aca7427bbebaf8c64b9c77b7",3,,,,,2,0,,,2,,,2,1,0,0,0,0,0,0,,0,,0,4,5,1
"H1910901",7,"a98acb91aca7427bbebaf8c64b9c77b7",1,,,,,2,0,,,2,,,0,1,0,0,0,0,0,0,,0,,0,4,5,1
"H2661001",2,"aa2d19e3f3c94e969a9f102b05b873eb",2,1,2,1,2,2,0,,,1,3,120000,1,0,0,0,0,0,0,1,500000,0,,0,1,,2
"H2661001",5,"aa2d19e3f3c94e969a9f102b05b873eb",22,1,2,1,2,2,0,,,1,3,240000,22,0,0,0,0,0,0,0,,0,,0,1,2,2
"H2661001",1,"aa2d19e3f3c94e969a9f102b05b873eb",8,1,2,1,2,2,0,,,2,,,5,8,0,0,0,0,0,0,,5,300000,0,1,2,2
"H2661001",3,"aa2d19e3f3c94e969a9f102b05b873eb",0,,,,,,0,,,2,,,3,0,0,0,0,0,0,0,,3,750000,0,1,,2
"H2661001",4,"aa2d19e3f3c94e969a9f102b05b873eb",5,1,2,1,2,2,0,,,1,3,120000,5,0,0,0,0,0,0,0,,0,,0,1,,2
"H3001201",7,"aae1410923c54a60b54293c68186de43",3,1,,1,,1,0,,,1,1,0,3,0,0,0,0,0,0,0,,0,,0,1,,2
"H3001201",10,"aae1410923c54a60b54293c68186de43",3,1,,1,,1,0,,,1,1,0,0,3,0,0,0,0,0,0,,0,,0,1,,2
"H0020801",10,"ab013421fdd24e4b9eea8fdf2c49bd49",2,1,2,1,2,2,0,,,2,,,0,0,0,0,0,0,0,2,1100000,0,,0,1,2,2
